N	2gram	Bakhtin_Fr_6	Problema
1	и не	3	28
2	то есть	24	27
3	не только	10	24
4	только в	3	23
5	вовсе не	7	21
6	и в	41	20
7	в том	2	20
8	ни в	1	17
9	не просто	1	16
10	все эти	11	16
11	то что	10	15
12	потому что	3	15
13	точки зрения	2	14
14	у нас	4	14
15	той или	1	14
16	было бы	3	14
17	но и	13	14
18	также и	6	13
19	перед нами	3	13
20	не в	4	13
21	или иной	1	13
22	в нашем	1	12
23	в себе	5	12
24	том что	7	12
25	с точки	2	11
26	по себе	1	11
27	прежде всего	10	11
28	подобного рода	1	11
29	как будто	1	11
30	и его	13	10
31	не менее	1	10
32	так и	5	10
33	не является	1	10
34	есть нечто	2	9
35	в этом	12	9
36	может быть	2	9
37	и даже	4	9
38	все это	11	9
39	но в	8	8
40	таким образом	17	8
41	что он	6	8
42	в той	5	8
43	в результате	4	8
44	и все	9	8
45	то же	5	7
46	мы не	2	7
47	в ней	4	7
48	еще не	1	7
49	и с	16	7
50	ясно что	1	7
51	это не	1	7
52	общего и	1	7
53	здесь не	1	7
54	и тем	1	7
55	есть в	3	7
56	с другой	4	7
57	именно в	4	7
58	сказать что	6	7
59	а не	2	7
60	и потому	2	7
61	сам по	1	6
62	при этом	3	6
63	всех этих	2	6
64	об этом	1	6
65	как и	7	6
66	в данном	3	6
67	но если	2	6
68	и вообще	4	6
69	а также	5	6
70	что здесь	1	6
71	так что	2	6
72	но это	3	6
73	и от	4	6
74	для нас	2	6
75	другой стороны	2	6
76	в таком	1	6
77	на самом	1	5
78	но не	2	5
79	как в	4	5
80	хотя и	2	5
81	и если	1	5
82	в нем	16	5
83	да и	1	5
84	в них	7	5
85	в этих	2	5
86	и очень	2	5
87	и вполне	1	5
88	и о	1	5
89	в ее	5	5
90	данном случае	2	5
91	каждый раз	1	5
92	о том	9	5
93	можно сказать	1	5
94	жизни и	3	5
95	уже не	1	5
96	если мы	2	5
97	так как	10	5
98	здесь в	9	5
99	не может	4	5
100	вместе с	6	5
101	так же	5	5
102	в смысле	1	5
103	не существует	1	5
104	или в	6	5
105	в целях	3	5
106	это и	2	4
107	что его	1	4
108	кроме того	9	4
109	и наконец	4	4
110	нет никакой	1	4
111	уже в	4	4
112	в этой	8	4
113	времени и	2	4
114	с тем	1	4
115	несмотря на	1	4
116	в своей	2	4
117	в одном	5	4
118	в отношении	1	4
119	не имеет	1	4
120	ни о	1	4
121	и образ	4	4
122	можно было	1	4
123	жизнь и	1	4
124	с ним	4	4
125	никак не	3	4
126	и во	2	4
127	во всех	17	4
128	тем более	2	4
129	одной из	3	4
130	или даже	1	4
131	что не	3	4
132	с этим	3	4
133	как бы	7	4
134	как раз	2	4
135	и для	3	4
136	солнца и	2	4
137	а в	4	4
138	в то	6	4
139	самом деле	4	3
140	в зависимости	1	3
141	он как	1	3
142	то это	1	3
143	и на	9	3
144	он был	4	3
145	чем же	1	3
146	в истории	2	3
147	в своем	5	3
148	и к	1	3
149	но все	1	3
150	человека в	1	3
151	в другом	4	3
152	с другими	3	3
153	из них	5	3
154	здесь нет	1	3
155	в жизни	1	3
156	и мышления	1	3
157	как это	2	3
158	связи с	2	3
159	как о	2	3
160	правда в	1	3
161	мы все	1	3
162	казалось бы	1	3
163	в области	2	3
164	зависимости от	1	3
165	образы и	1	3
166	себе в	2	3
167	как мы	12	3
168	с собой	1	3
169	и весь	1	3
170	к нему	3	3
171	в его	7	3
172	что и	1	3
173	всякого рода	1	3
174	для всех	1	3
175	конечно не	3	3
176	в начале	3	3
177	для него	1	3
178	себе и	1	3
179	мы можем	1	3
180	тем что	5	3
181	для того	1	3
182	не было	1	3
183	и стремление	1	3
184	еще и	1	3
185	в связи	1	3
186	о себе	1	3
187	к его	1	3
188	это есть	1	3
189	что мы	2	3
190	в условиях	1	3
191	только для	1	3
192	между прочим	1	3
193	это уже	2	3
194	иной мере	1	3
195	и как	4	3
196	все они	2	3
197	из этого	4	3
198	что в	7	3
199	чтобы не	1	2
200	и весьма	2	2
201	мы здесь	1	2
202	и то	2	2
203	и больше	1	2
