N	2gram	Vygotskiy__3	FransuaR
1	и в	38	49
2	то есть	15	32
3	в его	5	18
4	и на	6	17
5	не только	12	17
6	и его	6	17
7	в этом	13	15
8	и не	10	15
9	в них	3	13
10	только в	4	13
11	но и	5	13
12	как и	8	11
13	как бы	14	11
14	в этой	13	10
15	вовсе не	8	10
16	в нем	4	9
17	для него	2	9
18	все это	3	9
19	в романе	1	9
20	в сущности	10	8
21	отношение к	1	8
22	то же	10	7
23	все же	8	7
24	все эти	4	7
25	таким образом	12	7
26	как мы	7	7
27	один из	6	7
28	не может	7	7
29	о мире	2	7
30	жизни и	1	7
31	мы уже	7	6
32	именно в	1	6
33	во всех	4	6
34	в истории	2	6
35	так и	1	6
36	и с	1	6
37	точки зрения	16	6
38	но он	2	6
39	в то	3	6
40	в себя	1	6
41	то что	35	6
42	здесь в	2	6
43	так как	6	6
44	сказать что	4	6
45	с точки	9	5
46	с его	1	5
47	из этих	3	5
48	но не	1	5
49	в своем	5	5
50	при этом	4	5
51	в эту	2	5
52	в своей	5	5
53	никогда не	4	5
54	уже говорили	3	5
55	роль в	1	5
56	тот же	3	5
57	в начале	1	5
58	может быть	19	5
59	относится к	1	5
60	и потому	1	5
61	и смерти	1	5
62	отношения к	2	4
63	и до	1	4
64	и к	3	4
65	но в	3	4
66	в себе	4	4
67	но все	1	4
68	в жизни	1	4
69	в этих	2	4
70	и более	2	4
71	с ним	2	4
72	одна из	4	4
73	характер и	1	4
74	она была	4	4
75	с другой	7	4
76	и во	2	4
77	этот момент	1	4
78	а в	7	4
79	тем что	3	4
80	в форме	1	4
81	смерти и	1	4
82	до сих	6	4
83	не было	1	4
84	там где	6	4
85	благодаря этому	2	4
86	и о	3	4
87	сих пор	5	4
88	том что	14	4
89	в своих	4	4
90	значение в	1	4
91	как на	3	4
92	в самом	25	3
93	место в	3	3
94	для которого	1	3
95	раз в	4	3
96	всех этих	2	3
97	и вот	2	3
98	в плане	3	3
99	можно было	1	3
100	а затем	1	3
101	и других	1	3
102	было бы	12	3
103	из них	6	3
104	ни в	3	3
105	далеко не	3	3
106	несмотря на	5	3
107	мы видели	6	3
108	серьезности и	1	3
109	в одном	8	3
110	их в	2	3
111	даже в	1	3
112	но они	2	3
113	к этим	1	3
114	мотивов и	1	3
115	и это	8	3
116	с ее	2	3
117	в ее	7	3
118	в собственном	1	3
119	и вообще	1	3
120	в виду	4	3
121	о том	6	3
122	же в	2	3
123	людей с	1	3
124	что он	11	3
125	мире и	1	3
126	с одной	6	3
127	этом отношении	1	3
128	и особенно	1	3
129	что для	1	3
130	превращается в	1	3
131	образов в	1	3
132	о чем	1	3
133	одной стороны	5	3
134	в течение	4	3
135	и все	10	3
136	в том	25	3
137	другой стороны	5	3
138	как известно	1	2
139	одним из	1	2
140	на самом	2	2
141	по преимуществу	2	2
142	и значение	3	2
143	он как	1	2
144	в ней	15	2
145	еще не	1	2
146	он был	3	2
147	это и	1	2
148	что они	4	2
149	и вовсе	1	2
150	как к	2	2
151	это был	2	2
152	целый ряд	2	2
153	только то	2	2
154	та же	3	2
155	таковы например	1	2
156	думать что	2	2
157	имеем в	1	2
158	на то	16	2
159	на его	1	2
160	и еще	1	2
161	в понимании	1	2
162	подобно тому	1	2
163	так например	2	2
164	на этой	1	2
165	должен был	2	2
166	автора и	2	2
167	смысл и	4	2
168	в их	1	2
169	и эти	2	2
170	мы должны	1	2
171	что в	20	2
172	того как	3	2
173	смех но	1	2
174	того чтобы	9	2
175	ничего не	2	2
176	что только	2	2
177	в самой	4	2
