N	2gram	Vygotskiy__2	Problemy
1	и в	32	43
2	и не	10	29
3	может быть	18	23
4	как бы	6	22
5	не может	17	18
6	как и	10	14
7	но и	10	14
8	и т	10	13
9	в этом	13	13
10	точки зрения	17	13
11	что он	13	13
12	в нем	4	12
13	в одном	2	12
14	слова в	2	12
15	не только	12	11
16	в каждом	2	11
17	не в	8	11
18	по себе	12	11
19	и на	5	10
20	но в	3	10
21	как мы	1	10
22	в его	2	10
23	прежде всего	1	10
24	в сущности	7	9
25	еще не	2	9
26	он не	6	9
27	голосов в	1	9
28	никогда не	9	9
29	в большинстве	1	9
30	т п	8	9
31	то же	13	8
32	для него	1	8
33	с точки	10	8
34	и его	7	8
35	или в	1	8
36	слово в	1	8
37	в самом	12	7
38	в то	5	7
39	и сам	4	7
40	в другом	1	7
41	в него	2	7
42	до сих	5	7
43	а не	7	7
44	что же	3	7
45	сих пор	5	7
46	то что	21	7
47	и наконец	1	6
48	при этом	13	6
49	к одному	4	6
50	не как	3	6
51	в этих	2	6
52	приводит к	1	6
53	о нем	1	6
54	в том	37	6
55	в котором	1	6
56	и все	4	6
57	сам по	4	5
58	самом деле	16	5
59	к другому	1	5
60	и он	3	5
61	но не	2	5
62	в себе	2	5
63	все эти	7	5
64	но ведь	1	5
65	на то	11	5
66	таким образом	21	5
67	и с	4	5
68	было бы	11	5
69	о том	6	5
70	никак не	4	5
71	и что	22	5
72	же время	2	5
73	к нему	2	5
74	мы увидим	1	5
75	так что	3	5
76	вовсе не	2	5
77	в той	1	5
78	все это	5	5
79	бы в	1	5
80	а в	4	5
81	и до	4	4
82	а как	1	4
83	мы не	3	4
84	так чтобы	1	4
85	с его	2	4
86	во всех	3	4
87	себе и	2	4
88	отличие от	2	4
89	там где	2	4
90	в произведении	4	4
91	т д	2	4
92	если же	4	4
93	же не	1	4
94	в них	2	4
95	далеко не	5	4
96	должно быть	1	4
97	в своей	3	4
98	в отличие	1	4
99	но он	3	4
100	их в	2	4
101	том же	2	4
102	в самой	2	4
103	с другом	1	4
104	к тому	7	4
105	и это	4	4
106	с собой	1	4
107	этот вопрос	3	4
108	только в	7	4
109	же и	1	4
110	ни одного	1	4
111	так как	12	4
112	как раз	5	4
113	с другой	3	4
114	при чем	2	4
115	на этот	2	4
116	до конца	3	4
117	не на	2	4
118	то есть	21	4
119	не могут	3	4
120	друг с	1	4
121	и нет	1	4
122	но это	2	4
123	в результате	1	4
124	между ними	1	4
125	речи и	1	4
126	совершенно не	4	4
127	что в	20	4
128	также и	2	3
129	не хочет	1	3
130	обойтись без	1	3
131	той же	8	3
132	что если	6	3
133	и со	1	3
134	в виду	3	3
135	он сам	1	3
136	мы будем	2	3
137	за пределы	1	3
138	в художественном	6	3
139	кроме того	1	3
140	когда он	10	3
141	и к	3	3
142	более или	1	3
143	только на	5	3
144	тому же	1	3
145	это не	2	3
146	в жизни	4	3
147	переходим к	1	3
148	такой же	7	3
149	достоевского но	1	3
150	или менее	1	3
151	и их	3	3
152	в их	3	3
153	образом и	4	3
154	зрения и	1	3
155	в отношении	3	3
156	она не	2	3
157	на него	2	3
158	того и	2	3
159	ничего не	4	3
160	во всем	3	3
161	могут быть	4	3
162	не менее	8	3
163	но при	1	3
164	он с	2	3
165	в себя	1	3
166	можно было	7	3
167	так и	3	3
168	даны в	2	3
169	если бы	6	3
170	и даже	5	3
171	и здесь	2	3
172	между тем	4	3
173	что и	17	3
174	и только	2	3
175	и следовательно	2	3
176	его в	1	3
177	тот же	6	3
178	он теперь	1	3
179	и ее	3	3
180	со всеми	1	3
181	уже не	1	3
182	героя с	1	3
183	в виде	1	3
184	тем что	9	3
185	себя и	1	3
186	он и	1	3
187	ни на	3	3
188	по существу	3	3
189	все же	4	3
190	и для	4	3
191	слов с	1	3
192	в эту	1	3
193	в романе	2	3
194	другой стороны	2	3
195	того же	2	3
196	а между	1	2
197	ту же	4	2
198	отношения к	1	2
199	для построения	1	2
200	чтобы не	1	2
201	человека и	1	2
202	тем же	1	2
203	из его	1	2
204	почти всегда	1	2
205	себе как	1	2
206	и о	1	2
207	время как	3	2
208	от друга	1	2
209	мы и	1	2
210	то это	3	2
211	в каждой	1	2
212	и говорить	2	2
213	и сами	1	2
214	всем этим	1	2
215	как если	1	2
216	он говорит	5	2
217	отношение к	2	2
218	друг от	1	2
219	как в	9	2
220	с этим	4	2
221	целый ряд	6	2
222	и как	7	2
223	его к	1	2
224	в первом	1	2
225	та же	3	2
226	бы и	3	2
227	что это	8	2
228	в целом	4	2
229	бы не	2	2
230	из этих	1	2
231	им в	1	2
232	нами в	1	2
233	как он	2	2
234	на одну	2	2
235	на том	2	2
236	оно должно	1	2
237	одно и	1	2
238	но все	1	2
239	об этом	3	2
240	из них	4	2
241	на почве	1	2
242	рассказу и	1	2
243	него как	1	2
244	ни в	2	2
245	он является	1	2
246	одна и	1	2
247	для чего	1	2
248	том что	21	2
249	которую он	1	2
250	и при	2	2
251	в узком	2	2
252	сюжетные отношения	1	2
253	себе а	1	2
254	в которых	3	2
255	его лежит	1	2
256	и другого	3	2
257	но эта	2	2
258	что было	1	2
259	что этот	2	2
260	и то	3	2
261	в повести	1	2
262	и очень	1	2
263	дело в	1	2
264	того как	4	2
265	одна из	1	2
266	на самую	2	2
267	в процессе	2	2
268	и всегда	2	2
269	и без	2	2
270	тем не	4	2
271	и является	1	2
272	и эта	1	2
273	что на	4	2
274	лежит в	1	2
275	отличается от	2	2
276	должны быть	3	2
277	указывает на	3	2
278	здесь мы	2	2
279	для себя	1	2
280	и самое	1	2
281	в конце	3	2
282	то время	3	2
283	что у	5	2
284	он так	1	2
285	времени и	1	2
286	для этого	3	2
287	произведения как	2	2
288	тому и	1	2
289	в глаза	2	2
290	его жизни	2	2
291	все его	1	2
292	переходит в	1	2
293	автор как	1	2
294	от одного	1	2
295	того что	8	2
296	этом смысле	1	2
297	но так	2	2
298	одного сознания	1	2
299	и так	3	2
300	здесь с	1	2
301	конечно не	1	2
302	если мы	12	2
303	в поэзии	3	2
304	же явления	1	2
305	а то	1	2
306	его и	1	2
307	ведь это	1	2
308	и та	1	2
309	может служить	3	2
310	мы можем	3	2
311	каждый из	2	2
312	уже и	1	2
313	в самый	1	2
314	и сознание	1	2
315	с другим	1	2
316	и кто	1	2
317	а с	2	2
318	что не	3	2
319	материал в	1	2
320	он только	1	2
321	в руках	2	2
322	в творчестве	4	2
323	так же	18	2
324	по своему	3	2
325	если оно	3	2
326	в первой	1	2
327	слов в	1	2
328	для понимания	1	2
329	например в	3	2
330	чтобы сделать	1	2
331	этого слова	1	2
332	сознании и	2	2
333	его творчества	1	2
334	узком смысле	1	2
335	для нас	2	2
336	еще более	3	2
337	конце концов	3	2
338	хотя бы	3	2
339	ни было	1	2
340	отношении к	3	2
341	не есть	1	2
342	с теми	1	2
343	с ними	1	2
344	сказать что	7	2
345	была бы	2	2
346	их с	2	2
347	себе но	1	2
348	в своих	9	2
349	который не	3	2
350	значение в	2	2
351	в таком	2	2
352	во всяком	2	2
353	он совершенно	1	1
354	смысле слова	1	1
355	убедимся в	1	1
356	мы замечаем	1	1
357	предполагает что	1	1
358	таком случае	1	1
359	художественного произведения	5	1
360	они еще	1	1
361	на самом	5	1
362	он может	1	1
363	или к	1	1
364	это и	1	1
365	и должны	1	1
366	смотрит на	2	1
367	п так	1	1
368	далее и	1	1
369	и чрезвычайно	1	1
370	его же	1	1
371	все те	2	1
372	и больше	1	1
373	к рассказу	1	1
374	одним из	1	1
375	их и	1	1
376	есть не	4	1
377	всего того	1	1
378	второй смысл	1	1
379	это совершенно	2	1
380	нуждаются в	1	1
381	же как	4	1
382	при анализе	2	1
383	других людях	1	1
384	с введением	1	1
385	каких-либо иных	1	1
386	выходит из	2	1
387	именно к	1	1
388	есть нечто	2	1
389	эта форма	2	1
390	направленных на	1	1
391	бы вбирает	1	1
392	принадлежит к	1	1
393	роман в	1	1
394	как во	2	1
395	и тем	4	1
396	на тему	1	1
397	вместо того	1	1
398	и заставляет	1	1
399	бы сказать	1	1
400	что две	1	1
401	пользуются для	1	1
402	литературы и	1	1
403	бы то	2	1
404	тем как	1	1
405	это имеет	1	1
406	его так	1	1
407	одним словом	1	1
408	ценности в	1	1
409	с одной	1	1
410	но как	3	1
411	же на	1	1
412	точка зрения	2	1
413	которую она	1	1
414	если в	2	1
415	с отцом	1	1
416	в общем	3	1
417	уже как	1	1
418	к сожалению	1	1
419	в собственном	1	1
420	идет о	1	1
421	дело идет	1	1
422	но пока	1	1
423	не согласиться	1	1
424	что как	1	1
425	достаточно назвать	1	1
426	однако не	2	1
427	гораздо существеннее	2	1
428	себе не	1	1
429	увидим что	2	1
430	своих произведениях	1	1
431	и острее	1	1
