N	3gram	Ircho_Kome_2	Istorich
1	с другой стороны	1	8
2	с одной стороны	2	7
3	вместе с тем	4	6
4	о том что	4	4
5	в связи с	3	4
6	но все же	1	4
7	тем не менее	1	4
8	не может быть	1	3
9	после того как	2	3
10	для того чтобы	4	3
11	если не считать	1	2
12	по отношению к	3	2
13	до сих пор	2	2
14	наряду с этим	1	2
15	в это время	2	2
16	не только в	1	2
17	но и в	1	2
18	друг с другом	2	2
19	в том что	5	2
20	что и в	2	2
21	я думаю что	1	1
22	в том числе	3	1
23	никак не может	1	1
24	и вслед за	1	1
25	в соответствии с	1	1
26	с точки зрения	1	1
27	только в том	1	1
28	брак с дочерью	1	1
29	что он не	1	1
30	в отличие от	2	1
31	по своему содержанию	1	1
32	том числе и	1	1
33	то же время	3	1
34	точно так же	1	1
35	только тем что	1	1
36	то время как	2	1
37	то что у	1	1
38	обращает на себя	5	1
39	на задний план	1	1
40	вместе со своим	1	1
41	и начало ее	1	1
42	потому что в	1	1
43	мы не знали	1	1
44	то что он	2	1
45	только после того	1	1
46	во всяком случае	2	1
47	что у него	2	1
48	но уже в	1	1
49	то обстоятельство что	1	1
50	в то время	3	1
51	в тех же	1	1
52	в свою очередь	1	1
53	само по себе	1	1
54	мы имели бы	1	1
55	возможно что в	1	1
56	до н э	1	1
57	хотя бы в	1	1
58	с самого начала	1	1
59	едва ли можно	3	1
60	в самом деле	1	1
61	но и здесь	1	1
62	лет тому назад	1	1
63	в то же	3	1
64	ясно что это	1	1
65	как мы знаем	1	1
66	как мы видели	1	1
67	в пределах одного	1	1
