N	3gram	Ircho_Kome_1	KulturaY
1	и т п	5	24
2	и т д	4	14
3	в том что	9	10
4	можно было бы	1	9
5	для того чтобы	1	8
6	с другой стороны	5	7
7	во всяком случае	2	5
8	тем не менее	1	5
9	в зависимости от	1	4
10	в этой области	1	4
11	не только в	1	4
12	большей или меньшей	1	3
13	в этом отношении	3	3
14	в конце концов	4	3
15	то же время	4	3
16	в то же	4	3
17	сплошь да рядом	1	2
18	не говоря уже	2	2
19	в соответствии с	1	2
20	говоря уже о	2	2
21	с этой точки	1	2
22	вместе с тем	1	2
23	так же как	1	2
24	в отличие от	1	2
25	и в том	1	2
26	этой точки зрения	1	2
27	т п в	1	2
28	на то что	2	2
29	так или иначе	1	2
30	к этому же	1	1
31	я думаю что	1	1
32	том что в	1	1
33	чаще всего в	1	1
34	все это однако	1	1
35	хотя и не	1	1
36	состоит в том	1	1
37	чуть ли не	1	1
38	идет речь в	1	1
39	может и не	1	1
40	и что же?	1	1
41	и не только	1	1
42	следовательно и в	1	1
43	до сих пор	2	1
44	сам по себе	1	1
45	можно говорить о	1	1
46	что он не	1	1
47	для этой цели	1	1
48	бы то ни	2	1
49	в первую очередь	2	1
50	нет никаких оснований	1	1
51	но он не	1	1
52	и в разговоре	1	1
53	состоит не в	1	1
54	это вовсе не	1	1
55	между тем не	1	1
56	что все это	1	1
57	с тех пор	1	1
58	за помощью к	1	1
59	в первые годы	1	1
60	т п т	1	1
61	и у других	1	1
62	в значительной степени	1	1
63	то время как	4	1
64	за собой и	1	1
65	т е в	2	1
66	в данном случае	1	1
67	то ни было	2	1
68	с одной стороны	3	1
69	которых идет речь	1	1
70	смысле этого слова	1	1
71	и здесь мы	1	1
72	едва ли не	3	1
73	о которых идет	1	1
74	даже как-то не	1	1
75	потому что и	1	1
76	именно с этой	1	1
77	в то время	5	1
78	в сущности и	1	1
79	как и в	2	1
80	о том что	3	1
81	и все это	1	1
82	а вслед за	1	1
83	с самого начала	1	1
84	и прежде всего	1	1
85	что иное как	1	1
86	речь идет о	3	1
87	в политическом отношении	3	1
88	у нас в	2	1
89	в другом случае	1	1
90	в большинстве случаев	1	1
91	после того как	3	1
92	к тому что	1	1
93	не что иное	1	1
94	в предисловии к	1	1
95	таким образом в	2	1
96	п т е	1	1
97	потому что они	1	1
98	к тому же	5	1
99	как мы видели	1	1
