N	2gram	Bakhtin_Fr_6	Problema
1	то что	10	42
2	вовсе не	7	35
3	то есть	24	33
4	и в	41	32
5	и не	3	31
6	не просто	1	23
7	в этом	12	19
8	не менее	1	19
9	не только	10	17
10	потому что	3	16
11	в себе	5	15
12	по себе	1	15
13	а не	2	15
14	но в	8	14
15	у нас	4	14
16	может быть	2	14
17	как бы	7	14
18	что мы	2	13
19	в нем	16	13
20	и тем	1	13
21	как раз	2	13
22	сказать что	6	13
23	том что	7	12
24	что в	7	12
25	так и	5	12
26	а именно	2	12
27	также и	6	11
28	есть нечто	2	11
29	так как	10	11
30	о том	9	11
31	и даже	4	11
32	если мы	2	11
33	то же	5	10
34	в этой	8	10
35	об этом	1	10
36	ничего не	1	10
37	прежде всего	10	10
38	еще не	1	9
39	но не	2	9
40	того чтобы	4	9
41	и это	1	9
42	и что	5	9
43	но и	13	9
44	в данном	3	9
45	это есть	1	9
46	что же	1	9
47	в том	2	9
48	так же	5	9
49	в таком	1	9
50	и о	1	8
51	и на	9	8
52	все эти	11	8
53	для того	1	8
54	было бы	3	8
55	он и	1	8
56	в своей	2	8
57	есть только	3	8
58	данном случае	2	8
59	как нечто	1	8
60	не может	4	8
61	но это	3	8
62	сам по	1	7
63	во всех	17	7
64	всех этих	2	7
65	ни в	1	7
66	в них	7	7
67	между собою	5	7
68	как мы	12	7
69	здесь не	1	7
70	никогда не	8	7
71	того что	3	7
72	что он	6	7
73	только в	3	7
74	тем что	5	7
75	все это	11	7
76	и все	9	7
77	и то	2	6
78	самом деле	4	6
79	на самом	1	6
80	говорить о	2	6
81	за пределы	2	6
82	и как	4	6
83	в самом	10	6
84	и если	1	6
85	при этом	3	6
86	его в	1	6
87	это не	1	6
88	в то	6	6
89	таким образом	17	6
90	и здесь	1	6
91	в его	7	6
92	так что	2	6
93	в конце	2	6
94	о чем	1	6
95	как это	2	6
96	не существует	1	6
97	хотя и	2	6
98	мы уже	18	5
99	в своем	5	5
100	перед нами	3	5
101	то в	1	5
102	но уже	2	5
103	далеко не	1	5
104	с тем	1	5
105	в котором	4	5
106	есть именно	2	5
107	связи с	2	5
108	ни о	1	5
109	той или	1	5
110	можно сказать	1	5
111	для нас	2	5
112	есть в	3	5
113	в других	1	5
114	или иной	1	5
115	еще и	1	5
116	подобного рода	1	5
117	не является	1	5
118	тем более	2	5
119	в их	1	4
120	это совершенно	1	4
121	литературы и	2	4
122	в истории	2	4
123	и вовсе	2	4
124	как в	4	4
125	чем больше	1	4
126	как он	2	4
127	их в	2	4
128	он есть	1	4
129	в отдельности	1	4
130	не в	4	4
131	казалось бы	1	4
132	и весь	1	4
133	а в	4	4
134	только то	1	4
135	в дальнейшем	2	4
136	никак не	3	4
137	а также	5	4
138	в литературе	5	4
139	ровно ничего	1	4
140	один из	6	4
141	литературе и	3	4
142	мы можем	1	4
143	именно в	4	4
144	не было	1	4
145	и вообще	4	4
146	для обозначения	1	4
147	и для	3	4
148	в связи	1	4
149	или в	6	4
150	конце концов	1	4
151	по поводу	1	4
152	того же	4	3
153	в чем	3	3
154	сказать и	1	3
155	в ее	5	3
156	что они	2	3
157	с этим	3	3
158	более или	1	3
159	в действительности	1	3
160	что это	5	3
161	но он	5	3
162	да и	1	3
163	он не	2	3
164	именно то	1	3
165	но все	1	3
166	что все	2	3
167	же касается	1	3
168	или на	1	3
169	в жизни	1	3
170	как и	7	3
171	несмотря на	1	3
172	на этот	1	3
173	нисколько не	1	3
174	или менее	1	3
175	что значит	1	3
176	в этих	2	3
177	точки зрения	2	3
178	с точки	2	3
179	в которых	1	3
180	в отношении	1	3
181	дело в	1	3
182	того как	1	3
183	и его	13	3
184	как будто	1	3
185	единичного и	1	3
186	и вполне	1	3
187	этот акт	1	3
188	говорит и	1	3
189	можно было	1	3
190	ясно что	1	3
191	для этого	2	3
192	не на	2	3
193	о нем	1	3
194	искусства и	1	3
195	настоящее время	1	3
196	что его	1	3
197	к нему	3	3
198	и во	2	3
199	что здесь	1	3
200	мы увидим	3	3
201	по этому	1	3
202	именно на	4	3
203	уже не	1	3
204	уже в	4	3
205	об его	1	3
206	свидетельствует о	1	3
207	из них	5	3
208	говорит о	1	3
209	есть также	1	3
210	до сих	3	3
211	с другой	4	3
212	здесь в	9	3
213	что не	3	3
214	нужно сказать	2	3
215	сих пор	3	3
216	только для	1	3
217	не больше	1	3
218	в настоящее	1	3
219	с ним	4	3
220	мы говорим	1	3
221	другой стороны	2	3
222	есть и	2	3
223	в искусстве	3	3
224	он стоит	1	2
225	например в	6	2
226	мы здесь	1	2
227	и потому	2	2
228	в первом	3	2
229	и до	7	2
230	мира или	1	2
231	для своего	1	2
232	мы не	2	2
233	что если	2	2
234	в сущности	8	2
235	он сам	3	2
236	с его	5	2
237	нем только	1	2
238	то он	2	2
239	мы будем	3	2
240	нет и	1	2
241	чем же	1	2
242	только ее	1	2
243	кроме того	9	2
244	в которой	1	2
245	он в	2	2
246	из этих	2	2
247	что к	1	2
248	во многих	1	2
249	на его	2	2
250	он должен	1	2
251	с такими	1	2
252	как они	2	2
253	конечно в	2	2
254	и с	16	2
255	это было	2	2
256	с другими	3	2
257	этой борьбы	1	2
258	и того	1	2
259	одного и	2	2
260	на первый	3	2
261	в эту	2	2
262	но если	2	2
263	просто в	1	2
264	нас не	3	2
265	не как	1	2
266	действительно есть	1	2
267	же мы	1	2
268	и очень	2	2
269	в таких	2	2
270	не имеет	1	2
271	что их	2	2
272	мы находим	2	2
273	но только	1	2
274	для всего	2	2
275	это мы	1	2
276	в области	2	2
277	которого он	1	2
278	не могут	2	2
279	могут быть	1	2
280	и другим	1	2
281	себе все	1	2
282	нет никакой	1	2
283	говорили что	3	2
284	с собой	1	2
285	особенно в	1	2
286	здесь нет	1	2
287	ничего подобного	1	2
288	на что	1	2
289	нас в	1	2
290	между тем	2	2
291	этот последний	1	2
292	все время	4	2
293	если взять	1	2
294	в него	3	2
295	эти последние	1	2
296	том как	1	2
297	мы видим	6	2
298	и так	1	2
299	а потому	1	2
300	поэтому и	3	2
301	и образа	1	2
302	со всеми	2	2
303	является не	1	2
304	одно из	1	2
305	для него	1	2
306	ведь это	2	2
307	насколько нам	1	2
308	как его	2	2
309	в целях	3	2
310	момент в	1	2
311	со всем	1	2
312	действующих лиц	1	2
313	что для	1	2
314	которых мы	2	2
315	его как	1	2
316	вместе с	6	2
317	и особенно	3	2
318	есть как	1	2
319	по существу	1	2
