N	2gram	Bakhtin_Pr_3	Problema
1	и в	34	44
2	вовсе не	11	37
3	и не	29	35
4	то есть	1	34
5	может быть	19	28
6	по себе	3	25
7	потому что	12	25
8	не просто	1	23
9	то что	11	23
10	в том	3	21
11	только в	6	19
12	а не	9	18
13	в этом	16	17
14	также и	1	16
15	даже и	4	16
16	сказать что	2	16
17	когда мы	1	15
18	и то	3	14
19	не только	10	14
20	и даже	7	14
21	и т	8	13
22	то же	14	13
23	т д	2	13
24	не в	9	13
25	но в	16	12
26	том что	3	12
27	той или	2	12
28	так что	5	12
29	не является	2	11
30	то это	1	10
31	отнюдь не	2	10
32	так и	6	10
33	как и	18	10
34	тем не	2	10
35	не менее	3	10
36	в виду	3	10
37	но и	12	10
38	в нем	19	9
39	и с	15	9
40	это не	5	9
41	в то	12	9
42	и это	4	9
43	никак не	1	9
44	в его	22	9
45	что и	5	9
46	что он	23	9
47	так как	4	9
48	в данном	1	9
49	как бы	27	9
50	таким образом	5	9
51	и от	5	9
52	во всяком	5	9
53	сама по	2	8
54	перед нами	1	8
55	в себе	6	8
56	он не	15	8
57	было бы	2	8
58	ни в	4	8
59	но это	4	8
60	и вообще	2	8
61	есть нечто	1	8
62	как раз	4	8
63	связи с	1	8
64	как мы	7	8
65	здесь не	1	8
66	того что	5	8
67	или иной	2	8
68	что же	8	8
69	художественное произведение	1	8
70	что в	7	8
71	это и	2	7
72	на самом	11	7
73	все эти	4	7
74	мы должны	5	7
75	данном случае	1	7
76	с ним	8	7
77	и что	5	7
78	с другой	4	7
79	уже не	2	7
80	еще и	1	7
81	не может	19	7
82	и потому	2	7
83	здесь только	1	7
84	в целом	5	6
85	все же	7	6
86	и к	12	6
87	о том	2	6
88	и если	2	6
89	то ни	4	6
90	ясно что	1	6
91	того или	2	6
92	но только	2	6
93	никогда не	8	6
94	для этого	3	6
95	можно сказать	1	6
96	и только	2	6
97	всяком случае	5	6
98	мы можем	1	6
99	нет ничего	1	6
100	в виде	4	6
101	жизни и	3	6
102	еще не	4	5
103	за пределы	2	5
104	что они	6	5
105	в своем	2	5
106	хотя и	3	5
107	тоже не	1	5
108	с тем	5	5
109	и сам	5	5
110	точки зрения	8	5
111	в своей	3	5
112	и его	16	5
113	и о	1	5
114	в ней	3	5
115	крайней мере	3	5
116	что здесь	1	5
117	только на	4	5
118	в конце	5	5
119	не было	2	5
120	по крайней	3	5
121	этом случае	2	5
122	так же	8	5
123	как в	4	5
124	да и	4	5
125	этого слова	7	5
126	все это	16	5
127	а в	5	5
128	с ней	1	5
129	другой стороны	3	5
130	мы уже	6	4
131	время как	1	4
132	но даже	1	4
133	и самой	1	4
134	он сам	5	4
135	бы то	4	4
136	в чем	5	4
137	но как	4	4
138	тут же	1	4
139	чем же	1	4
