N	3gram	Voloshinov_1	FransuaR
1	то же время	3	10
2	в то же	3	10
3	до сих пор	8	8
4	в большинстве случаев	3	6
5	в том что	3	6
6	большей или меньшей	1	3
7	в настоящее время	6	3
8	в том числе	2	3
9	таким образом и	1	3
10	в большей или	1	3
11	в связи с	7	3
12	до настоящего времени	5	3
13	более или менее	1	2
14	с точки зрения	20	2
15	бы то ни	8	2
16	далеко за пределы	2	2
17	том числе и	2	2
18	во всех областях	2	2
19	как мы видели	1	2
20	в узком смысле	2	2
21	но в то	2	2
22	с одной стороны	1	2
23	и т.п в	3	2
24	не только не	1	2
25	можно сказать что	3	2
26	с другой стороны	5	2
27	как мы уже	1	2
28	для того чтобы	3	2
29	не может быть	13	2
30	и до настоящего	1	2
31	как к своему	1	1
32	а следовательно и	1	1
33	точка зрения на	1	1
34	так и темы	1	1
35	в чем же	2	1
36	какой бы то	1	1
37	прежде всего в	1	1
38	в первой части	1	1
39	по отношению к	2	1
40	в каком бы	2	1
41	на самом деле	1	1
42	в самом деле	9	1
43	подобно тому как	1	1
44	и все остальные	1	1
45	но в известном	1	1
46	в обычных условиях	1	1
47	за пределы нашей	1	1
48	до известной степени	1	1
49	мы переходим к	1	1
50	в отличие от	5	1
51	таким образом к	1	1
52	но и в	1	1
53	и т.п но	1	1
54	и т.п все	1	1
55	на самом же	2	1
56	в этом отношении	3	1
57	областей знания и	1	1
58	свет и на	1	1
59	но и эта	1	1
60	может быть и	3	1
61	ни о какой	1	1
62	т.п все эти	1	1
63	более широкий и	1	1
64	мы полагаем что	1	1
65	мысль и в	1	1
66	как мы сказали	1	1
67	сих пор мы	1	1
68	дело идет именно	1	1
69	то ни было	8	1
70	пределы нашей работы	1	1
71	все остальное в	1	1
72	так и в	1	1
73	но при этом	2	1
74	этих форм с	1	1
75	быть и речи	2	1
76	все без исключения	3	1
77	в систему языка	1	1
78	в едином и	1	1
79	все же не	1	1
80	кроме того в	1	1
81	в том новом	1	1
82	все эти формы	1	1
83	самом же деле	2	1
84	вместо того чтобы	1	1
85	до наших дней	1	1
86	и т.п эта	1	1
87	языка и в	2	1
88	во всех вопросах	1	1
89	оно ни было	2	1
90	между этими двумя	2	1
91	таким образом в	1	1
92	данной эпохи и	1	1
93	в романе не	1	1
94	и как бы	1	1
95	они еще не	1	1
96	мы не будем	3	1
97	вовсе не как	1	1
98	в ее целом	3	1
99	с самого начала	4	1
100	и в самом	1	1
101	вопрос о том	2	1
102	и так сказать	1	1
103	и прежде всего	2	1
104	выходит за пределы	1	1
105	как бы ни	1	1
106	как мы видим	1	1
107	язык в его	1	1
108	становятся как бы	1	1
109	ни о каком	1	1
110	только в контексте	1	1
111	дело здесь идет	1	1
112	в этом смысле	2	1
113	лишь там где	1	1
114	в особенности же	1	1
115	можно было бы	2	1
116	друг за другом	1	1
117	не будем касаться	1	1
118	друг с другом	1	1
119	и в нем	1	1
120	в новое время	1	1
121	к языку как	1	1
122	как мы знаем	5	1
123	то же самое	3	1
124	той или иной	1	1
