N	2gram	Tiupa_Hudo_1	Istorich
1	и в	19	28
2	может быть	14	25
3	а не	9	15
4	не может	7	15
5	никогда не	2	14
6	мы имеем	6	13
7	то же	10	12
8	не только	16	12
9	что в	6	12
10	мы видим	1	11
11	только в	5	11
12	и что	3	10
13	что он	3	10
14	но и	10	10
15	прежде всего	4	10
16	не в	7	9
17	так и	11	9
18	о том	2	9
19	то что	4	9
20	в том	18	9
21	и не	15	9
22	в этом	11	8
23	но в	7	8
24	что это	1	8
25	в лес	1	8
26	таким образом	3	8
27	не всегда	1	8
28	если бы	3	8
29	в лесу	1	8
30	здесь мы	1	7
31	это не	2	7
32	еще не	3	7
33	и здесь	1	7
34	и др	2	7
35	так же	2	7
36	том что	8	7
37	было бы	1	7
38	в этих	3	7
39	а в	12	7
40	в этой	2	6
41	это тоже	2	6
42	его в	2	6
43	тем не	3	6
44	не менее	3	6
45	к тому	4	6
46	что и	2	6
47	вслед за	1	6
48	так как	1	6
49	представляют собой	1	6
50	с другой	7	6
51	вместе с	1	6
52	например в	3	5
53	что они	1	5
54	в своем	2	5
55	более или	5	5
56	что она	2	5
57	в силу	1	5
58	их в	3	5
59	или менее	5	5
60	дело не	2	5
61	на основе	2	5
62	восходит к	1	5
63	в его	9	5
64	но не	11	5
65	в качестве	24	5
66	в одном	2	5
67	к которому	4	5
68	или в	2	5
69	не знает	3	5
70	сказать что	4	5
71	другой стороны	5	5
72	героя в	1	5
73	ее в	2	5
74	и даже	1	4
75	и для	2	4
76	и на	2	4
77	между собой	2	4
78	как правило	2	4
79	одним словом	1	4
80	чем это	2	4
81	не все	2	4
82	представляет собой	10	4
83	все эти	2	4
84	на то	1	4
85	об этом	2	4
86	как и	2	4
87	даже в	3	4
88	в основе	4	4
89	связи с	1	4
90	здесь не	2	4
91	в пределах	3	4
92	так в	4	4
93	означает что	1	4
94	того что	4	4
95	с одной	2	4
96	потому что	3	4
97	так что	1	4
98	к ним	1	4
99	а именно	2	4
100	и пр	1	4
101	превращается в	2	4
102	один из	2	4
103	одной стороны	2	4
104	могут быть	4	4
105	как будто	1	4
106	все это	2	4
107	в связи	1	4
108	и другие	2	4
109	они не	1	4
110	также и	1	3
111	чтобы не	1	3
112	начинается с	1	3
113	исходит из	1	3
114	я не	2	3
115	не знают	1	3
116	по отношению	9	3
117	перед нами	1	3
118	могли бы	1	3
119	к чему	1	3
120	при этом	13	3
121	ключ к	1	3
122	не как	2	3
123	и по	2	3
124	на этом	1	3
125	в другом	3	3
126	из них	1	3
127	не с	2	3
128	в котором	1	3
129	в их	5	3
130	бы быть	1	3
131	по себе	2	3
132	в то	6	3
133	на котором	1	3
134	дело в	1	3
135	однако это	1	3
136	же самое	1	3
137	должен быть	1	3
138	как мы	1	3
139	действия и	1	3
140	для этого	1	3
141	в которую	1	3
142	в какой	2	3
143	должен был	1	3
144	может оказаться	2	3
145	и его	12	3
146	уже не	4	3
147	если мы	2	3
148	или даже	3	3
149	то время	1	3
150	тем что	1	3
151	в форме	4	3
152	именно в	2	3
153	как это	5	3
154	из которых	1	3
155	отношению к	9	3
156	точно так	1	3
157	тексты а	2	2
158	отношения к	2	2
159	одним из	1	2
160	же как	1	2
161	и потому	2	2
162	дает ключ	1	2
163	по его	1	2
164	у себя	1	2
165	не вполне	2	2
166	когда мы	1	2
167	подчеркнуть что	1	2
168	к своему	1	2
169	на них	1	2
170	столь же	1	2
171	бы то	1	2
172	во всех	3	2
173	а только	4	2
174	отличие от	7	2
175	первый взгляд	1	2
176	как в	2	2
177	как уже	2	2
178	и как	3	2
179	в действительности	1	2
180	в целом	3	2
181	которые в	1	2
182	тоже не	1	2
183	право на	2	2
184	не более	1	2
185	в себе	9	2
186	во многих	1	2
187	вследствие этого	1	2
188	в нем	5	2
189	он не	4	2
190	он должен	3	2
191	то ни	1	2
192	а затем	1	2
193	а по	1	2
194	и тем	2	2
195	нет в	1	2
196	ведет к	1	2
197	должно быть	1	2
198	и конец	2	2
199	на первый	1	2
200	для него	4	2
201	но если	1	2
202	что такое	1	2
203	в такой	1	2
204	в отличие	7	2
205	таких случаях	2	2
206	только для	1	2
207	однако в	4	2
208	на материал	1	2
209	еще один	2	2
210	в таких	1	2
211	в русской	3	2
212	одна из	2	2
213	по своей	7	2
214	не по	1	2
215	окна и	1	2
216	не могут	1	2
217	всего в	1	2
218	в области	6	2
