N	3gram	Vygotskiy__4	Vladivir
1	в том что	31	10
2	тем не менее	1	9
3	о том что	3	8
4	с точки зрения	11	6
5	вместе с тем	3	6
6	а также и	1	6
7	не может быть	1	6
8	это значит что	2	6
9	в конце концов	1	5
10	к тому же	1	5
11	точно так же	3	4
12	и то что	4	4
13	содержит в себе	2	4
14	в то время	1	4
15	том что в	1	3
16	в настоящее время	2	3
17	в этом смысле	8	3
18	только в том	2	3
19	бы то ни	1	3
20	то что в	1	3
21	в том случае	1	3
22	во всяком случае	3	3
23	с одной стороны	9	3
24	и в отношении	2	3
25	в отличие от	2	3
26	само по себе	1	3
27	как мы видели	2	3
28	что и в	1	3
29	что в этом	1	2
30	должны сказать что	1	2
31	но даже и	1	2
32	есть прежде всего	1	2
33	одной стороны и	2	2
34	на первый план	4	2
35	в этом отношении	7	2
36	а с другой	2	2
37	то в чем	1	2
38	том случае если	1	2
39	так же как	5	2
40	в данном случае	2	2
41	мы видели выше	1	2
42	то время как	1	2
43	в связи с	3	2
44	с другой стороны	8	2
45	не имеет ничего	1	2
46	в себе и	3	2
47	ничего общего с	1	2
48	на то что	4	2
49	в вопросе о	2	2
50	к тому что	1	2
51	является как раз	1	1
52	что иное как	1	1
53	не может не	2	1
54	уже содержит в	1	1
55	является не просто	1	1
56	это то что	1	1
57	точку зрения в	1	1
58	смысле как мы	1	1
59	потому что в	1	1
60	так же и	1	1
61	том что это	1	1
62	и как мы	1	1
63	и не только	2	1
64	и не делает	1	1
65	на данной стадии	2	1
66	на все эти	1	1
67	ее в целом	1	1
68	так как в	2	1
69	внимание на то	1	1
70	том что он	1	1
71	в том же	1	1
72	о том как	1	1
73	в этом случае	3	1
74	то что с	1	1
75	же как и	4	1
76	до сих пор	1	1
77	более высокой ступени	1	1
78	того что мы	1	1
79	в первую очередь	4	1
80	того с чего	1	1
81	только то что	1	1
82	с тем что	3	1
83	не иначе как	1	1
84	можно было бы	5	1
85	у нас нет	1	1
86	которая и является	1	1
87	благодаря тому что	1	1
88	том смысле как	1	1
89	не просто в	1	1
90	значении этого слова	1	1
91	с этой точки	4	1
92	то и другое	1	1
93	одно и то	6	1
94	представлено у него	1	1
95	роль в процессе	1	1
96	ни в какой	1	1
97	не подлежит никакому	2	1
98	вопрос о том	1	1
99	и что в	2	1
100	так же невозможно	1	1
101	в этой области	2	1
102	не только те	1	1
103	далеко не всегда	1	1
104	если бы мы	1	1
105	не только в	1	1
106	то ни было	1	1
107	подлежит никакому сомнению	2	1
108	не говоря уже	1	1
109	на этот раз	1	1
110	и то же	6	1
111	и в нашем	1	1
112	с того с	1	1
113	целым рядом других	1	1
114	все же не	1	1
115	но вместе с	2	1
116	что их объединяет	1	1
117	в процессе мышления	1	1
118	этой точки зрения	4	1
119	не имеет никакого	1	1
120	тем и другим	1	1
121	но и то	1	1
122	в этом же	1	1
123	имел в виду	1	1
124	не содержит в	1	1
125	должно существовать в	1	1
126	мы должны сказать	1	1
127	с самого начала	1	1
128	не только не	5	1
129	в самом деле	6	1
130	с целым рядом	1	1
131	того существует ли	1	1
132	мы знаем что	1	1
133	и в результате	2	1
134	заключается в том	14	1
135	не только на	1	1
136	именно то что	2	1
137	в том числе	2	1
138	в том смысле	2	1
139	мы видим что	2	1
140	важную роль в	1	1
141	в каком отношении	1	1
142	не что иное	1	1
143	по этому вопросу	1	1
144	не только то	1	1
145	этой теории в	1	1
146	тем что в	1	1
147	для того чтобы	5	1
148	ничего принципиально нового	1	1
149	то же самое	7	1
