N	2gram	Voloshinov_1	FransuaR
1	и в	12	41
2	то есть	1	24
3	и т.п	1	19
4	мы уже	1	18
5	во всех	1	17
6	таким образом	12	17
7	в нем	6	16
8	и с	3	16
9	и его	13	13
10	но и	3	13
11	в этом	4	12
12	как мы	1	12
13	все эти	3	11
14	все это	3	11
15	в самом	4	10
16	не только	4	10
17	так как	9	10
18	и др	5	10
19	прежде всего	8	10
20	то что	5	10
21	и на	4	9
22	кроме того	2	9
23	о том	3	9
24	и все	2	9
25	но в	5	8
26	никогда не	5	8
27	в них	3	7
28	как и	5	7
29	том что	5	7
30	в его	2	7
31	вовсе не	1	7
32	у него	1	7
33	в особенности	2	7
34	как бы	13	7
35	что в	2	7
36	например в	1	6
37	в то	2	6
38	с помощью	6	6
39	вместе с	2	6
40	сказать что	7	6
41	нужно подчеркнуть	1	5
42	подчеркнуть что	2	5
43	и он	1	5
44	с его	2	5
45	в ее	1	5
46	в своем	2	5
47	что это	1	5
48	в себе	3	5
49	человеческого тела	1	5
50	то же	5	5
51	рядом с	1	5
52	все то	1	5
53	так и	4	5
54	и что	2	5
55	же время	1	5
56	в литературе	4	5
57	в одном	1	5
58	там где	2	5
59	так же	3	5
60	самом деле	3	4
61	в ней	6	4
62	как в	5	4
63	и наконец	3	4
64	та же	1	4
65	в другом	1	4
66	не в	4	4
67	в основе	1	4
68	того чтобы	1	4
69	все же	4	4
70	у нас	1	4
71	и вообще	3	4
72	с ним	3	4
73	все время	6	4
74	тот же	1	4
75	с одной	2	4
76	уже в	2	4
77	в большинстве	1	4
78	в результате	1	4
79	в котором	3	4
80	с другой	4	4
81	именно в	1	4
82	одной стороны	2	4
83	более того	2	4
84	не может	16	4
85	из этого	3	4
86	не остается	2	3
87	в чем	2	3
88	в одной	1	3
89	перед нами	1	3
90	при этом	6	3
91	связанных с	1	3
92	на все	2	3
93	с другими	2	3
94	было бы	1	3
95	и их	1	3
96	нас не	1	3
97	уже сказали	1	3
98	своего героя	1	3
99	этом отношении	1	3
100	есть только	1	3
101	миром и	1	3
102	те же	2	3
103	до сих	3	3
104	к нему	4	3
105	того что	3	3
106	мы увидим	1	3
107	только в	6	3
108	литературе и	1	3
109	конечно не	3	3
110	есть в	1	3
111	выходит за	1	3
112	что не	4	3
113	и самый	1	3
114	в данном	2	3
115	и не	10	3
116	с этой	2	3
117	сих пор	3	3
118	но это	2	3
119	и для	3	3
120	между ними	2	3
121	жизни и	4	3
122	в искусстве	1	3
123	они не	1	3
124	и то	2	2
125	это и	1	2
126	с точки	2	2
127	ведь и	3	2
128	должна быть	5	2
129	мы не	3	2
130	но уже	1	2
131	но конечно	2	2
132	но не	2	2
133	то он	1	2
134	за пределы	4	2
135	что они	1	2
136	в истории	1	2
137	точки зрения	14	2
138	что именно	1	2
139	стороны и	2	2
140	и различные	1	2
141	хотя и	1	2
142	и тот	1	2
143	и те	2	2
144	он не	2	2
145	в корне	2	2
146	на этом	1	2
147	что все	1	2
148	мы видели	1	2
149	но если	1	2
150	и сейчас	1	2
151	в своей	3	2
152	но эта	1	2
153	для этого	1	2
154	как о	1	2
155	тогда когда	2	2
156	а уж	1	2
157	только его	1	2
158	для всего	1	2
159	связи с	1	2
160	это уже	1	2
161	всех языках	1	2
162	не могут	1	2
163	в области	1	2
164	в эти	1	2
165	данном случае	2	2
166	характер и	1	2
167	литературы и	4	2
168	конечно в	2	2
169	в значительной	1	2
170	между тем	3	2
171	и во	1	2
172	кажется что	1	2
173	тем более	1	2
174	на которой	1	2
175	где они	1	2
176	себя в	1	2
177	себе в	1	2
178	ведь это	1	2
179	и прежде	1	2
180	как его	1	2
181	может быть	14	2
182	в форме	2	2
183	это прежде	1	2
184	мы еще	1	2
185	если мы	1	2
186	до конца	2	2
187	не на	1	2
188	а не	5	2
189	в организации	1	2
190	в частности	1	2
191	все основные	1	2
192	и потому	2	2
193	как это	2	2
194	тенденция к	1	2
195	что мы	5	2
196	и вещами	1	2
197	лицо и	1	2
198	для нас	7	2
199	от него	1	2
200	в этих	2	2
201	еще более	1	2
202	вполне понятно	1	2
203	в том	6	2
204	все они	2	2
205	другой стороны	2	2
206	от всех	2	2
207	отметить что	1	2
208	тела мы	1	2
209	здесь же	1	2
210	и другие	2	2
211	от этой	2	1
212	ту же	1	1
213	с жизнью	1	1
214	сам по	1	1
215	на самом	4	1
216	то в	1	1
217	тем же	1	1
218	из его	1	1
