N	3gram	Losev_Dial_2	Myshleni
1	с точки зрения	8	21
2	в том что	6	13
3	по сравнению с	1	7
4	так же как	1	7
5	с самого начала	2	7
6	к тому что	1	6
7	то же самое	2	5
8	в данном случае	2	5
9	с одной стороны	1	5
10	в самом деле	3	4
11	вместе с тем	1	4
12	не может быть	3	4
13	заключается в том	1	4
14	о том что	4	4
15	только потому что	1	3
16	в том и	1	3
17	одной стороны и	1	3
18	до сих пор	2	3
19	в этом отношении	1	3
20	то и другое	1	3
21	одно и то	4	3
22	и то что	1	3
23	и то же	4	3
24	тем не менее	2	3
25	содержит в себе	3	3
26	можно сказать что	3	3
27	том что в	1	2
28	том что она	1	2
29	потому что он	2	2
30	на самом деле	1	2
31	том что он	1	2
32	и его значение	1	2
33	мы находим в	1	2
34	того и другого	1	2
35	точно так же	1	2
36	ни в какой	2	2
37	как раз в	1	2
38	то время как	3	2
39	же как и	1	2
40	в то время	3	2
41	и вместе с	1	2
42	приводит к тому	1	2
43	в смысле их	1	2
44	в последнее время	1	2
45	к выводу что	1	2
46	друг с другом	1	2
47	слово и слова	1	1
48	что иное как	3	1
49	в обоих случаях	1	1
50	что она не	1	1
51	тех пор пока	1	1
52	как только мы	1	1
53	но только не	1	1
54	не только о	1	1
55	не содержит в	1	1
56	подобно тому как	1	1
57	каждой из них	1	1
58	есть прежде всего	1	1
59	никем еще не	1	1
60	а не по	1	1
61	так что в	1	1
62	отличается тем что	1	1
63	в этом смысле	1	1
64	как и то	1	1
65	то что с	1	1
66	самом же деле	1	1
67	что она есть	1	1
68	но между тем	1	1
69	и не может	1	1
70	в зависимости от	2	1
71	оно может и	1	1
72	сам по себе	3	1
73	по самой своей	1	1
74	есть не что	2	1
75	как мы уже	1	1
76	до тех пор	1	1
77	в одинаковой мере	1	1
78	может быть так	1	1
79	мы в этом	1	1
80	не только в	2	1
81	в одно и	1	1
82	сама по себе	7	1
83	в определенном направлении	1	1
84	но при этом	1	1
85	и следовательно не	2	1
86	и должно быть	2	1
87	и в этом	1	1
88	того что она	1	1
89	с другой стороны	4	1
90	не могут быть	2	1
91	мы уже говорили	1	1
92	само по себе	2	1
93	во всяком случае	2	1
94	на этих примерах	1	1
95	потому что они	2	1
96	что несмотря на	1	1
97	и всякий другой	1	1
98	на самом же	1	1
99	нельзя сказать что	2	1
100	и то и	1	1
101	свою силу и	1	1
102	может и не	1	1
103	то что мы	1	1
104	это и есть	1	1
105	это значит что	8	1
106	той или иной	1	1
107	она не может	1	1
108	в силу своей	2	1
109	не что иное	3	1
110	но все же	1	1
111	в то же	3	1
112	и делает его	1	1
113	или никогда не	1	1
114	что и в	1	1
115	только тогда когда	4	1
116	в конце концов	1	1
