N	3gram	Bakhtin_Pr_5	FransuaR
1	в то же	10	6
2	то же время	10	6
3	с точки зрения	2	5
4	мы уже говорили	5	5
5	на протяжении всего	4	5
6	до сих пор	1	4
7	не может быть	3	4
8	в этом отношении	1	3
9	но в то	4	3
10	в большей или	1	3
11	или меньшей степени	1	3
12	в его целом	2	3
13	в свое время	1	3
14	о том что	1	3
15	большей или меньшей	1	3
16	с другой стороны	3	3
17	как мы уже	2	3
18	о мире и	2	3
19	вполне понятно что	2	2
20	можно сказать что	1	2
21	но даже и	1	2
22	сих пор еще	1	2
23	он как бы	1	2
24	в своей статье	1	2
25	в значительной степени	1	2
26	и в то	2	2
27	во всяком случае	4	2
28	но все же	2	2
29	как мы видели	1	2
30	подобно тому как	2	2
31	этот момент и	1	1
32	несколько иной характер	1	1
33	художественных функций в	1	1
34	еще далеко не	1	1
35	в плане своего	1	1
36	время от времени	1	1
37	потому что в	1	1
38	то есть не	1	1
39	прежде всего в	1	1
40	дело в том	1	1
41	а затем и	1	1
42	то вполне понятно	1	1
43	по отношению к	6	1
44	громадное значение в	1	1
45	протяжении всего романа	2	1
46	в том же	1	1
47	как если бы	1	1
48	и не может	2	1
49	то есть именно	1	1
50	не входит в	1	1
51	во время одной	1	1
52	и та же	2	1
53	отдельными элементами ее	1	1
54	то что в	1	1
55	и будто бы	1	1
56	что в нем	1	1
57	уже говорили что	3	1
58	но и эти	1	1
59	как и у	3	1
60	плане и в	1	1
61	его отношения к	1	1
62	прежде всего как	1	1
63	и в особенности	1	1
64	в конце концов	3	1
65	в один из	1	1
66	все это и	1	1
67	и в целом	1	1
68	в чем же	1	1
69	так и в	2	1
70	и в отношении	1	1
71	друг с другом	4	1
72	в строгом смысле	1	1
73	для него самого	1	1
74	время одной из	1	1
75	одна и та	2	1
76	в нем есть	1	1
77	мы видели что	1	1
78	в общем не	1	1
79	не могла не	1	1
80	определяется прежде всего	1	1
81	всяком случае в	1	1
82	характер и не	1	1
83	в этом случае	1	1
84	на самом деле	9	1
85	они и в	1	1
86	мы можем сказать	2	1
87	не только с	1	1
88	не только не	1	1
89	можем сказать что	2	1
90	более и более	1	1
91	к нему все	1	1
92	как мы сказали	1	1
93	и прежде всего	4	1
94	или во всяком	1	1
95	в большинстве случаев	2	1
96	это как бы	1	1
97	и вот все	1	1
98	здесь тот же	1	1
99	для того чтобы	1	1
100	в том что	2	1
101	и все это	2	1
102	как и в	1	1
103	все более и	1	1
