N	2gram	Bakhtin_Fr_3	Vladivir
1	и в	40	30
2	в году	5	24
3	в этом	15	20
4	то что	5	20
5	у него	8	19
6	и не	13	18
7	в том	8	18
8	и с	8	14
9	что он	2	13
10	в конце	3	13
11	не только	13	12
12	том что	4	12
13	там же	1	12
14	что в	12	12
15	как мы	10	11
16	в его	13	11
17	а в	3	11
18	сказать что	3	11
19	и вообще	1	10
20	а также	4	10
21	не было	5	10
22	и даже	4	10
23	все же	2	9
24	кроме того	3	9
25	было бы	4	9
26	не в	1	9
27	в то	6	9
28	не может	3	9
29	для него	5	9
30	м с	1	9
31	потому что	2	9
32	в своем	7	8
33	но в	8	8
34	связи с	6	8
35	но и	11	8
36	в связи	5	8
37	вместе с	3	8
38	до конца	6	7
39	то есть	18	7
40	ни в	4	7
41	точки зрения	2	7
42	никогда не	1	7
43	не менее	2	7
44	т i	1	7
45	в эти	2	7
46	может быть	9	7
47	а не	5	7
48	как это	1	7
49	и все	9	7
50	также и	4	6
51	он был	3	6
52	и к	3	6
53	в себе	3	6
54	об этом	3	6
55	в париже	4	6
56	и его	17	6
57	у нас	4	6
58	всякого рода	1	6
59	только в	3	6
60	всяком случае	1	6
61	а именно	1	6
62	еще и	2	6
63	прежде всего	16	6
64	о чем	2	6
65	к этому	6	6
66	жизни и	4	6
67	во всяком	1	6
68	того же	2	5
69	и я	1	5
70	с этим	2	5
71	все эти	8	5
72	при этом	3	5
73	как и	11	5
74	в своей	6	5
75	в котором	2	5
76	по себе	1	5
77	так как	4	5
78	к концу	1	5
79	в дальнейшем	2	5
80	так и	3	5
81	с ним	1	5
82	другими словами	3	5
83	и что	1	5
84	того что	1	5
85	так что	1	5
86	но что	1	5
87	в течение	2	5
88	как бы	3	5
89	в основном	4	5
90	все это	4	5
91	в результате	1	5
92	из этого	2	5
93	с с	1	4
94	то же	7	4
95	с в	2	4
96	той же	8	4
97	письма к	1	4
98	и он	1	4
99	в ней	4	4
100	и на	8	4
101	с его	3	4
102	отношение к	8	4
103	в которой	2	4
104	что это	1	4
105	в целом	2	4
106	в этой	3	4
107	и если	2	4
108	на его	2	4
109	в нем	5	4
110	он не	9	4
111	его в	1	4
112	это было	1	4
113	несмотря на	1	4
114	мы знаем	2	4
115	в этих	6	4
116	можно судить	1	4
117	вот что	1	4
118	и о	4	4
119	здесь не	3	4
120	можно сказать	2	4
121	судить по	1	4
122	о том	4	4
123	конечно не	2	4
124	вовсе не	12	4
125	что пишет	1	4
126	именно в	2	4
127	после смерти	1	4
128	марта года	1	4
129	его биографии	3	4
130	так же	1	4
131	в это	1	4
132	но это	3	4
133	в начале	3	4
134	и наконец	3	4
135	ко всему	2	4
136	отношения к	1	3
137	говоря о	1	3
138	был и	1	3
139	и вот	2	3
140	быть в	2	3
141	во всех	6	3
142	но не	2	3
143	отличие от	3	3
144	его на	1	3
145	как в	3	3
146	и как	3	3
147	из этих	2	3
148	им в	1	3
149	всех этих	3	3
150	таким образом	10	3
151	те же	5	3
152	в них	9	3
153	должно быть	1	3
154	в отношении	1	3
155	с точки	1	3
156	в отличие	3	3
157	т ii	1	3
158	но он	2	3
159	не могли	1	3
160	том же	2	3
161	вплоть до	3	3
162	же время	6	3
163	в области	4	3
164	он и	7	3
165	где он	1	3
166	и это	2	3
167	вот и	1	3
168	никак не	3	3
169	что и	3	3
170	вообще в	1	3
171	уже в	2	3
172	в виде	1	3
173	здесь мы	2	3
174	даже и	2	3
175	дело в	2	3
176	наконец в	1	3
177	под влиянием	1	3
178	в данном	4	3
179	да и	1	3
180	с года	4	3
181	своей жизни	2	3
182	под названием	1	3
183	и для	5	3
184	еще более	4	3
185	хотя бы	2	3
186	в свою	1	3
187	в таком	1	3
188	это в	2	3
189	и особенно	1	3
190	и есть	3	2
191	и до	8	2
192	из его	1	2
193	мы уже	13	2
194	г в	1	2
195	есть нечто	1	2
196	который был	1	2
197	не был	2	2
198	при жизни	1	2
199	в общем	1	2
200	себе и	1	2
201	с западной	1	2
202	в самом	6	2
203	но его	1	2
204	во многих	1	2
205	как он	2	2
206	не могла	1	2
207	с новым	1	2
208	мысли и	1	2
209	том чтобы	1	2
210	и сам	2	2
211	и по	1	2
212	на этом	2	2
213	но дело	3	2
214	но все	3	2
215	на все	1	2
216	заключается в	1	2
217	это не	2	2
218	с начала	4	2
219	начала и	5	2
220	и вы	4	2
221	этого не	1	2
222	с тем	1	2
223	эту тему	1	2
224	мы видели	3	2
225	к середине	1	2
226	мы не	2	2
227	еще в	3	2
228	нисколько не	1	2
229	на первый	1	2
230	и при	1	2
231	в их	4	2
232	то его	1	2
233	он дает	2	2
234	жизни с	2	2
235	их в	3	2
236	даже в	4	2
237	и очень	2	2
238	новым годом	1	2
239	раз и	1	2
240	мы пока	1	2
241	не имеет	1	2
242	правда в	1	2
243	и притом	1	2
244	само по	1	2
245	того чтобы	4	2
246	всего на	1	2
247	уже и	1	2
248	как будто	1	2
249	начиная с	3	2
250	и часто	1	2
251	этой книги	2	2
252	будто бы	1	2
253	вероятно в	1	2
254	в настоящее	1	2
255	вы не	4	2
256	в виду	7	2
257	свою очередь	1	2
258	людей в	1	2
259	данном случае	2	2
260	книги и	1	2
261	ничего не	1	2
262	первый план	1	2
263	со своей	1	2
264	о нем	3	2
265	настоящее время	1	2
266	в сущности	9	2
267	и во	4	2
268	нас в	2	2
269	к нему	2	2
270	и она	1	2
271	и всего	1	2
272	от нас	1	2
273	него и	2	2
274	ни с	1	2
275	же они	1	2
276	мы находим	3	2
277	ее на	1	2
278	но из	1	2
279	для того	3	2
280	у которого	1	2
281	и из	1	2
282	здесь в	4	2
283	тут же	2	2
284	и прежде	3	2
