N	2gram	Bakhtin_Pr_1	Tragedij
1	и в	23	18
2	в романе	11	10
3	в году	1	9
4	в этом	25	9
5	не только	13	8
6	он сам	3	7
7	и с	4	7
8	и на	10	7
9	достоевский в	7	7
10	может быть	21	7
11	как бы	28	7
12	и не	34	7
13	но в	4	6
14	и его	13	6
15	же время	7	6
16	что он	10	6
17	у него	6	6
18	то же	10	5
19	все же	5	5
20	что это	1	5
21	это не	10	5
22	как и	8	5
23	несмотря на	6	5
24	в то	10	5
25	в дальнейшем	1	5
26	так и	10	5
27	это очень	3	5
28	не может	11	5
29	у достоевского	24	5
30	я не	3	4
31	еще не	5	4
32	в себе	5	4
33	в целом	4	4
34	что достоевский	3	4
35	в этой	4	4
36	в нем	20	4
37	об этом	1	4
38	том что	9	4
39	что я	1	4
40	достоевский не	5	4
41	и что	1	4
42	но и	11	4
43	но достоевский	1	4
44	и даже	3	4
45	прежде всего	7	4
46	так же	6	4
47	но это	5	4
48	все это	7	4
49	что в	8	4
50	и все	3	4
51	то что	18	4
52	достоевского в	19	3
53	в мире	7	3
54	и он	1	3
55	своего рода	1	3
56	как в	6	3
57	в своем	8	3
58	и как	8	3
59	все эти	8	3
60	при этом	3	3
61	то есть	24	3
62	должно быть	1	3
63	сам достоевский	2	3
64	тем самым	1	3
65	с ее	2	3
66	и сам	2	3
67	с ним	6	3
68	к нему	3	3
69	в его	24	3
70	один из	2	3
71	романа и	4	3
72	уже в	5	3
73	для него	15	3
74	в конце	5	3
75	как будто	3	3
76	что за	1	3
77	в основном	2	3
78	ставрогина и	1	3
79	если б	1	2
80	ивана карамазова	5	2
81	в первом	2	2
82	из самых	1	2
83	и до	1	2
84	она все	1	2
85	и за	1	2
86	а как	6	2
87	отказывается от	1	2
88	по замыслу	1	2
89	никогда не	5	2
90	и то	1	2
91	но этого	1	2
92	с его	6	2
93	роман достоевского	11	2
94	автора но	1	2
95	отношение к	1	2
96	отличие от	2	2
97	так что	1	2
98	романах достоевского	6	2
99	перед нами	4	2
100	впечатление что	1	2
101	в самом	8	2
102	бы и	4	2
103	то и	2	2
104	мудрено что	1	2
105	он не	4	2
106	что она	2	2
107	но все	4	2
108	что все	3	2
109	его в	4	2
110	знает что	1	2
111	ни в	3	2
112	нет в	1	2
113	замыслу достоевского	1	2
114	роман о	1	2
115	в отличие	2	2
116	что говорит	1	2
117	вопрос о	4	2
118	одном из	2	2
119	но эта	4	2
120	не в	6	2
121	раз и	3	2
122	но они	4	2
123	романа достоевского	14	2
124	одна из	2	2
125	достоевским в	1	2
126	не могут	6	2
127	он и	5	2
128	к тому	1	2
129	и это	5	2
130	но при	1	2
131	в ее	1	2
132	данном случае	2	2
133	не мудрено	1	2
134	как у	2	2
135	ничего не	6	2
136	создается впечатление	1	2
137	и здесь	3	2
138	о том	2	2
139	времени в	1	2
140	что и	5	2
141	в том	11	2
142	даже если	1	2
143	который в	1	2
144	уже не	8	2
145	не так	1	2
146	в одном	9	2
147	друг друга	3	2
148	тем что	3	2
149	как же	3	2
150	в самую	1	2
151	только к	1	2
152	говорит о	1	2
153	до конца	5	2
154	ничем не	1	2
155	под влиянием	1	2
156	в данном	2	2
157	достоевский создал	1	2
158	это уже	1	2
159	для достоевского	6	2
160	потому что	12	2
161	личности и	1	2
162	в частности	1	2
163	по поводу	1	2
164	точно так	2	2
165	эта новая	1	1
166	только он	1	1
167	сохраняет свое	1	1
168	также что	1	1
169	одним из	8	1
170	например в	3	1
171	в сфере	2	1
172	достоевский но	2	1
173	он считает	1	1
174	x мы	1	1
175	самом деле	5	1
176	это и	9	1
177	же по	2	1
178	и есть	5	1
179	прием и	1	1
180	капиталистического общества	1	1
181	исходит из	3	1
182	должна быть	2	1
183	высшей степени	1	1
184	и могут	1	1
185	той же	6	1
186	то для	1	1
187	господствует над	1	1
188	и новые	1	1
189	роман в	2	1
190	на себя	3	1
191	как свой	1	1
192	подчеркнуть что	1	1
193	в ней	1	1
194	было до	1	1
195	или от	1	1
196	позицию по	1	1
197	в чем	1	1
198	и мира	1	1
199	во всех	5	1
200	драме в	1	1
201	романа не	3	1
202	в двойнике	1	1
203	но не	8	1
204	но как	3	1
205	значение и	1	1
206	тогда как	1	1
207	друга и	1	1
208	и достоевский	3	1
209	за пределы	6	1
210	в настоящем	3	1
211	его романа	2	1
212	чем же	1	1
213	в истории	2	1
214	что именно	2	1
215	вот как	1	1
216	час и	1	1
217	достоевского не	11	1
218	дистанция между	1	1
219	не удалась	1	1
220	и наконец	5	1
221	но несмотря	1	1
222	стиля и	3	1
223	то в	1	1
224	со своей	1	1
225	в которой	4	1
226	сливается с	2	1
227	он в	2	1
228	всего необходимо	1	1
229	только один	1	1
230	этого образа	1	1
231	как он	2	1
232	в братьях	1	1
233	вообще не	1	1
234	что без	1	1
235	на западе	2	1
236	так сказать	3	1
237	перестает быть	1	1
238	и еще	1	1
239	не значит	2	1
240	к одному	1	1
241	не к	1	1
242	не как	12	1
243	в россии	1	1
244	и по	2	1
245	на свете	1	1
246	таким образом	11	1
247	последнее слово	9	1
248	здесь мы	2	1
249	же не	1	1
250	самого автора	6	1
251	лишь в	3	1
252	это было	1	1
253	заключается в	2	1
254	и сердце	1	1
255	лишь на	2	1
256	на свои	1	1
257	в них	3	1
258	достоевский и	2	1
259	достоевского и	12	1
260	в высшей	1	1
261	достоевского чтобы	1	1
262	из подполья	11	1
263	мировой литературы	2	1
264	и вне	1	1
265	ведет к	1	1
266	в развитии	1	1
267	произведениях достоевского	5	1
268	все как	1	1
269	и при	1	1
270	в своей	11	1
271	к истории	1	1
272	взгляд на	1	1
273	эта тема	1	1
274	почти не	1	1
275	в котором	2	1
276	знает и	1	1
277	не столько	3	1
278	не тип	1	1
279	в черновиках	1	1
280	понятно что	1	1
281	значение для	1	1
282	и собирает	1	1
283	и вот	2	1
284	но он	2	1
285	смертной казни	1	1
286	борьбу с	1	1
287	не могли	2	1
288	и великого	1	1
289	по себе	7	1
290	в журнале	1	1
291	тому что	2	1
292	достоевского так	1	1
293	особым образом	1	1
294	не менее	1	1
295	не раз	2	1
296	и художественной	1	1
297	xviii века	1	1
298	сам сознает	1	1
299	она не	5	1
300	самого начала	3	1
301	на котором	2	1
302	него была	1	1
303	как его	1	1
304	не вызывает	1	1
305	творчества достоевского	7	1
306	но только	1	1
307	и тонкие	1	1
308	только не	1	1
309	как во	1	1
310	в самой	7	1
311	или как	5	1
312	и притом	2	1
313	к ней	1	1
314	по своей	1	1
315	для нас	3	1
316	собственной личности	1	1
317	входят в	2	1
318	в области	3	1
319	в стиле	1	1
320	и далее	1	1
321	в трагедии	1	1
322	xx века	1	1
323	по нашему	5	1
324	в момент	1	1
325	к себе	2	1
326	значение только	1	1
327	своей книге	1	1
328	могут быть	1	1
329	что оно	1	1
330	его с	1	1
331	всего что	1	1
332	не есть	1	1
333	в применении	1	1
334	значение достоевский	1	1
335	как мы	5	1
336	и о	3	1
337	у себя	3	1
338	того чтобы	4	1
339	черты его	1	1
340	и образ	1	1
341	людей в	1	1
342	достоевского к	5	1
343	своих романов	1	1
344	с самого	2	1
345	роль в	2	1
346	в столкновение	1	1
347	природе своей	1	1
348	к окончательному	1	1
349	можно было	3	1
350	по природе	1	1
351	в борьбе	1	1
352	начала и	1	1
353	во многом	1	1
354	по сравнению	1	1
355	собою но	1	1
356	в прошлое	2	1
357	здесь достоевский	1	1
358	является по	1	1
359	вот почему	1	1
360	мире достоевского	5	1
361	на вопрос	2	1
362	достоевского все	1	1
363	творческий процесс	1	1
364	она всегда	1	1
365	раскольникова и	1	1
366	кто он	2	1
367	роман и	1	1
368	все в	6	1
369	романа как	1	1
370	между тем	5	1
371	говорит он	8	1
372	в форме	6	1
373	мысль он	2	1
374	романа в	4	1
375	все время	1	1
376	и она	1	1
377	для самого	2	1
378	в литературе	3	1
379	того что	2	1
380	процесс у	1	1
381	он есть	3	1
382	мы видим	3	1
383	согласиться с	1	1
384	что даже	1	1
385	видение мира	1	1
386	только в	8	1
387	приходит в	1	1
388	героя против	1	1
389	именно на	2	1
390	вот что	2	1
391	есть в	3	1
392	так можно	1	1
393	эти черты	1	1
394	же была	1	1
395	героя с	2	1
396	но самое	1	1
397	на столе	1	1
398	него нет	1	1
399	одно из	1	1
400	и их	2	1
401	всяком случае	3	1
402	могло бы	1	1
403	не для	1	1
404	ту сторону	1	1
405	братьях карамазовых	1	1
406	быть по	1	1
407	и герои	1	1
408	рядом с	13	1
409	даже не	1	1
410	развития в	1	1
411	именно в	6	1
412	нет эта	1	1
413	что не	1	1
414	социальной жизни	2	1
415	не было	3	1
416	а на	1	1
417	на этот	2	1
418	нашему мнению	3	1
419	а не	20	1
420	его как	5	1
421	одну из	1	1
422	которые так	1	1
423	иван карамазов	1	1
424	и психологически	1	1
425	о себе	9	1
426	эти слова	1	1
427	вместе с	2	1
428	и потому	3	1
429	в духе	3	1
430	совершенно в	1	1
431	в человеке	6	1
432	не из	2	1
433	над ним	1	1
434	не знал	1	1
435	сравнению с	1	1
436	в романах	7	1
437	наряду с	1	1
438	несколько раз	1	1
439	в той	6	1
440	смысле этого	1	1
441	слова он	1	1
442	столкновение с	1	1
443	понял что	1	1
444	для понимания	3	1
445	распадается на	1	1
446	этого слова	2	1
447	с этой	1	1
448	и от	1	1
449	в условиях	2	1
450	романа с	2	1
451	не любил	1	1
452	такой образ	2	1
453	из трех	1	1
454	в книге	3	1
455	любовь к	1	1
456	исключительное значение	1	1
457	известной степени	1	1
458	достоевского но	8	1
459	подполья это	1	1
460	капитализма в	1	1
461	в результате	4	1
462	о нем	11	1
463	бы в	3	1
464	не понимая	1	1
465	все события	1	1
466	у которого	1	1
467	случае и	1	1
468	но у	2	1
469	конце концов	4	1
470	хотя бы	2	1
471	только что	1	1
472	доминантой характера	1	1
473	я в	1	1
474	перед ее	1	1
475	жизни в	1	1
476	только достоевский	1	1
477	героя и	5	1
478	из тех	2	1
479	совершенно не	1	1
480	конфликт между	1	1
481	самой своей	1	1
482	ко всему	1	1
483	есть и	1	1
484	строится на	1	1
485	в голову	1	1
486	это в	2	1
487	во всяком	4	1
