1	и в	25	49
2	то есть	2	32
3	прежде всего	10	19
4	в его	12	18
5	и его	3	17
6	и на	6	17
7	не только	12	17
8	в этом	24	15
9	и не	10	15
10	в эпоху	1	13
11	в них	5	13
12	но и	9	13
13	только в	6	13
14	в году	5	13
15	во время	3	12
16	как бы	6	11
17	как и	4	11
18	в этой	14	10
19	вовсе не	2	10
20	для него	3	9
21	все это	8	9
22	в нем	1	9
23	и др	4	9
24	xvii века	2	9
25	в сущности	2	8
26	до нас	2	8
27	отношение к	4	8
28	на протяжении	4	7
29	все эти	3	7
30	то же	5	7
31	один из	2	7
32	жизни и	1	7
33	не может	7	7
34	как мы	2	7
35	таким образом	10	7
36	все же	4	7
37	точки зрения	7	6
38	рядом с	1	6
39	в истории	1	6
40	же время	3	6
41	в литературе	1	6
42	именно в	1	6
43	то что	12	6
44	во всех	2	6
45	сказать что	4	6
46	и с	4	6
47	но он	3	6
48	так и	5	6
49	в то	7	6
50	в творчестве	3	6
51	xviii века	1	6
52	времени и	2	6
53	так как	3	6
54	с точки	4	5
55	протяжении всего	1	5
56	может быть	19	5
57	уже в	3	5
58	никогда не	2	5
59	но не	2	5
60	с его	3	5
61	относится к	4	5
62	в начале	4	5
63	в своей	4	5
64	в особенности	4	5
65	из этих	6	5
66	в своем	1	5
67	в эту	4	5
68	в своих	8	4
69	смерти и	1	4
70	и образов	1	4
71	эту эпоху	2	4
72	тем что	19	4
73	с ним	1	4
74	и о	1	4
75	но в	5	4
76	в духе	2	4
77	одна из	2	4
78	как на	6	4
79	с другой	5	4
80	том что	15	4
81	до сих	2	4
82	но все	2	4
83	в форме	2	4
84	а в	6	4
85	и к	4	4
86	в этих	11	4
87	и до	1	4
88	не было	4	4
89	там где	1	4
90	и во	2	4
91	сих пор	2	4
92	и более	3	4
93	в известной	1	4
94	году в	1	4
95	мы находим	2	4
96	в жизни	4	4
97	лишь в	4	4
98	в свое	1	4
99	она была	1	4
100	в области	6	4
101	и над	1	4
102	отношения к	1	4
103	несмотря на	3	3
104	в ее	1	3
105	в последующих	1	3
106	к нему	4	3
107	было бы	7	3
108	и вообще	1	3
109	свое время	1	3
110	к этим	2	3
111	этом отношении	4	3
112	одной стороны	3	3
113	в собственном	1	3
114	нужно сказать	2	3
115	точка зрения	4	3
116	в книге	1	3
117	связана с	4	3
118	так в	1	3
119	также и	1	3
120	место в	6	3
121	связан с	3	3
122	но они	2	3
123	что он	19	3
124	в одном	1	3
125	даже в	1	3
126	с одной	2	3
127	а затем	1	3
128	не был	2	3
129	и это	5	3
130	не дает	1	3
131	века и	1	3
132	видит в	1	3
133	в г	12	3
134	в том	20	3
135	и других	2	3
136	почти все	1	3
137	но здесь	1	3
138	раз в	1	3
139	своего развития	1	3
140	для которого	1	3
141	но эти	1	3
142	можно было	1	3
143	в виду	2	3
144	в значительной	1	3
145	в самом	2	3
146	и со	1	3
147	был и	1	3
148	всех этих	3	3
149	и все	1	3
150	в течение	4	3
151	века на	1	3
152	что для	3	3
153	из них	1	3
154	связь с	4	3
155	о том	8	3
156	другой стороны	5	3
157	ни в	5	3
158	с ее	2	3
159	например у	1	3
160	мы видели	1	3
161	о чем	1	3
162	в плане	2	3
163	вплоть до	1	2
164	связанные с	1	2
165	своей статье	1	2
166	связи с	3	2
167	в свет	1	2
168	на его	4	2
169	могут быть	2	2
170	в предисловии	2	2
171	вполне понятно	1	2
172	по словам	1	2
173	к ней	4	2
174	все что	1	2
175	целый ряд	1	2
176	его современников	1	2
177	мы здесь	1	2
178	человек в	1	2
179	одного из	2	2
180	в формах	1	2
181	эти жанры	1	2
182	того чтобы	1	2
183	на новый	1	2
184	со всеми	1	2
185	связаны с	1	2
186	такого рода	5	2
187	перед лицом	1	2
188	это в	4	2
189	здесь не	1	2
190	во всяком	4	2
191	что касается	7	2
192	и другие	1	2
193	на этой	1	2
194	был для	1	2
195	в самой	1	2
196	в их	3	2
197	имеем в	2	2
198	что в	19	2
199	не во	1	2
200	в конце	6	2
201	всего от	1	2
202	статье о	1	2
203	в смысле	4	2
204	к году	1	2
205	очень хорошо	1	2
206	как известно	1	2
207	в качестве	4	2
208	на то	5	2
209	время его	1	2
210	и т.д	1	2
211	это был	2	2
212	в дальнейшем	1	2
213	точку зрения	2	2
214	ничего не	4	2
215	в пределах	1	2
216	ее в	2	2
217	тех же	1	2
218	где почти	1	2
219	литературы в	1	2
220	вряд ли	1	2
221	по существу	1	2
222	своего времени	2	2
223	и эта	1	2
224	xix века	4	2
225	в произведениях	2	2
226	в ней	4	2
227	без всякого	2	2
228	за счет	1	2
229	в устах	4	2
230	свое произведение	1	2
231	он был	3	2
232	по преимуществу	1	2
233	можно найти	2	2
234	на основе	2	2
235	в связи	3	2
236	одной из	2	2
237	даже и	1	2
238	еще не	2	2
239	всяком случае	4	2
240	вот в	1	2
241	есть в	2	2
242	на самом	1	2
243	одним из	1	2
244	у него	9	2
245	на языке	1	2
246	связано с	5	2
247	так же	1	2
248	до него	1	2
249	собственном смысле	1	2
250	и эти	1	2
251	эти два	1	2
252	за пределы	1	2
253	века был	1	2
254	именно на	1	2
255	нельзя сказать	3	2
256	до конца	3	2
257	видеть в	1	2
258	до наших	1	2
259	на фоне	1	2
260	особенно в	1	2
261	в произведении	1	2
262	ко всему	1	2
263	зрения на	1	2
264	но это	4	2
265	здесь же	1	2
266	вместе с	2	2
267	в отношении	2	2
268	наших дней	1	2
269	второй половины	1	2
270	должен был	2	2
271	тому как	1	2
272	не были	1	2
273	в другом	3	2
274	нашло свое	1	2
275	и еще	1	2
276	связанная с	1	2
277	можно сказать	4	2
278	и за	2	2
279	это произведение	3	2
280	на материале	1	2
281	думать что	1	2
282	того как	1	2
283	что они	2	2
284	с элементами	2	1
285	от этого	1	1
286	есть не	1	1
287	так сказать	2	1
288	в свете	1	1
289	только тогда	2	1
290	все они	3	1
291	современников не	1	1
292	своих современников	1	1
293	хорошо говорит	1	1
294	говорит о	1	1
295	бы неправильно	1	1
296	который пользовался	1	1
297	по линии	1	1
298	с самой	1	1
299	в данной	1	1
300	драмы в	1	1
301	в одной	2	1
302	здесь еще	1	1
303	и она	1	1
304	это были	1	1
305	долгое время	1	1
306	его от	1	1
307	к будущему	1	1
308	пришли к	2	1
309	с темой	1	1
310	если бы	4	1
311	являются лишь	1	1
312	г в	6	1
313	немецкий язык	1	1
314	о роли	1	1
315	приобретает характер	1	1
316	почему его	1	1
317	он с	1	1
318	известной степени	1	1
319	он и	2	1
320	и историческому	1	1
321	в наше	1	1
322	говорил об	1	1
323	в эпиграммах	1	1
324	смысл этой	1	1
325	с общим	1	1
326	одно из	2	1
327	темам и	1	1
328	к тому	2	1
329	как какой-то	1	1
330	в виде	3	1
331	в те	1	1
332	отметить что	5	1
333	по этим	1	1
334	состоит из	1	1
335	на язык	3	1
336	в которой	4	1
337	иногда и	1	1
338	творчестве самого	1	1
339	он становится	1	1
340	была для	1	1
341	о его	1	1
342	я имею	3	1
343	по которому	1	1
344	так что	11	1
345	но этого	1	1
346	чтобы стать	1	1
347	с помощью	1	1
348	еще до	1	1
349	к которому	3	1
350	еще подчеркнуть	1	1
351	и здесь	3	1
352	ни одного	1	1
353	например в	4	1
354	с нею	1	1
355	не знал	1	1
356	для нас	1	1
357	а это	1	1
358	вообще в	1	1
359	в частности	1	1
360	это относится	1	1
361	значения этого	1	1
362	в развитии	2	1
363	смысле в	1	1
364	эпохи это	1	1
365	характерны для	1	1
366	а по	2	1
367	из приведенных	1	1
368	на эти	3	1
369	является и	1	1
370	к этому	3	1
371	и для	4	1
372	но также	2	1
373	то она	2	1
374	последнее в	1	1
375	и наконец	3	1
376	которое он	2	1
377	это место	2	1
378	это значит	1	1
379	как можно	2	1
380	он чувствует	2	1
381	известно что	2	1
382	что по	3	1
383	он мог	1	1
384	года в	2	1
385	очень существенный	1	1
386	и именно	1	1
387	подобные же	1	1
388	на это	2	1
389	и ему	1	1
390	мы будем	1	1
391	мы видим	4	1
392	несколько характерных	1	1
393	изд г	1	1
394	творчества и	1	1
395	к историческому	2	1
396	и события	1	1
397	для себя	1	1
398	них но	1	1
399	во многом	2	1
400	i в	1	1
401	важно лишь	1	1
402	и по	2	1
403	он не	5	1
404	к своей	2	1
405	для своего	1	1
406	вступают в	2	1
407	не о	1	1
408	в лучшем	1	1
409	что из	2	1
410	того же	2	1
411	не понимает	1	1
412	конечно не	1	1
413	что эти	4	1
414	когда она	1	1
415	ни на	2	1
416	это совершенно	1	1
417	времен и	1	1
418	в подлиннике	6	1
419	занимает в	1	1
420	слова в	1	1
421	у шекспира	5	1
422	преимущественно в	1	1
423	этот элемент	1	1
424	в обращении	1	1
425	на что	2	1
426	том чтобы	2	1
427	на время	1	1
428	свою силу	1	1
429	сил и	1	1
430	или как	1	1
431	из всех	1	1
432	конце концов	3	1
433	для этого	2	1
434	к г	2	1
435	если не	1	1
436	время но	1	1
437	нему все	1	1
