N	2gram	Vygotskiy__3	Komedia
1	и в	38	26
2	едва ли	3	14
3	и не	10	14
4	и его	6	12
5	к тому	6	12
6	так и	1	12
7	тому же	1	11
8	может быть	19	11
9	в том	25	11
10	в этом	13	10
11	но и	5	10
12	столь же	2	9
13	том что	14	9
14	если бы	14	9
15	вместе с	5	9
16	что в	20	9
17	ясно что	6	8
18	было бы	12	8
19	и на	6	7
20	не только	12	7
21	на себя	1	7
22	что и	4	7
23	из них	6	7
24	еще не	1	6
25	в своем	5	6
26	о том	6	6
27	в нем	4	6
28	таким образом	12	6
29	в то	3	6
30	того чтобы	9	6
31	потому что	14	6
32	и здесь	6	6
33	в двух	9	6
34	наряду с	3	6
35	то что	35	6
36	в которой	5	5
37	с его	1	5
38	что он	11	5
39	так что	8	5
40	в истории	2	5
41	независимо от	1	5
42	с этим	8	5
43	для того	8	5
44	а затем	1	5
45	ни в	3	5
46	на основании	1	5
47	с тем	8	5
48	и с	1	5
49	больше чем	4	5
50	один из	6	5
51	действующих лиц	5	5
52	в качестве	2	5
53	к этому	3	5
54	хотя и	1	4
55	в самом	25	4
56	что это	10	4
57	в целом	4	4
58	из этих	3	4
59	это было	1	4
60	в них	3	4
61	как и	8	4
62	в этих	2	4
63	место в	3	4
64	тому что	6	4
65	не по	1	4
66	с и	6	4
67	это слово	1	4
68	как будто	4	4
69	как мы	7	4
70	что у	7	4
71	можно было	1	4
72	его в	3	4
73	между тем	7	4
74	в его	5	4
75	только в	4	4
76	же в	2	4
77	в начале	1	4
78	так как	6	4
79	у него	4	4
80	что для	1	4
81	в частности	1	4
82	как это	6	4
83	о его	1	4
84	все же	8	4
85	и для	4	4
86	точки зрения	16	4
87	речь идет	4	3
88	например в	2	3
89	в котором	6	3
90	то же	10	3
91	в их	1	3
92	той же	2	3
93	надо было	2	3
94	того же	3	3
95	в ней	15	3
96	что его	2	3
97	во всех	4	3
98	но не	1	3
99	как в	4	3
100	но в	3	3
101	со своей	2	3
102	в этой	13	3
103	друг другу	2	3
104	но все	1	3
105	могла бы	3	3
106	но если	4	3
107	не имеет	6	3
108	того как	3	3
109	в самой	4	3
110	к концу	3	3
111	что на	1	3
112	то время	2	3
113	а у	2	3
114	дело с	1	3
115	для всех	2	3
116	мы знаем	1	3
117	и их	1	3
118	представить себе	1	3
119	друг друга	1	3
120	мы можем	7	3
121	тем что	3	3
122	или иначе	1	3
123	здесь в	2	3
124	не было	1	3
125	так называемой	3	3
126	о чем	1	3
127	и особенно	1	3
128	из которых	4	3
129	и столь	2	3
130	в тех	4	3
131	с этой	2	3
132	все это	3	3
133	мы найдем	2	3
134	или в	5	3
135	для нас	8	3
136	а в	7	3
137	в своей	5	3
138	жизни и	1	3
139	не может	7	3
140	как известно	1	2
141	и т	14	2
142	одним из	1	2
143	и есть	1	2
144	в первом	1	2
145	из его	1	2
146	мы имеем	1	2
147	мы не	5	2
148	время как	4	2
149	то это	2	2
150	в виду	4	2
151	он был	3	2
152	в ее	7	2
153	чем это	1	2
154	и другие	2	2
155	отличие от	1	2
156	тут же	1	2
157	отнюдь не	2	2
158	и я	2	2
159	идет о	4	2
160	и вовсе	1	2
161	в одной	2	2
162	что именно	2	2
163	целый ряд	2	2
164	что по	3	2
165	имеет в	1	2
166	в действительности	1	2
167	от этого	1	2
168	с той	4	2
169	по которым	1	2
170	роль в	1	2
171	и если	6	2
172	что она	16	2
173	не следует	1	2
174	всех остальных	2	2
175	он не	6	2
176	и еще	1	2
177	была не	1	2
178	в силу	2	2
179	что ни	1	2
180	на этом	5	2
181	в глазах	1	2
182	это не	1	2
183	в один	3	2
184	когда в	4	2
185	не более	2	2
186	в следующем	1	2
187	всяком случае	2	2
188	в отличие	1	2
189	признать что	2	2
190	не в	12	2
191	в конце	2	2
192	однако в	1	2
193	вовсе не	8	2
194	даже в	1	2
195	одна из	4	2
196	в одном	8	2
197	не является	1	2
198	сюжета в	1	2
199	всего в	1	2
200	на это	3	2
201	и это	8	2
202	как не	1	2
203	с самого	6	2
204	и что	18	2
205	в построении	1	2
206	в пользу	1	2
207	времени в	1	2
208	и во	2	2
209	и все	10	2
210	под именем	1	2
211	мы понимаем	1	2
212	в другой	1	2
213	вслед за	1	2
214	все время	30	2
215	с которыми	1	2
216	все больше	2	2
217	по содержанию	1	2
218	и дает	2	2
219	тот же	3	2
220	в какой	5	2
221	и ее	2	2
222	с одной	6	2
223	и у	1	2
224	одно из	2	2
225	т п	5	2
226	у нее	1	2
227	отношение к	1	2
228	в других	1	2
229	нет и	1	2
230	со стороны	2	2
231	и к	3	2
232	до сих	6	2
233	с другой	7	2
234	одной стороны	5	2
235	а на	1	2
236	что из	1	2
237	если не	1	2
238	должна была	1	2
239	для этой	1	2
240	по своему	4	2
241	в изображении	1	2
242	в течение	4	2
243	в той	5	2
244	одновременно с	1	2
245	как бы	14	2
246	кто из	1	2
247	своего времени	1	2
248	реакции на	2	2
249	сих пор	5	2
250	каждой из	1	2
251	бы в	3	2
252	еще более	1	2
253	хотя бы	2	2
254	от всех	1	2
255	к его	2	2
256	из этого	8	2
257	и жизнь	1	2
258	правило в	1	2
259	этим объясняется	1	2
260	во всяком	2	2
261	отношения к	2	1
262	переходит к	1	1
263	с кем	1	1
264	самом деле	21	1
265	так у	1	1
266	фон для	1	1
267	мере в	1	1
268	представлял собой	1	1
269	как результат	1	1
270	что эти	4	1
271	сам автор	3	1
272	найдем в	1	1
273	самому существу	1	1
