N	3gram	Bakhtin_Pr_3	FransuaR
1	мы уже говорили	2	11
2	в следующей главе	1	6
3	как мы уже	3	6
4	о том что	2	5
5	то же время	5	5
6	в то же	5	5
7	в средние века	10	4
8	все то что	2	4
9	в той же	1	4
10	в большинстве случаев	4	4
11	есть здесь и	2	4
12	большей или меньшей	3	3
13	сих пор еще	2	3
14	в этом отношении	1	3
15	в большей или	2	3
16	до сих пор	5	3
17	во всех его	1	3
18	сказать что в	1	2
19	в последующие эпохи	2	2
20	с точки зрения	2	2
21	и то что	1	2
22	прямо сказать что	1	2
23	в предыдущей главе	1	2
24	со всеми его	1	2
25	или меньшей степени	2	2
26	и тот же	1	2
27	а также и	3	2
28	жизни и смерти	2	2
29	почти во всех	2	2
30	но и в	1	2
31	одним из самых	1	2
32	с другой стороны	1	2
33	хотя и в	1	2
34	и т.п и	1	2
35	то есть в	2	2
36	нужно сказать что	2	2
37	в том что	3	2
38	и т.п все	1	2
39	мы уже отмечали	2	2
40	и прежде всего	5	2
41	роль которую они	1	1
42	и в цирке	1	1
43	несколько слов о	3	1
44	до наших дней	3	1
45	по отношению к	1	1
46	в обоих случаях	1	1
47	в той или	1	1
48	ровно ничего не	1	1
49	и др все	2	1
50	все это типичные	1	1
51	более или менее	3	1
52	и так сказать	1	1
53	и т.п то	1	1
54	непосредственно связано с	1	1
55	и связанных с	1	1
56	один и тот	1	1
57	европейский роман в	1	1
58	что если б	1	1
59	еще и до	1	1
60	в нем и	1	1
61	в одной из	1	1
62	роман в письмах	1	1
63	мы находим в	1	1
64	как и все	1	1
65	в эту эпоху	1	1
66	как мы сказали	1	1
67	описании римского карнавала	1	1
68	является одним из	1	1
69	то есть во	1	1
70	на самом же	1	1
71	переходят друг в	1	1
72	нужно отметить что	1	1
73	в других произведениях	1	1
74	вариациях и оттенках	1	1
75	с самим собой	1	1
76	на первом плане	1	1
77	и др в	2	1
78	одной из ведущих	1	1
79	если только они	1	1
80	народов в особенности	1	1
81	из ведущих тем	3	1
82	и в целом	1	1
83	мы не будем	1	1
84	одна из ведущих	2	1
85	подчеркнуть что образ	1	1
86	и др здесь	1	1
87	поэтому они и	1	1
88	и особенно у	1	1
89	прежде всего образ	1	1
90	на протяжении тысячелетий	2	1
91	но в то	1	1
92	в беседе с	1	1
93	своего героя в	1	1
94	в конце концов	1	1
95	смысле этого слова	1	1
96	в сущности только	2	1
97	всех его вариациях	1	1
98	мы видим что	1	1
99	особенно конечно в	1	1
100	др все эти	2	1
101	в xix веке	1	1
102	в связи с	1	1
103	как он сам	1	1
104	с большей или	1	1
105	в развитии этой	1	1
106	это один из	1	1
107	так и от	1	1
108	друг к другу	1	1
109	более внешний характер	1	1
110	на равных правах	2	1
111	в разной степени	1	1
112	это конечно не	1	1
113	том что самая	1	1
114	не может быть	1	1
115	потому что они	1	1
116	т.п то есть	1	1
117	мы видели что	2	1
118	еще подчеркнуть что	1	1
119	и до наших	2	1
120	в широком смысле	1	1
121	но в нем	1	1
122	в зависимости от	2	1
123	как мир наизнанку	1	1
124	зимы и лета	1	1
125	с xvii века	1	1
126	то есть все	1	1
127	после того как	1	1
128	проявляется и в	2	1
129	что касается до	1	1
130	будем говорить в	1	1
131	его вариациях и	1	1
132	той или иной	1	1
133	можно сказать что	4	1
134	в нем есть	1	1
135	как мы видим	1	1
136	и появляется впервые	1	1
137	в ней на	1	1
138	и до сих	1	1
139	здесь в сущности	1	1
140	и т.п это	2	1
141	или менее отчетливо	1	1
142	и в другие	1	1
143	в каждом из	3	1
144	начиная с xvii	1	1
145	если б я	2	1
146	мы еще вернемся	3	1
147	в предисловии к	1	1
148	для правильного понимания	2	1
149	первый европейский роман	1	1
150	и на весь	1	1
151	самом же деле	1	1
152	и связанной с	1	1
153	друг в друга	1	1
154	человека и его	3	1
155	органически сочетается с	1	1
156	то есть с	2	1
157	не было так	1	1
158	есть все то	1	1
159	но здесь в	1	1
