N	2gram	Losev_Dial_2	FransuaR
1	и в	19	56
2	в его	1	18
3	таким образом	4	17
4	все эти	2	15
5	в этом	8	14
6	в том	14	13
7	так и	10	13
8	он был	1	12
9	в то	6	12
10	и его	5	12
11	то же	12	11
12	вещей и	3	11
13	в них	1	11
14	в этих	3	11
15	как бы	14	11
16	и до	1	10
17	мы уже	8	10
18	еще не	4	10
19	же время	5	10
20	в самом	5	9
21	и не	30	9
22	только в	5	9
23	но и	12	9
24	в сущности	2	8
25	во всех	2	8
26	не только	19	8
27	в нем	10	8
28	и с	5	8
29	и их	3	8
30	и даже	14	8
31	до сих	2	8
32	и др	1	8
33	по своему	5	8
34	сих пор	2	8
35	все это	4	8
36	том что	10	8
37	и на	1	7
38	уже говорили	1	7
39	как мы	3	7
40	у него	1	7
41	в частности	2	7
42	в ее	4	6
43	в этой	3	6
44	мертвых душ	1	6
45	но в	2	6
46	на его	2	6
47	точки зрения	12	6
48	вовсе не	13	6
49	мы видим	2	6
50	связи с	4	6
51	прежде всего	8	6
52	в той	3	6
53	все они	1	6
54	и все	12	6
55	потому что	14	6
56	с ее	2	5
57	но не	6	5
58	он не	4	5
59	так сказать	1	5
60	во время	2	5
61	никогда не	9	5
62	в области	2	5
63	ни с	4	5
64	не было	3	5
65	как и	10	5
66	в результате	2	5
67	что в	7	5
68	есть и	6	5
69	они не	3	5
70	например в	2	4
71	и потому	5	4
72	в ней	2	4
73	не был	1	4
74	за пределы	4	4
75	и к	7	4
76	в которой	2	4
77	что это	10	4
78	в себе	15	4
79	при этом	4	4
80	их в	2	4
81	что все	1	4
82	и ее	1	4
83	и более	3	4
84	даже в	3	4
85	одна из	1	4
86	по своей	4	4
87	во всем	1	4
88	форм и	2	4
89	наконец в	1	4
90	вещи и	3	4
91	времени и	9	4
92	и которые	1	4
93	о том	5	4
94	и вещей	1	4
95	с одной	2	4
96	конечно не	6	4
97	так как	14	4
98	в особенности	1	4
99	в изображении	2	4
100	в основе	1	4
101	в своих	2	4
102	в их	2	3
103	на них	1	3
104	время в	1	3
105	не просто	12	3
106	в своем	4	3
107	перед нами	2	3
108	кроме того	3	3
109	этот смех	1	3
110	сливаются в	2	3
111	главным образом	1	3
112	всех этих	3	3
113	слова и	1	3
114	здесь нет	1	3
115	не в	8	3
116	но он	4	3
117	и почти	3	3
118	можно видеть	1	3
119	во все	2	3
120	и о	1	3
121	мы наблюдаем	1	3
122	в другом	4	3
123	в образе	1	3
124	и здесь	1	3
125	все его	3	3
126	времени в	2	3
127	это была	1	3
128	между тем	2	3
129	в литературе	1	3
130	большей или	1	3
131	так что	7	3
132	уже не	3	3
133	мы находим	3	3
134	что и	5	3
135	может быть	20	3
136	здесь в	1	3
137	к которому	1	3
138	или меньшей	1	3
139	еще и	1	3
140	в некоторых	2	3
141	не на	2	3
142	сказать что	10	3
143	там где	1	3
144	к его	1	3
145	образом и	1	3
146	в связи	4	3
147	то что	14	3
148	также и	2	2
149	и то	7	2
150	самом деле	4	2
151	на самом	2	2
152	по преимуществу	1	2
153	что эти	2	2
154	действительности и	1	2
155	их и	1	2
156	и конечно	1	2
157	для своего	1	2
158	мы не	1	2
159	и явлений	1	2
160	бы то	1	2
161	с другой	5	2
162	совсем не	1	2
163	себе и	3	2
164	что они	6	2
165	все остальные	1	2
166	когда он	1	2
167	и как	10	2
168	бы и	2	2
169	за это	1	2
170	на осла	1	2
171	с их	1	2
172	что одна	1	2
173	что она	14	2
174	все те	1	2
175	и еще	1	2
176	в узком	2	2
177	в виде	2	2
178	не как	2	2
179	и такие	1	2
180	но дело	1	2
181	в мире	2	2
182	его в	3	2
183	здесь как	1	2
184	ни в	10	2
185	из нее	1	2
186	превращаются в	1	2
187	с тем	2	2
188	несмотря на	2	2
189	между собою	3	2
190	или менее	2	2
191	теснейшим образом	1	2
192	и при	2	2
193	в своей	8	2
194	в котором	1	2
195	с точки	8	2
196	характер это	1	2
197	друг другу	1	2
198	и эти	1	2
199	вернемся к	1	2
200	лиц и	1	2
201	было у	1	2
202	о них	1	2
203	дело не	2	2
204	ощущение времени	1	2
205	того как	2	2
206	у этого	1	2
207	смыслу и	1	2
208	ему и	1	2
209	что на	2	2
210	в каком	4	2
211	не потому	6	2
212	ни о	2	2
213	начиная с	1	2
214	похож на	1	2
215	той или	4	2
216	и образ	1	2
217	данном случае	2	2
218	только не	2	2
219	культуры и	2	2
220	то время	4	2
221	примеров можно	1	2
222	и совершенно	2	2
223	во многом	1	2
224	когда в	1	2
225	с ним	4	2
226	образом в	1	2
227	эти сферы	1	2
228	можно сказать	5	2
229	и во	1	2
230	к нему	4	2
231	грань между	3	2
232	на одном	1	2
233	во всей	1	2
234	нем и	2	2
235	было бы	3	2
236	но с	1	2
237	что он	6	2
238	очень много	1	2
239	это не	10	2
240	на мир	2	2
241	вопрос об	4	2
242	и тела	1	2
243	судить о	1	2
244	уже в	4	2
245	только на	1	2
246	ни одного	1	2
247	первые три	1	2
248	из них	3	2
249	точка зрения	1	2
250	в одном	4	2
251	к ним	1	2
252	как раз	5	2
253	в других	1	2
254	момент в	2	2
255	человека и	2	2
256	далеко не	1	2
257	говорит о	1	2
258	них и	1	2
259	одной стороны	1	2
260	был в	2	2
261	то ни	1	2
262	его как	1	2
263	не может	9	2
264	вместе с	2	2
265	так же	2	2
266	нет ни	3	2
267	из которых	1	2
268	в данном	3	2
269	а не	16	2
270	с этой	1	2
271	но это	7	2
272	все же	4	2
273	мира и	1	2
274	которые были	2	2
275	в эту	1	2
276	а в	4	2
277	это в	1	2
278	другой стороны	4	2
279	более или	2	2
280	и эта	1	2
281	смысле слова	1	1
282	как известно	2	1
283	от личности	5	1
284	речь идет	1	1
285	говоря о	1	1
286	слова которые	1	1
287	он также	1	1
288	того же	1	1
289	этого последнего	2	1
290	идет о	1	1
291	перед лицом	1	1
292	тем же	2	1
293	они вовсе	1	1
294	он всегда	2	1
295	от всяких	1	1
296	в какой-то	1	1
297	века в	1	1
298	всего того	1	1
299	и значение	1	1
300	уже после	1	1
301	вопрос о	3	1
302	этого является	1	1
303	и новые	1	1
304	сущности это	1	1
305	равно как	1	1
306	так чтобы	2	1
307	это вполне	1	1
308	вещей вне	1	1
309	ему в	1	1
310	один пример	1	1
311	то это	2	1
312	или иным	2	1
313	и видеть	1	1
314	литературы и	1	1
315	содержатся в	1	1
316	оно ни	1	1
317	в чем	3	1
318	сказать и	1	1
319	различия между	2	1
320	как у	1	1
321	мы еще	1	1
322	оно уже	1	1
323	таковы и	1	1
324	себе он	1	1
325	в эти	1	1
326	в новом	1	1
327	можно прямо	1	1
328	себя в	2	1
329	они действительно	1	1
330	которые не	2	1
331	одного и	1	1
332	в одной	4	1
333	как в	2	1
334	стороны и	1	1
335	в одних	1	1
336	что по	2	1
337	в половом	1	1
338	его дела	1	1
339	расстояние между	1	1
340	та же	4	1
341	перестанет быть	1	1
342	он в	1	1
343	исторических лиц	1	1
344	из этих	1	1
345	сущности и	1	1
346	одно время	3	1
347	тому же	1	1
348	во многих	1	1
349	но ведь	2	1
350	как он	4	1
351	но на	1	1
