N	3gram	Vygotskiy__3	Myshleni
1	для того чтобы	8	14
2	в том что	11	11
3	с точки зрения	9	9
4	мы могли бы	3	6
5	потому что он	1	5
6	по сравнению с	1	5
7	в этом отношении	1	5
8	заключается в том	6	5
9	с самого начала	6	5
10	можно сказать что	1	5
11	подобно тому как	1	4
12	то же самое	8	4
13	к тому чтобы	1	4
14	в сущности говоря	7	4
15	с этой точки	1	4
16	то время как	2	4
17	этой точки зрения	1	4
18	в то время	2	4
19	о том что	3	4
20	такой же мере	1	3
21	состоит в том	1	3
22	того же самого	2	3
23	в лучшем случае	2	3
24	не то что	2	3
25	до сих пор	5	3
26	можно было бы	1	3
27	с одной стороны	5	3
28	и тот же	1	3
29	в такой же	1	3
30	в свою очередь	2	3
31	мере в какой	1	3
32	не может быть	1	3
33	один и тот	1	3
34	не только не	1	3
35	таким образом что	1	2
36	потому что в	1	2
37	в самом деле	18	2
38	так что в	1	2
39	о том как	2	2
40	в зависимости от	1	2
41	в той же	1	2
42	что он не	1	2
43	в отличие от	1	2
44	и то что	3	2
45	то и другое	3	2
46	вместе с тем	2	2
47	так как она	1	2
48	все эти три	1	2
49	в высшей степени	1	2
50	мы нашли что	1	2
51	в сущности это	1	2
52	а с другой	1	2
53	то что он	2	2
54	с другой стороны	5	2
55	не иначе как	1	2
56	хотя бы в	1	2
57	но все же	1	2
58	мы видим что	7	2
59	той же мере	1	2
60	но если мы	1	2
61	могли бы сказать	1	2
62	как мы видели	2	2
63	и в другом	2	2
64	того о чем	1	1
65	мы будем иметь	1	1
66	в том виде	1	1
67	и может быть	1	1
68	в ее основе	3	1
69	больше чем то	1	1
70	тот же самый	1	1
71	то что с	2	1
72	в качестве предмета	1	1
73	бы величайшей ошибкой	1	1
74	если бы она	2	1
75	что в этом	1	1
76	это на примере	1	1
77	совершенно очевидно что	1	1
78	в прямом смысле	2	1
79	видим что все	1	1
80	более или менее	1	1
81	имеем в виду	1	1
82	на самом деле	2	1
83	же самого порядка	1	1
84	как это мы	1	1
85	никак не может	1	1
86	которая состоит в	1	1
87	то что является	1	1
88	в этом суть	1	1
89	они не могут	1	1
90	если так то	1	1
91	только в том	2	1
92	противопоставляются друг другу	1	1
93	мы постараемся сейчас	1	1
94	если бы ход	1	1
95	в достаточной мере	1	1
96	к этому что	1	1
97	ровно в такой	1	1
98	как мы увидим	2	1
99	бы сказать так	1	1
100	лучшем случае он	1	1
101	что не только	1	1
102	в их основе	1	1
103	до самого конца	1	1
104	к самой природе	1	1
105	кроме того что	1	1
106	несмотря на свою	1	1
107	со всеми остальными	1	1
108	в своей речи	1	1
109	и той же	1	1
110	тому же выводу	1	1
111	одно и то	2	1
112	о чем идет	1	1
113	чем перейти к	1	1
114	может быть понято	1	1
115	но и это	1	1
116	в применении к	1	1
117	и что в	1	1
118	есть в сущности	1	1
119	не совпадает с	2	1
120	было бы величайшей	1	1
121	с каждым новым	1	1
122	относится и ко	1	1
123	таким образом и	1	1
124	это было бы	1	1
125	смысле этого слова	2	1
126	что оба эти	1	1
127	в себя и	1	1
128	чем то что	1	1
129	и то же	2	1
130	того чтобы увидеть	2	1
131	в которой они	1	1
132	к которому мы	1	1
133	мы должны были	1	1
134	и ничего не	1	1
135	все более и	2	1
136	чтобы увидеть что	5	1
137	и что только	1	1
138	прибавим к этому	1	1
139	потому что она	1	1
140	мы никогда не	1	1
141	было бы предположить	1	1
142	мы уже говорили	3	1
143	может помочь нам	1	1
144	во всяком случае	2	1
145	я не могу	2	1
146	по своему значению	1	1
147	образом мы видим	2	1
148	не было бы	1	1
149	в тех случаях	1	1
150	в одном и	1	1
151	между этими двумя	1	1
152	сущности говоря это	1	1
153	что в сущности	1	1
154	мы не можем	2	1
155	в котором она	1	1
156	таким образом мы	1	1
157	том смысле что	1	1
158	которые казалось бы	1	1
159	по аналогии с	2	1
160	верно не только	1	1
161	в том чтобы	1	1
162	и вместе с	2	1
163	того или иного	1	1
164	и что следовательно	1	1
165	что в действительности	1	1
166	и что все	1	1
167	более и более	2	1
168	мы знаем что	1	1
169	что эта фраза	1	1
170	из которых один	1	1
171	что в его	1	1
172	видим что в	1	1
173	того что оно	1	1
174	почти с самого	1	1
175	к тому что	2	1
176	в том смысле	2	1
177	одной и той	1	1
178	показывает что в	1	1
179	самом деле если	1	1
180	чем идет речь	1	1
181	если бы оно	1	1
182	не можем не	2	1
183	всего сказанного выше	1	1
184	что в этой	2	1
185	при этом она	1	1
186	потому что эта	1	1
187	одном и в	1	1
