N	3gram	Bakhtin_Fr_6	Psycholo
1	для того чтобы	1	19
2	в том что	2	14
3	с одной стороны	4	12
4	в зависимости от	1	6
5	о том что	5	6
6	заключается в том	1	6
7	в самом деле	4	5
8	до сих пор	3	5
9	совершенно ясно что	1	5
10	с другой стороны	2	5
11	именно то что	1	4
12	а с другой	1	4
13	и как бы	1	4
14	друг к другу	1	4
15	одним и тем	1	3
16	никак не может	2	3
17	в лучшем случае	1	3
18	сам по себе	1	3
19	вместе с тем	1	3
20	из того что	1	3
21	в искусстве и	2	3
22	на этот вопрос	1	3
23	и то что	2	3
24	то что он	1	3
25	о котором мы	3	3
26	и тем же	1	3
27	мы видим что	1	3
28	в этом отношении	3	3
29	и того же	1	2
30	о котором говорит	1	2
31	одного и того	1	2
32	с точки зрения	2	2
33	на первый план	3	2
34	таким образом все	1	2
35	в данном случае	2	2
36	не только в	1	2
37	во всех трех	1	2
38	в конце концов	1	2
39	и в строении	1	2
40	все то что	4	2
41	не может быть	1	2
42	той или иной	1	2
43	можно сказать что	1	2
44	как бы в	1	2
45	то есть нечто	2	2
46	том что в	1	1
47	он должен быть	1	1
48	прямо сказать что	2	1
49	таким образом очень	1	1
50	по этому вопросу	1	1
51	дело в том	1	1
52	что в начале	1	1
53	из этих трех	1	1
54	он объединяет в	1	1
55	по отношению к	1	1
56	более или менее	1	1
57	том что он	1	1
58	одной стороны и	2	1
59	в одной из	1	1
60	до известной степени	1	1
61	в другом месте	4	1
62	жизни и смерти	2	1
63	в первой главе	1	1
64	мы находим в	1	1
65	только то что	1	1
66	которого мы уже	1	1
67	в основе своей	1	1
68	в противоположность этому	1	1
69	и др в	1	1
70	в значительной мере	1	1
71	у него опять	1	1
72	и вовсе не	2	1
73	мы видим как	1	1
74	или в формы	1	1
75	во внешнем мире	1	1
76	и что он	1	1
77	своего героя в	1	1
78	и тот же	2	1
79	смысле этого слова	1	1
80	так как они	1	1
81	как один из	2	1
82	и никак не	1	1
83	и в этой	1	1
84	при этом совершенно	1	1
85	как и вообще	1	1
86	все же не	1	1
87	но он был	1	1
88	а не как	1	1
89	именно в этом	1	1
90	и в романе	1	1
91	что самая крепкая	1	1
92	мы все время	1	1
93	в начале романа	1	1
94	потому что они	1	1
95	один и тот	1	1
96	рассуждение о том	1	1
97	в этом образе	1	1
98	рядом с этой	1	1
99	то что не	1	1
100	в то время	1	1
101	после того как	1	1
102	и сейчас в	1	1
103	рядом с этим	1	1
104	в них всегда	1	1
105	в целом ряде	1	1
106	мы видели что	1	1
107	мы уже указывали	1	1
108	и т.п и	2	1
109	в самом центре	1	1
110	вместо того чтобы	3	1
