N	3gram	Voloshinov_2	FransuaR
1	в том числе	1	10
2	том числе и	1	7
3	мы уже говорили	1	7
4	в том что	6	6
5	в той или	3	5
6	как мы уже	3	5
7	той или иной	4	5
8	до сих пор	3	4
9	в отличие от	3	4
10	или иной форме	1	4
11	мы уже сказали	1	3
12	с точки зрения	13	3
13	на самом же	3	3
14	в этом отношении	1	3
15	даже и в	1	3
16	самом же деле	3	3
17	и прежде всего	2	3
18	прежде всего на	1	2
19	дело в том	1	2
20	на самом деле	4	2
21	пределы нашей работы	1	2
22	за пределы нашей	1	2
23	и в других	1	2
24	но и в	2	2
25	уже говорили что	1	2
26	в узком смысле	2	2
27	с одной стороны	3	2
28	во всех этих	1	2
29	вовсе не является	3	2
30	xvii и xviii	1	2
31	определяющее влияние на	1	2
32	и в том	1	2
33	в значительной степени	2	2
34	так и в	1	2
35	всего того что	1	2
36	понимания и оценки	1	2
37	но все же	1	2
38	в большинстве случаев	5	2
39	вполне понятно что	1	2
40	в отрыве от	1	2
41	и до сегодняшнего	1	1
42	можно сказать что	1	1
43	до сегодняшнего дня	1	1
44	для него не	1	1
45	но как раз	1	1
46	рождения и развития	1	1
47	для эпохи возрождения	1	1
48	только в пределах	1	1
49	и связанные с	1	1
50	и ни к	1	1
51	в своей отдельности	1	1
52	и пр но	2	1
53	чуть ли не	1	1
54	по отношению к	8	1
55	это одно из	1	1
56	в самом деле	5	1
57	том что он	2	1
58	и в более	1	1
59	которого они являются	1	1
60	а иногда прямо	1	1
61	эпохи возрождения особенно	1	1
62	был реакцией на	2	1
63	нам предстоит обосновать	1	1
64	и не может	3	1
65	сами по себе	1	1
66	все разобранные нами	1	1
67	и до настоящего	2	1
68	в собственном смысле	2	1
69	или иной степени	2	1
70	то или иное	1	1
71	нет места для	1	1
72	влияние на развитие	1	1
73	слово для обозначения	1	1
74	до известной степени	1	1
75	а как бы	1	1
76	чтобы убедиться в	1	1
77	том что слово	1	1
78	до конца и	1	1
79	но в то	5	1
80	лежит в основе	2	1
81	и в большинстве	1	1
82	в какой мере	1	1
83	мы упоминали выше	1	1
84	в сущности это	1	1
85	в обычном смысле	1	1
86	в сущности только	1	1
87	пр и пр	3	1
88	не могут быть	1	1
89	в последнее время	1	1
90	в связи с	7	1
91	все более и	2	1
92	в сущности всегда	1	1
93	во всяком случае	2	1
94	он не знает	1	1
95	до настоящего времени	2	1
96	с другой стороны	1	1
97	но не только	1	1
98	в его целом	1	1
99	очень далека от	1	1
100	не может быть	10	1
101	в данную эпоху	2	1
102	то же время	8	1
103	в нем нет	2	1
104	и пр в	1	1
105	в единой цепи	1	1
106	и пр и	4	1
107	свою связь с	1	1
108	никогда не может	1	1
109	начало и конец	1	1
110	нашей работы мы	1	1
111	верх и низ	1	1
112	иной форме с	1	1
113	и так сказать	1	1
114	более и более	2	1
115	и не является	1	1
116	узком смысле а	1	1
117	бы они ни	1	1
118	для того чтобы	6	1
119	друг от друга	1	1
120	на то или	1	1
121	форме выражения и	1	1
122	о чем мы	1	1
123	в то же	8	1
124	мы уже указывали	1	1
125	в отношении к	4	1
126	друг с другом	1	1
127	не только в	1	1
128	к тому же	2	1
129	и его формы	2	1
