N	2gram	Bakhtin_Fr_1	StatiiOP
1	и в	65	44
2	в том	16	36
3	что в	3	30
4	том что	6	29
5	в этом	15	21
6	вовсе не	18	19
7	не только	10	18
8	то что	3	18
9	было бы	1	17
10	о том	2	17
11	а не	1	16
12	и не	22	16
13	может быть	6	15
14	в области	7	14
15	как в	5	13
16	можно было	1	13
17	не в	4	12
18	самом деле	3	11
19	в этой	4	11
20	того чтобы	1	11
21	у нас	1	11
22	точки зрения	7	11
23	но в	14	10
24	для того	1	10
25	что он	3	10
26	только в	7	10
27	но и	10	10
28	как и	5	9
29	в отношении	6	9
30	в то	1	9
31	так и	10	9
32	во второй	2	9
33	того что	2	9
34	в его	9	9
35	с другой	3	9
36	например в	2	8
37	во всех	9	8
38	все же	6	8
39	это не	3	8
40	из них	4	8
41	с точки	3	8
42	и его	10	8
43	не может	3	8
44	на эти	1	7
45	в самом	4	7
46	так например	2	7
47	другой стороны	1	7
48	для нас	4	7
49	этом отношении	3	7
50	до сих	4	7
51	прежде всего	11	7
52	сих пор	4	7
53	сказать что	6	7
54	на самом	6	6
55	со стороны	1	6
56	из этих	2	6
57	в своей	5	6
58	потому что	5	6
59	что и	1	6
60	всяком случае	1	6
61	для него	5	6
62	именно в	1	6
63	дело в	2	6
64	в той	5	6
65	но это	3	6
66	хотя бы	1	6
67	во всяком	1	6
68	то же	1	5
69	в целом	2	5
70	все эти	10	5
71	в нем	13	5
72	и по	2	5
73	такой же	1	5
74	в которых	1	5
75	не менее	1	5
76	вплоть до	1	5
77	никогда не	6	5
78	могут быть	2	5
79	так как	6	5
80	тем что	1	5
81	и даже	8	5
82	нужно сказать	4	5
83	там где	1	5
84	что мы	2	5
85	все это	9	5
86	совершенно не	4	5
87	жизни и	7	5
88	того времени	1	5
89	речь идет	1	4
90	как это	1	4
91	разумеется совершенно	1	4
92	это и	1	4
93	в которой	1	4
94	в основу	1	4
95	на то	1	4
96	но все	3	4
97	представление о	1	4
98	времени не	1	4
99	и очень	2	4
100	можно ли	1	4
101	же время	1	4
102	в ее	3	4
103	этот вопрос	2	4
104	же и	1	4
105	как раз	3	4
106	не было	1	4
107	к которому	1	4
108	в частности	5	4
109	как бы	22	4
110	еще более	5	4
111	это в	4	4
112	и без	2	3
113	конечно и	3	3
114	в ней	6	3
115	еще не	6	3
116	он был	2	3
117	в чем	2	3
118	своего рода	1	3
119	но не	2	3
120	по отношению	1	3
121	или иное	1	3
122	с этим	1	3
123	так называемая	1	3
124	как к	1	3
125	что касается	1	3
126	говорит что	1	3
127	это можно	2	3
128	точку зрения	1	3
129	эпохи и	1	3
130	во многих	2	3
131	ведь и	1	3
132	же это	1	3
133	связанные с	1	3
134	и с	3	3
135	лишь в	1	3
136	даже в	3	3
137	о которой	1	3
138	что не	2	3
139	во время	4	3
140	в конце	1	3
141	а на	1	3
142	в основе	8	3
143	этих двух	2	3
144	стремление к	2	3
145	в применении	3	3
146	то или	1	3
147	об этом	1	3
148	поэтому в	2	3
149	и вообще	3	3
150	его жизни	1	3
151	между тем	5	3
152	и только	1	3
153	но с	2	3
154	в какой	1	3
155	и так	2	3
156	это очень	2	3
157	в уста	1	3
158	с одной	2	3
159	в начале	1	3
160	ни с	2	3
161	в очень	1	3
162	без всякой	1	3
163	говорит о	1	3
164	на этот	2	3
165	применении к	3	3
166	в тех	3	3
167	да и	2	3
168	вопрос в	1	3
169	не является	3	3
170	и для	2	3
171	в результате	1	3
172	отношению к	1	3
173	культуры в	4	3
174	работы в	1	3
175	в таком	2	3
176	отношения к	2	2
177	по его	3	2
178	а как	1	2
179	мы имеем	1	2
180	мы не	1	2
181	не была	2	2
182	оба эти	1	2
183	в сущности	16	2
184	совпадает с	1	2
185	подчеркнуть что	2	2
186	литературы и	5	2
187	конечно это	1	2
188	отношение к	4	2
189	и речи	1	2
190	за пределы	8	2
191	что как	1	2
192	в своем	8	2
193	есть в	5	2
194	от этого	1	2
195	чуть ли	1	2
196	раз в	1	2
197	в себе	3	2
198	но он	1	2
199	но на	3	2
200	не могла	1	2
201	вообще не	1	2
202	при этом	6	2
203	но именно	1	2
204	он не	2	2
205	всех этих	8	2
206	и более	1	2
207	ни были	1	2
208	свое время	2	2
209	что все	1	2
210	эта книга	1	2
211	его в	7	2
212	это вовсе	1	2
213	в свой	2	2
214	и уже	1	2
215	места в	1	2
216	можно найти	1	2
217	знает и	2	2
218	которые в	1	2
219	без всяких	1	2
220	их в	2	2
221	тем самым	1	2
222	а иногда	2	2
223	она не	1	2
224	что с	1	2
225	на него	2	2
226	говорить о	1	2
227	случае не	1	2
228	ничего не	3	2
229	богатого и	1	2
230	убедиться в	1	2
231	что на	1	2
232	начиная с	2	2
233	есть только	2	2
234	ли не	1	2
235	числе и	7	2
236	и такие	1	2
237	что при	1	2
238	и это	2	2
239	без всякого	1	2
240	говорит об	1	2
241	и иные	1	2
242	и сам	1	2
243	в эпоху	9	2
244	то есть	45	2
245	должно было	1	2
246	и все	5	2
247	с нашей	1	2
248	и во	3	2
249	а потому	1	2
250	никаких сомнений	1	2
251	отметить что	2	2
252	говорит в	1	2
253	к нему	3	2
254	по своей	3	2
255	с которыми	1	2
256	конечно не	1	2
257	и у	6	2
258	уже в	1	2
259	целого ряда	1	2
260	одно из	6	2
261	не для	2	2
262	у него	1	2
263	в других	3	2
264	даже и	3	2
265	очень большое	1	2
266	еще и	5	2
267	превращается в	5	2
268	одной стороны	2	2
269	это прежде	1	2
270	однако и	1	2
271	так называемой	1	2
272	его собственной	1	2
273	ни на	2	2
274	и потому	10	2
275	и их	3	2
276	в свое	2	2
277	между прочим	2	2
278	но для	3	2
279	при таком	2	2
280	в этих	2	2
281	несмотря на	2	2
282	не знает	6	2
283	всех трех	1	2
284	в своих	5	2
285	том числе	10	2
286	в вопросе	1	1
287	а между	1	1
288	можно говорить	3	1
289	не имел	1	1
290	многих отношениях	1	1
