N	2gram	Vinokur_Ku_2	Istorich
1	и в	23	28
2	и т	39	25
3	может быть	15	25
4	т д	14	22
5	а не	10	15
6	не может	9	15
7	никогда не	2	14
8	мы имеем	5	13
9	мы должны	2	13
10	для нас	4	13
11	то же	6	12
12	не только	20	12
13	что в	10	12
14	только в	5	11
15	мы не	1	10
16	все же	7	10
17	и что	8	10
18	что он	5	10
19	но и	7	10
20	прежде всего	8	10
21	т е	22	10
22	не в	8	9
23	так и	4	9
24	о том	1	9
25	то что	9	9
26	в том	19	9
27	и не	16	9
28	в этом	18	8
29	но в	11	8
30	что это	7	8
31	в лес	1	8
32	таким образом	5	8
33	не всегда	2	8
34	если бы	12	8
35	в ней	3	7
36	здесь мы	2	7
37	это не	6	7
38	еще не	5	7
39	и здесь	5	7
40	этот вопрос	6	7
41	и др	1	7
42	что мы	6	7
43	так же	4	7
44	том что	11	7
45	было бы	15	7
46	в этих	1	7
47	а в	3	7
48	в этой	6	6
49	так например	1	6
50	тем не	6	6
51	не менее	7	6
52	к тому	4	6
53	что и	3	6
54	вслед за	1	6
55	так как	15	6
56	с другой	8	6
57	вместе с	5	6
58	когда он	1	6
59	должна быть	5	5
60	вопрос о	9	5
61	мы будем	2	5
62	что они	2	5
63	в своем	2	5
64	что она	3	5
65	в силу	7	5
66	по существу	5	5
67	их в	1	5
68	дело не	2	5
69	на основе	1	5
70	можно было	9	5
71	в его	5	5
72	что здесь	1	5
73	но не	6	5
74	показывают что	1	5
75	в качестве	8	5
76	в одном	1	5
77	до сих	1	5
78	на более	1	5
79	сих пор	1	5
80	или в	4	5
81	не должен	1	5
82	не знает	3	5
83	сказать что	4	5
84	другой стороны	7	5
85	и даже	2	4
86	и для	2	4
87	и на	6	4
88	то мы	1	4
89	как правило	1	4
90	не то	2	4
91	не все	3	4
92	с этим	3	4
93	все эти	12	4
94	на то	4	4
95	но все	4	4
96	об этом	5	4
97	и с	7	4
98	с тем	2	4
99	как и	2	4
100	даже в	1	4
101	находится в	1	4
102	связи с	3	4
103	должны быть	2	4
104	здесь не	3	4
105	в пределах	4	4
106	так в	3	4
107	того что	3	4
108	с одной	2	4
109	потому что	25	4
110	так что	1	4
111	в большинстве	1	4
112	большинстве случаев	2	4
113	мы знаем	4	4
114	к ним	1	4
115	а именно	2	4
116	и пр	8	4
117	превращается в	2	4
118	один из	5	4
119	социальной жизни	1	4
120	связь с	1	4
121	одной стороны	1	4
122	могут быть	4	4
123	там где	5	4
124	как будто	2	4
125	ссылки на	1	4
126	все это	5	4
127	в связи	4	4
128	это так	3	4
129	хотя бы	9	4
130	но это	3	4
131	но оно	2	4
132	и другие	1	4
133	они не	1	4
134	также и	5	3
135	чтобы не	2	3
136	исходит из	1	3
137	и должен	1	3
138	время как	1	3
139	я не	5	3
140	и он	1	3
141	по отношению	1	3
142	не просто	2	3
143	перед нами	4	3
144	могли бы	2	3
145	к чему	1	3
146	точку зрения	1	3
147	очень много	1	3
148	при этом	2	3
149	этого вопроса	3	3
150	не как	2	3
151	и по	3	3
152	на этом	3	3
153	это конечно	2	3
154	в другом	2	3
155	не с	1	3
156	в котором	1	3
157	в их	2	3
158	бы быть	1	3
159	по себе	10	3
160	в то	4	3
161	на котором	1	3
162	дело в	1	3
163	того как	2	3
164	в руки	1	3
165	очень часто	2	3
166	утверждать что	2	3
167	должен быть	5	3
168	как мы	3	3
169	для этого	3	3
170	с того	1	3
171	в современной	2	3
172	в какой	1	3
173	во всем	1	3
174	должен был	1	3
175	случаи когда	3	3
176	и его	3	3
177	уже не	8	3
178	если мы	4	3
179	следовало бы	2	3
180	или даже	1	3
181	и их	1	3
182	то время	1	3
183	тем что	3	3
184	в форме	3	3
185	именно в	3	3
186	как это	5	3
187	из которых	3	3
188	наряду с	1	3
189	что же	5	3
190	в книге	1	3
191	будто бы	2	3
192	в целях	2	3
193	к сожалению	1	3
194	точно так	3	3
195	отношения к	2	2
196	же как	2	2
197	и потому	2	2
198	и между	1	2
199	в зависимости	4	2
200	по его	1	2
201	из всех	1	2
202	что если	2	2
203	большую роль	1	2
204	очень простой	1	2
205	когда мы	1	2
206	зависимости от	5	2
207	подчеркнуть что	1	2
208	это время	1	2
209	большей частью	1	2
210	на них	1	2
211	столь же	1	2
212	бы то	1	2
213	как таковая	1	2
214	то он	1	2
215	а только	3	2
216	ответ на	2	2
217	отличие от	2	2
218	относится к	1	2
219	как в	3	2
220	мы также	1	2
221	один только	1	2
222	однако не	4	2
223	и как	1	2
224	в круг	1	2
225	в действительности	1	2
226	от этого	2	2
227	за собой	2	2
228	в целом	1	2
229	которые в	1	2
230	в очень	1	2
231	не более	2	2
232	в себе	1	2
233	во многих	1	2
234	и если	2	2
235	как оно	1	2
236	в нем	4	2
237	связанные с	2	2
238	он не	3	2
239	всех этих	3	2
240	он должен	1	2
241	и вот	5	2
242	том чтобы	1	2
243	это один	1	2
244	то ни	1	2
245	а по	1	2
246	и тем	5	2
247	но уже	2	2
248	нет в	1	2
249	это положение	2	2
250	мы видели	2	2
251	здесь можно	1	2
252	ведет к	1	2
253	должно быть	4	2
254	для него	1	2
255	что такое	3	2
256	в такой	1	2
257	в отличие	2	2
258	таких случаях	2	2
259	только для	2	2
260	в эпоху	1	2
261	однако в	1	2
262	что этот	1	2
263	где нет	1	2
264	роль играют	1	2
265	еще один	1	2
266	в таких	3	2
267	но связь	1	2
268	самого начала	1	2
269	тогда когда	1	2
270	одна из	1	2
271	только из	1	2
272	только с	1	2
273	именно это	1	2
274	такие случаи	3	2
275	не могут	5	2
276	в высокой	1	2
277	с изменением	1	2
278	всего в	3	2
279	в области	11	2
280	указывает на	1	2
281	не есть	1	2
282	на это	3	2
283	поставить вопрос	2	2
284	на вопрос	1	2
285	в ее	1	2
286	с самого	1	2
287	приводит к	5	2
288	это для	1	2
289	уяснить себе	1	2
290	и когда	1	2
291	ясно что	5	2
292	а пока	1	2
293	пройти мимо	1	2
294	что от	1	2
295	мы в	2	2
296	поэтому в	1	2
297	составные части	1	2
298	ничего не	4	2
299	случаях как	1	2
300	не выходит	1	2
301	нас в	1	2
302	между тем	6	2
303	в конечном	2	2
