N	2gram	Bakhtin_Pr_1	Literetu
1	и не	42	22
2	в мире	3	16
3	и в	38	16
4	при этом	5	15
5	в этом	15	14
6	не только	9	14
7	но и	9	14
8	в том	8	12
9	может быть	26	12
10	а не	5	12
11	то что	8	12
12	в частности	2	11
13	не в	7	10
14	то же	5	9
15	так и	5	9
16	в то	4	9
17	того что	2	9
18	в этой	1	8
19	том что	3	8
20	не может	27	8
21	к себе	2	8
22	как бы	22	8
23	в своей	7	7
24	тем самым	4	7
25	же время	3	7
26	только в	13	7
27	себя в	2	7
28	в противовес	1	7
29	точки зрения	8	7
30	я в	1	7
31	еще не	7	6
32	с его	2	6
33	в себе	4	6
34	в другом	2	6
35	эстетического объекта	37	6
36	о том	4	6
37	и его	16	6
38	в его	43	6
39	с другой	7	6
40	к тому	1	6
41	в отличие	5	5
42	отличие от	5	5
43	как в	4	5
44	в целом	3	5
45	то есть	46	5
46	лишь в	2	5
47	это не	5	5
48	как и	7	5
49	в основе	5	5
50	этом отношении	2	5
51	в ее	4	5
52	что он	2	5
53	в поэзии	9	5
54	именно в	1	5
55	вместе с	1	5
56	а в	6	5
57	но не	12	4
58	по отношению	21	4
59	пути в	1	4
60	хотя и	3	4
61	и если	1	4
62	входит в	8	4
63	должно быть	5	4
64	место в	8	4
65	однако в	1	4
66	не говоря	1	4
67	никогда не	5	4
68	говоря уже	1	4
69	данном случае	4	4
70	а также	1	4
71	с одной	3	4
72	в начале	2	4
73	из них	1	4
74	в одном	1	4
75	до конца	1	4
76	одной стороны	3	4
77	в данном	4	4
78	по существу	2	4
79	и для	11	4
80	об искусстве	3	4
81	жизни в	1	4
82	отношению к	19	4
83	отношения к	6	3
84	например в	3	3
85	не становится	1	3
86	самом деле	6	3
87	едва ли	3	3
88	с ее	1	3
89	отнюдь не	19	3
90	и как	8	3
91	и наконец	6	3
92	и к	3	3
93	но в	4	3
94	то в	1	3
95	бы и	1	3
96	в глазах	1	3
97	и тем	3	3
98	в слове	3	3
99	с точки	6	3
100	произведения в	5	3
101	себе самому	1	3
102	в области	11	3
103	эстетический объект	37	3
104	личности в	1	3
105	уже о	1	3
106	для его	1	3
107	говоря словами	1	3
108	искусства и	3	3
109	прежде всего	13	3
110	между тем	7	3
111	все время	1	3
112	ни к	2	3
113	совершенно не	7	3
114	уже не	1	3
115	в единстве	12	3
116	в самом	7	3
117	более того	4	3
118	о чем	1	3
119	как это	2	3
120	в иных	3	3
121	тому как	1	3
122	там где	6	3
123	это как	1	3
124	в романе	4	3
125	жизни и	1	3
126	художественного произведения	11	2
127	в первом	1	2
128	объект в	5	2
129	как мы	7	2
130	вопрос о	1	2
131	так чтобы	1	2
132	не вполне	2	2
133	на себя	1	2
134	я не	2	2
135	жизни как	1	2
136	и на	3	2
137	время в	1	2
138	бы то	3	2
139	во всех	11	2
140	сказать и	3	2
141	отказ от	1	2
142	искусство в	1	2
143	за их	2	2
144	отношение к	10	2
145	культурном контексте	1	2
146	стороны и	1	2
147	все же	6	2
148	могли бы	1	2
149	как таковое	1	2
150	в противоположность	1	2
151	не знает	3	2
152	объекта в	5	2
153	им в	1	2
154	на то	2	2
155	вследствие этого	3	2
156	все они	5	2
157	в нем	15	2
158	не как	1	2
159	и вот	1	2
160	подобно тому	1	2
161	художественное творчество	7	2
162	человека в	2	2
163	объект и	4	2
164	то ни	3	2
165	в совершенно	1	2
166	и с	17	2
167	его в	9	2
168	действительности в	2	2
169	за бортом	5	2
170	было бы	8	2
171	и даже	3	2
172	той или	2	2
173	она и	1	2
174	далеко не	5	2
175	ответственности перед	1	2
176	не всегда	6	2
177	несмотря на	3	2
178	и при	2	2
179	художественного творчества	12	2
180	и ее	2	2
181	к предмету	1	2
182	вплоть до	1	2
183	ни было	3	2
184	по себе	1	2
185	автора и	1	2
186	не менее	4	2
187	в принципе	1	2
188	художника и	5	2
189	как о	1	2
190	того чтобы	2	2
191	природы а	1	2
192	другой стороны	4	2
193	а лишь	2	2
194	целом и	1	2
195	у нас	2	2
196	же самое	2	2
197	что у	1	2
198	не с	4	2
199	мира и	1	2
200	если бы	3	2
201	можно сказать	2	2
202	в эстетической	1	2
203	во втором	1	2
204	что и	2	2
205	во всей	1	2
206	и только	4	2
207	как например	1	2
208	но с	3	2
209	здесь не	4	2
210	вне себя	4	2
211	с ними	4	2
212	субъекта в	1	2
213	со всеми	3	2
214	эстетической деятельности	2	2
215	связи с	2	2
216	которому он	1	2
217	ни с	2	2
218	для него	1	2
219	тем что	2	2
220	для того	2	2
221	или иной	2	2
222	или иначе	1	2
223	бытия в	3	2
224	себя и	3	2
225	что не	4	2
226	а на	1	2
227	объекта и	7	2
228	в полном	1	2
229	так же	1	2
230	и потому	4	2
231	в самый	1	2
232	быть только	5	2
233	быть не	1	2
234	художественное произведение	8	2
235	по аналогии	1	2
236	за его	3	2
237	что в	7	2
238	в каждой	1	2
239	поэт в	2	2
240	отношением к	1	2
241	а со	1	2
242	в свою	2	2
243	жизни а	1	2
244	оно не	3	2
245	в своих	2	2
246	к этому	2	2
247	была бы	2	1
248	обращена к	1	1
249	и т	14	1
250	зависимость от	1	1
251	на самом	4	1
252	тех же	1	1
253	это и	1	1
254	идет о	1	1
255	и есть	2	1
256	и принципиально	1	1
257	от самого	1	1
258	его же	1	1
259	из его	1	1
260	исходит из	1	1
261	оно было	2	1
262	все те	1	1
263	которое может	1	1
264	и за	1	1
265	обойтись без	1	1
266	мы уже	1	1
267	который в	1	1
268	бы уже	1	1
269	к художественному	4	1
270	от художественного	1	1
271	эстетическом объекте	3	1
272	факторов художественного	1	1
273	вне художественного	1	1
274	и образами	1	1
275	говорить о	3	1
276	что иное	1	1
277	жизненной позиции	1	1
278	и со	1	1
279	пустым заносчивым	1	1
280	целого в	1	1
281	от границ	1	1
282	лишь от	1	1
283	искусства есть	1	1
284	и он	2	1
285	в ней	4	1
286	начало и	3	1
287	его серьезность	1	1
288	иное как	1	1
289	мысли и	1	1
290	вырождается и	1	1
291	в чем	2	1
292	тем как	5	1
293	во внешнем	1	1
294	к которой	1	1
295	становится пустым	1	1
296	себе самой	1	1
297	если в	1	1
298	конечном счете	4	1
299	постановка проблемы	1	1
300	художественного впечатления	2	1
301	не просто	1	1
302	нет и	3	1
303	значение имеет	3	1
304	за пределы	12	1
305	контексте в	1	1
306	вмешивается в	1	1
307	и эстетического	3	1
308	человеком что	1	1
309	которые могли	1	1
310	на искусство	1	1
311	в истории	2	1
312	независимо от	13	1
313	в художественном	20	1
314	в своем	5	1
315	она как	1	1
316	ней в	1	1
317	опасность в	1	1
318	что по	1	1
319	актов и	1	1
320	говорится в	1	1
321	деятельность не	2	1
322	нет дела	1	1
323	в нашем	4	1
324	бы не	2	1
325	т п	13	1
326	ни одна	2	1
327	он теряет	2	1
328	иным путем	2	1
329	их объединяет	1	1
330	к общей	1	1
331	как он	1	1
332	к эстетическому	1	1
333	вообще не	7	1
334	к искусству	1	1
335	не отменяет	2	1
336	тем не	3	1
337	она становится	1	1
338	последовательно в	1	1
339	он не	3	1
340	как личность	1	1
341	творца и	3	1
342	ибо на	1	1
343	именно то	1	1
344	момента в	2	1
345	в корне	2	1
346	поэзия и	1	1
347	целом как	1	1
348	серьезность и	1	1
349	бы они	1	1
350	здесь мы	2	1
351	слова и	3	1
352	незаместимое место	1	1
353	это образ	1	1
354	значение в	1	1
355	его не	2	1
356	момент и	2	1
357	в лирике	2	1
358	ощущается как	1	1
359	с другими	3	1
360	искусства в	2	1
361	с прошлым	1	1
362	в них	5	1
363	нет в	1	1
364	о которых	2	1
365	как совокупность	1	1
366	все равно	1	1
367	культурный акт	1	1
368	всеми другими	1	1
369	этого не	1	1
370	место и	2	1
371	словесного творчества	2	1
372	и уже	1	1
373	и вне	1	1
374	все моменты	2	1
375	активности и	1	1
376	чем в	2	1
377	на этот	1	1
378	этом в	1	1
379	был бы	1	1
380	и конец	2	1
381	только тем	1	1
382	на первый	2	1
383	в понимании	1	1
384	из общего	1	1
385	где мы	1	1
386	в их	10	1
387	не к	6	1
388	значение для	3	1
389	но это	3	1
390	но он	1	1
391	в россии	2	1
392	и эти	1	1
393	что никакой	1	1
394	и является	1	1
395	значительность отвлеченный	1	1
396	в таких	2	1
397	бы быть	1	1
398	вовсе не	2	1
399	искусстве в	1	1
400	где каждый	1	1
401	тому что	1	1
402	деятельности в	1	1
403	с миром	4	1
404	словами с	1	1
405	она не	2	1
406	заносчивым вырождается	1	1
407	и духовного	2	1
408	в процессе	1	1
409	на ее	3	1
410	мы все	1	1
411	в единство	2	1
412	существует где-то	1	1
413	в самых	1	1
414	отрешенности от	1	1
415	мышления и	1	1
416	борьба с	1	1
417	не имеет	9	1
418	слова как	1	1
419	к поэзии	2	1
420	и другими	3	1
421	к концу	1	1
422	во всем	2	1
423	рассказом о	1	1
