N	2gram	Vygotskiy__4	Hudozhes
1	в качестве	21	19
2	состоит в	4	16
3	и не	8	16
4	не только	15	15
5	и в	20	15
6	в том	42	15
7	тогда как	2	13
8	может быть	12	13
9	в частности	5	13
10	при этом	12	12
11	и его	5	12
12	а в	2	12
13	но не	3	11
14	в этом	24	11
15	в себе	10	11
16	то же	16	10
17	по отношению	1	10
18	представляет собой	3	10
19	как бы	7	10
20	так и	5	10
21	а не	7	10
22	отношению к	1	10
23	но и	9	10
24	такого рода	6	9
25	точки зрения	24	9
26	в его	11	9
27	своего рода	1	8
28	себя в	3	8
29	отличие от	2	7
30	но в	3	7
31	в отличие	2	7
32	в то	1	7
33	с другой	12	7
34	том что	35	6
35	не в	4	6
36	в основе	17	6
37	по своей	6	6
38	приводит к	3	6
39	не может	6	6
40	что в	19	6
41	в их	12	5
42	в самом	6	5
43	то что	15	5
44	не предполагает	1	5
45	ни в	3	5
46	тем самым	7	5
47	могут быть	7	5
48	можно сказать	1	5
49	а также	2	5
50	того что	10	5
51	и одновременно	1	5
52	только в	10	5
53	уже не	1	5
54	и т.п	2	5
55	между ними	4	5
56	другой стороны	9	5
57	в нем	2	5
58	и то	10	4
59	мы имеем	2	4
60	место в	2	4
61	говорить о	1	4
62	еще не	2	4
63	а только	3	4
64	хотя и	1	4
65	и как	9	4
66	роли в	1	4
67	он не	1	4
68	без исключения	1	4
69	и тем	8	4
70	в слове	2	4
71	в этих	3	4
72	в ходе	4	4
73	в своей	7	4
74	не столько	1	4
75	говоря словами	1	4
76	и т.д	2	4
77	входит в	2	4
78	между тем	9	4
79	в форме	1	4
80	для него	2	4
81	со стороны	3	4
82	к которому	3	4
83	прежде всего	2	4
84	не знает	2	4
85	как это	9	4
86	например в	1	4
87	к тому	6	4
88	по пути	2	4
89	сказать что	6	4
90	речи и	1	4
91	того же	9	3
92	значении этого	1	3
93	на деле	3	3
94	и ее	1	3
95	в целом	11	3
96	что можно	1	3
97	в виду	3	3
98	как правило	1	3
99	как говорит	2	3
100	в акте	1	3
101	как уже	4	3
102	и к	5	3
103	в которой	3	3
104	он должен	1	3
105	одно и	6	3
106	его в	6	3
107	это не	5	3
108	этом смысле	8	3
109	как и	9	3
110	одного и	6	3
111	с точки	11	3
112	но он	1	3
113	тем не	1	3
114	их в	2	3
115	в отношении	10	3
116	не менее	3	3
117	как раз	1	3
118	потому что	12	3
119	имеет место	1	3
120	так в	1	3
121	мог бы	1	3
122	если бы	5	3
123	и что	8	3
124	что он	6	3
125	к нему	2	3
126	во всей	4	3
127	и того	5	3
128	оказывается в	1	3
129	в области	4	3
130	далеко не	2	3
131	не на	1	3
132	по своему	4	3
133	о чем	1	3
134	в данном	2	3
135	в той	2	3
136	и для	4	3
137	таким образом	25	3
138	личности и	1	3
139	в свою	2	3
140	в таком	2	3
141	в роли	1	3
142	человека и	1	2
143	и это	2	2
144	идет о	3	2
145	между двумя	2	2
146	и больше	1	2
147	знания о	1	2
148	о законе	1	2
149	совпадает с	1	2
150	я не	1	2
151	проявляет себя	1	2
152	и на	6	2
153	в чем	3	2
154	чем это	1	2
155	но как	2	2
156	не входит	1	2
157	не все	1	2
