N	2gram	Ircho_Kome_1	Myshleni
1	точки зрения	4	26
2	таким образом	8	26
3	в том	11	24
4	и в	22	23
5	том что	12	21
6	в целом	3	20
7	в этом	3	17
8	того чтобы	1	17
9	то что	2	17
10	не только	10	16
11	так же	3	16
12	говорит он	1	15
13	того что	1	15
14	для того	1	15
15	как и	9	14
16	может быть	9	14
17	но и	11	14
18	в его	5	14
19	что в	6	14
20	не может	2	12
21	об отношении	2	12
22	представляет собой	1	11
23	сказать что	1	11
24	как бы	1	11
25	в отношении	6	10
26	с другой	5	10
27	прежде всего	5	10
28	и с	3	9
29	между тем	5	9
30	в качестве	4	9
31	одной стороны	3	9
32	другой стороны	5	9
33	вместе с	2	9
34	и не	8	9
35	то же	6	8
36	в ходе	1	8
37	самого начала	1	8
38	с самого	1	8
39	и на	3	8
40	с одной	3	8
41	мы не	3	7
42	вопрос о	3	7
43	по отношению	3	7
44	в самом	2	7
45	в этой	7	7
46	в другом	4	7
47	с тем	1	7
48	в то	10	7
49	и ее	3	7
50	так как	4	7
51	что он	6	7
52	отношению к	3	7
53	же как	3	6
54	в сущности	2	6
55	все это	5	6
56	столь же	2	6
57	независимо от	2	6
58	с этим	1	6
59	в себе	2	6
60	в силу	2	6
61	и тем	2	6
62	с этой	1	6
63	и его	8	6
64	о том	8	6
65	только в	3	6
66	вопрос об	1	6
67	мы можем	4	6
68	тем что	4	6
69	от того	1	6
70	именно в	4	6
71	потому что	5	6
72	из того	1	5
73	бы в	1	5
74	перед нами	1	5
75	и как	3	5
76	но в	4	5
77	то время	5	5
78	на то	3	5
79	он не	3	5
80	и более	1	5
81	на основании	3	5
82	представить себе	1	5
83	для этого	2	5
84	по себе	1	5
85	тому что	1	5
86	по своей	2	5
87	как мы	4	5
88	к действительности	1	5
89	и что	1	5
90	так и	5	5
91	слова и	1	5
92	думается что	1	5
93	и все	3	5
94	в своих	2	5
95	в котором	4	4
96	высшей степени	1	4
97	время как	4	4
98	в чем	3	4
99	но не	2	4
100	как в	5	4
101	от до	2	4
102	все остальные	3	4
103	целый ряд	1	4
104	говорит что	1	4
105	и к	1	4
106	к выводу	1	4
107	что она	1	4
108	при этом	5	4
109	что все	1	4
110	было бы	2	4
111	ни в	6	4
112	в высшей	1	4
113	со всей	1	4
114	понятий и	1	4
115	не в	6	4
116	убедиться в	1	4
117	этом отношении	3	4
118	к тому	6	4
119	для себя	2	4
120	приводит к	1	4
121	его деятельности	1	4
122	в пользу	1	4
123	только что	2	4
124	для всех	2	4
125	в одном	8	4
126	как раз	3	4
127	ее на	1	4
128	до сих	2	4
129	а с	1	4
130	одну из	2	4
131	по существу	1	4
132	этого слова	1	4
133	сих пор	2	4
134	в результате	4	4
135	хотя бы	1	4
136	в свою	2	4
137	к этому	4	4
138	как на	1	4
139	не остается	1	3
140	сам по	1	3
141	как известно	2	3
142	мы и	1	3
143	из которых	2	3
144	в их	4	3
145	силу этого	1	3
146	ответ на	1	3
147	в общем	1	3
148	друг от	1	3
149	что они	4	3
150	что именно	1	3
151	в своем	1	3
152	все же	3	3
153	в которой	6	3
154	что это	1	3
155	он в	1	3
156	из этих	1	3
157	как он	1	3
158	друг другу	1	3
159	в первую	2	3
160	на все	2	3
161	между отдельными	1	3
162	всегда и	1	3
163	на две	2	3
164	такой же	2	3
165	в которых	1	3
166	должны были	8	3
167	всего его	1	3
168	в самых	1	3
169	ничего не	3	3
170	во всем	1	3
171	в области	2	3
172	в каком	1	3
173	могут быть	3	3
174	же самое	2	3
175	и это	1	3
176	от друга	1	3
177	можно было	1	3
178	об этом	1	3
179	одного из	6	3
180	и следовательно	1	3
181	показывают что	1	3
182	которое мы	1	3
183	между и	6	3
184	который в	2	3
185	уже в	5	3
186	то и	2	3
187	и других	7	3
188	всяком случае	2	3
189	вовсе не	2	3
190	на этот	1	3
191	во всех	1	3
192	превращается в	1	3
193	все более	3	3
194	ко всем	1	3
195	смысле этого	1	3
196	первую очередь	3	3
197	во всяком	2	3
198	и наиболее	1	2
199	речь идет	3	2
200	он может	1	2
201	тех же	2	2
