N	2gram	Bakhtin_Pr_1	Istorich
1	что он	10	24
2	не только	13	18
3	может быть	21	17
4	и в	23	15
5	никогда не	5	15
6	так как	7	14
7	но и	11	14
8	так же	6	13
9	что в	8	12
10	то что	18	12
11	а в	7	12
12	в этом	25	11
13	об этом	1	11
14	в этих	2	11
15	и не	34	11
16	то же	10	10
17	что они	1	10
18	его в	4	10
19	еще не	5	9
20	все же	5	9
21	и здесь	3	9
22	потому что	12	9
23	он не	4	8
24	один из	2	8
25	мы увидим	1	8
26	мы видим	3	8
27	в нем	20	7
28	таким образом	11	7
29	том что	9	7
30	не в	6	7
31	ничего не	6	7
32	и пр	1	7
33	вместе с	2	7
34	сих пор	2	7
35	то это	1	6
36	но в	4	6
37	что это	1	6
38	и что	1	6
39	в его	24	6
40	что и	5	6
41	мы уже	2	6
42	так что	1	6
43	до сих	2	6
44	наряду с	1	6
45	как бы	28	6
46	в том	11	6
47	только в	8	6
48	точно так	2	6
49	же как	1	5
50	и есть	5	5
51	что герой	2	5
52	как в	6	5
53	с этим	1	5
54	и наконец	5	5
55	что она	2	5
56	но все	4	5
57	было бы	6	5
58	можно найти	1	5
59	в котором	2	5
60	в русской	1	5
61	на него	2	5
62	видим что	1	5
63	можно было	3	5
64	так и	10	5
65	она не	5	5
66	к нему	3	5
67	в одном	9	5
68	прежде всего	7	5
69	к которому	1	5
70	представления о	1	5
71	а не	20	5
72	не может	11	5
73	к тому	1	5
74	со всех	1	4
75	в ней	1	4
76	и на	10	4
77	в одной	4	4
78	в себе	5	4
79	все эти	8	4
80	в этой	4	4
81	при этом	3	4
82	и с	4	4
83	вопрос о	4	4
84	но он	2	4
85	но они	4	4
86	для нас	3	4
87	о нем	11	4
88	в другой	3	4
89	его и	1	4
90	у него	6	4
91	тем что	3	4
92	но это	5	4
93	как она	1	4
94	мы должны	2	4
95	одной из	1	4
96	и другие	2	4
97	они не	3	4
98	мы не	2	3
99	он в	2	3
100	из этих	2	3
101	как он	2	3
102	всех этих	3	3
103	подобно тому	3	3
104	здесь мы	2	3
105	в работе	1	3
106	он и	5	3
107	хотя в	1	3
108	в их	3	3
109	стоит в	1	3
110	и его	13	3
111	как будто	3	3
112	и это	5	3
113	в себя	3	3
114	роль в	2	3
115	о том	2	3
116	а именно	1	3
117	и она	1	3
118	того что	2	3
119	в качестве	1	3
120	же и	1	3
121	по отношению	11	3
122	в состоянии	1	3
123	представляют собой	1	3
124	она всегда	1	3
125	что мы	1	3
126	эти слова	1	3
127	тому как	3	3
128	все это	7	3
129	отношению к	11	3
130	также что	1	2
131	например в	3	2
132	самом деле	5	2
133	на самом	4	2
134	они никогда	1	2
135	делают его	1	2
136	и для	3	2
137	в сущности	5	2
138	принадлежит к	1	2
139	я не	3	2
140	ни один	2	2
141	хотя бы	2	2
142	детей не	1	2
143	и то	1	2
144	в которых	2	2
145	во всех	5	2
146	но не	8	2
147	не все	1	2
148	его на	2	2
149	он делает	1	2
150	перед нами	4	2
151	ясно и	1	2
152	но его	1	2
153	в которой	4	2
154	или его	1	2
155	на его	2	2
156	вера в	1	2
157	так сказать	3	2
158	он должен	1	2
159	из него	1	2
160	и по	2	2
161	человека в	5	2
162	из них	2	2
163	той же	6	2
164	его не	1	2
165	с другими	7	2
166	это не	10	2
167	есть и	1	2
168	в жизни	6	2
169	ни в	3	2
170	он является	1	2
171	как и	8	2
172	такой же	1	2
173	нисколько не	2	2
174	в эту	1	2
175	бы привести	1	2
176	вот он	1	2
177	не столько	3	2
178	и более	1	2
179	их в	2	2
180	и герой	1	2
181	тем самым	1	2
182	с которой	4	2
183	почти никогда	1	2
184	самого начала	3	2
185	одна из	2	2
186	и именно	1	2
187	иметь в	1	2
188	на котором	2	2
189	другой стороны	2	2
190	нам важно	1	2
191	здесь нет	1	2
192	кроме того	3	2
193	только с	2	2
194	был бы	5	2
195	же мы	1	2
196	к себе	2	2
197	могут быть	1	2
198	и вполне	2	2
199	того чтобы	4	2
200	с ее	2	2
201	здесь не	1	2
202	и говорит	1	2
203	с самого	2	2
204	приводит к	3	2
205	дано в	2	2
206	что у	1	2
207	это только	1	2
208	одно из	1	2
209	находится в	1	2
210	на вопрос	2	2
211	с другой	2	2
212	он умер	1	2
213	в свете	3	2
214	к ней	1	2
215	на которой	1	2
216	но с	1	2
217	оно и	1	2
218	пришел к	1	2
219	проникнуть в	1	2
220	уже в	5	2
221	не знал	1	2
222	является не	3	2
223	при помощи	1	2
224	на столе	1	2
225	и их	2	2
226	заметить что	2	2
227	и только	1	2
228	не было	3	2
229	только у	3	2
230	именно в	6	2
231	здесь в	1	2
232	а с	1	2
233	себя и	2	2
234	но есть	1	2
235	в некоторых	1	2
236	превращается в	1	2
237	самый факт	2	2
238	она очень	1	2
239	смысле этого	1	2
240	есть на	1	2
241	что весь	1	2
242	в тех	1	2
243	в мир	3	2
244	да и	2	2
245	по существу	4	2
246	в основном	2	2
247	которые были	3	2
248	под названием	1	2
249	и вызывает	2	2
250	будто бы	1	2
251	о смысле	1	2
252	все еще	1	2
253	не знает	1	2
254	сказать что	5	2
255	ее в	1	2
256	себя как	5	1
257	и наиболее	1	1
258	можно говорить	2	1
259	века но	1	1
260	он может	3	1
261	это и	9	1
262	которая вообще	1	1
263	почти не	1	1
264	это очень	3	1
265	из его	3	1
266	она все	1	1
267	высшей степени	1	1
268	едва ли	1	1
269	в зависимости	3	1
270	общественных отношений	1	1
271	и за	1	1
272	и могут	1	1
273	в гоголевском	1	1
274	их и	1	1
275	а как	6	1
276	есть не	2	1
277	теперь мы	1	1
278	и о	3	1
279	героя но	1	1
280	этом не	1	1
281	так чтобы	1	1
282	говорить о	2	1
283	его о	2	1
284	на себя	3	1
285	но чтобы	1	1
286	мы превращаем	1	1
287	себе а	1	1
288	же что	2	1
289	зависимости от	3	1
290	и он	1	1
291	в отличие	2	1
292	он сам	3	1
293	одного человека	2	1
294	или от	1	1
295	но этого	1	1
296	с его	6	1
297	тем как	4	1
298	должна была	4	1
299	чем это	1	1
300	но как	3	1
301	а только	1	1
302	не то	1	1
303	к которой	1	1
304	только при	2	1
305	ответ на	1	1
306	отличие от	2	1
307	это почти	1	1
308	в свои	1	1
309	ни есть	1	1
310	они действительно	1	1
311	в истории	2	1
312	вот как	1	1
313	до его	1	1
314	как к	1	1
315	как нам	2	1
316	однако не	2	1
317	и как	8	1
318	говорит об	1	1
319	и к	4	1
320	на своем	1	1
321	можно сделать	1	1
322	от этого	1	1
323	в этот	2	1
324	за собой	1	1
325	впечатление что	1	1
326	и этим	2	1
327	со своей	1	1
328	лежит на	1	1
329	в целом	4	1
330	одно время	1	1
331	в главе	1	1
332	другом случае	1	1
333	видим и	1	1
334	потому она	1	1
335	но на	1	1
336	мы их	1	1
337	к миру	1	1
338	он все	2	1
339	интересно и	1	1
340	показал как	1	1
341	войти в	1	1
342	что ни	1	1
343	и которые	1	1
344	не будет	1	1
345	в совершенно	2	1
346	и внутренняя	1	1
347	них не	1	1
348	из своего	3	1
349	входит в	2	1
350	это было	1	1
