N	3gram	Bakhtin_Fr_5	Problema
1	тем не менее	1	10
2	в том что	6	9
3	той или иной	1	8
4	то же самое	2	7
5	в связи с	5	7
6	в данном случае	2	7
7	не может быть	2	5
8	что иное как	1	4
9	потому что он	3	4
10	как раз и	1	4
11	есть не что	1	4
12	на самом же	1	4
13	в то же	9	4
14	это вовсе не	1	4
15	самом же деле	1	4
16	не что иное	1	4
17	в то время	2	4
18	дело здесь не	2	3
19	дело в том	2	3
20	не имеет никакого	1	3
21	можно было бы	2	3
22	здесь не в	3	3
23	может быть и	1	3
24	то есть в	2	3
25	о том что	1	3
26	что и в	1	3
27	именно потому что	1	3
28	хотя и не	1	2
29	в той или	1	2
30	ровно ничего не	1	2
31	здесь перед нами	2	2
32	о том как	2	2
33	же как и	2	2
34	с точки зрения	2	2
35	мы находим в	2	2
36	до сих пор	3	2
37	в отличие от	2	2
38	и в частности	1	2
39	по своему содержанию	1	2
40	ничего общего с	1	2
41	как мы говорили	1	2
42	на самом деле	4	2
43	можно сказать что	2	2
44	друг от друга	1	2
45	как мы видели	4	2
46	и только в	1	2
47	и того же	1	1
48	вполне понятно что	1	1
49	точки зрения на	2	1
50	и связанные с	2	1
51	но как мы	1	1
52	для них не	1	1
53	в чем же	2	1
54	точно и в	1	1
55	все это уже	1	1
56	на котором он	1	1
57	теми или иными	1	1
58	произведение в котором	1	1
59	на котором мы	1	1
60	как и во	2	1
61	он не только	2	1
62	является не только	1	1
63	не имеют ничего	1	1
64	как мы сказали	1	1
65	они вовсе не	2	1
66	только для того	1	1
67	что он не	1	1
68	но он не	1	1
69	но это не	1	1
70	произведение в целом	1	1
71	в отрыве от	2	1
72	и не в	2	1
73	то есть другими	1	1
74	как и в	1	1
75	есть другими словами	1	1
76	так как они	2	1
77	быть и речи	1	1
78	во всех этих	1	1
79	и в этой	1	1
80	в одном случае	1	1
81	в нем не	3	1
82	сказать что и	2	1
83	но и с	1	1
84	нас к самым	1	1
85	то есть чисто	1	1
86	так же как	4	1
87	далеко не все	1	1
88	мы находим у	1	1
89	мы не можем	1	1
90	от того что	1	1
91	из этого произведения	1	1
92	так и в	1	1
93	особой точки зрения	1	1
94	и ни о	1	1
95	об этом мы	1	1
96	значение и как	1	1
97	в самом деле	1	1
98	но в его	1	1
99	но на этот	1	1
100	к одной и	1	1
101	одного и того	1	1
102	то есть о	1	1
103	имеют ничего общего	1	1
104	нас в том	1	1
105	имеет никакого отношения	1	1
106	для того чтобы	6	1
107	и о которых	1	1
108	когда во время	1	1
109	к тому же	2	1
110	не нуждается в	2	1
111	только тогда когда	1	1
