N	3gram	Vygotskiy__1	Narrotol
1	в том что	9	8
2	не только в	1	6
3	в отличие от	3	5
4	с одной стороны	5	5
5	состоит в том	2	4
6	о том что	7	4
7	к тому же	1	4
8	тем не менее	2	4
9	в этом отношении	2	3
10	в известном смысле	1	3
11	в конечном счете	3	3
12	можно сказать что	1	3
13	хотя и не	2	2
14	с точки зрения	2	2
15	мы имеем дело	1	2
16	на самом деле	2	2
17	подобно тому как	5	2
18	именно то что	1	2
19	и т п	15	2
20	в той мере	1	2
21	точно так же	3	2
22	так же как	4	2
23	той мере в	1	2
24	в том как	1	2
25	мере в какой	1	2
26	а в том	2	2
27	характеры действующих лиц	1	2
28	не только не	3	2
29	и вследствие этого	1	2
30	существенную роль в	1	2
31	не может быть	8	2
32	как бы в	1	2
33	тому что он	1	2
34	на то чтобы	2	2
35	все то что	3	2
36	в виду и	1	1
37	и того же	1	1
38	что иное как	1	1
39	не может не	1	1
40	одной стороны и	1	1
41	то что я	2	1
42	точки зрения на	1	1
43	в которой он	1	1
44	со стороны именно	1	1
45	людей а не	1	1
46	в чем же	1	1
47	одним и тем	1	1
48	может быть сведена	2	1
49	более или менее	2	1
50	в самом деле	7	1
51	в этом смысле	2	1
52	никак не может	2	1
53	то же самое	2	1
54	мы всегда можем	1	1
55	по сравнению с	1	1
56	в таком случае	2	1
57	в зависимости от	5	1
58	а также в	1	1
59	что человек есть	1	1
60	есть все же	1	1
61	что только в	1	1
62	того и другого	1	1
63	вместо того чтобы	1	1
64	что с точки	1	1
65	виде в каком	1	1
66	во всей его	1	1
67	стороны и в	1	1
68	т п все	2	1
69	может быть только	1	1
70	до сих пор	3	1
71	то время как	5	1
72	в противоречие с	2	1
73	мы его не	1	1
74	и тем же	1	1
75	каждого из этих	2	1
76	в евгении онегине	2	1
77	и потому не	1	1
78	не в том	5	1
79	в том или	1	1
80	в результате его	2	1
81	в связи с	1	1
82	то что он	1	1
83	быть сведена к	2	1
84	в нем не	1	1
85	во всяком случае	6	1
86	что у него	3	1
87	в полной мере	1	1
88	а потому не	2	1
89	и для нас	1	1
90	этой точки зрения	5	1
91	отнюдь не означает	2	1
92	едва ли не	1	1
93	которое может быть	1	1
94	не означает что	2	1
95	в то время	5	1
96	с этой точки	4	1
97	так и в	2	1
98	у него есть	1	1
99	и в известном	1	1
100	то есть в	2	1
101	к которым приводит	1	1
102	в основе своей	1	1
103	одного и того	1	1
104	том что искусство	2	1
105	это действительно так	1	1
106	не что иное	1	1
107	в области литературы	1	1
108	для того чтобы	5	1
109	том или ином	1	1
110	вслед за этим	1	1
