N	3gram	Vygotskiy__7	FransuaR
1	в том числе	1	10
2	том числе и	1	7
3	мы уже говорили	1	7
4	в том что	13	6
5	как мы уже	1	5
6	той или иной	1	5
7	до сих пор	3	4
8	в отличие от	2	4
9	с точки зрения	21	3
10	на самом же	1	3
11	в этом отношении	3	3
12	самом же деле	1	3
13	прежде всего на	1	2
14	на самом деле	2	2
15	как раз и	1	2
16	его связь с	1	2
17	с одной стороны	5	2
18	во всех этих	1	2
19	так и в	1	2
20	мы остановимся в	1	2
21	но все же	1	2
22	в большинстве случаев	2	2
23	можно сказать что	3	1
24	по своей природе	4	1
25	потому что он	2	1
26	нет и не	2	1
27	из них для	1	1
28	только к чисто	1	1
29	по отношению к	5	1
30	на котором мы	2	1
31	в самом деле	4	1
32	том что он	2	1
33	что с точки	1	1
34	имеет в виду	3	1
35	и не может	1	1
36	во всей своей	1	1
37	находится в состоянии	1	1
38	в собственном смысле	3	1
39	дистанция между ними	1	1
40	и ничего не	1	1
41	то что было	1	1
42	сказать что в	1	1
43	как раз в	2	1
44	в самом начале	3	1
45	не чем иным	2	1
46	его отношения к	1	1
47	в какой мере	2	1
48	мы упоминали выше	1	1
49	но при этом	1	1
50	по нашему мнению	1	1
51	может быть никакой	1	1
52	в известном смысле	2	1
53	не могут быть	1	1
54	в последнее время	2	1
55	в виду только	1	1
56	во всяком случае	1	1
57	с другой стороны	1	1
58	не может быть	4	1
59	упоминали выше и	1	1
60	по ту сторону	1	1
61	так например в	1	1
62	никогда не могут	1	1
63	чем иным как	2	1
64	все эти три	2	1
65	всей нашей работы	1	1
66	то что мы	1	1
67	никогда не может	1	1
68	лежащие в основе	1	1
69	включает в себя	1	1
70	он еще не	1	1
71	не в меньшей	1	1
72	для того чтобы	18	1
73	друг от друга	2	1
74	в то же	1	1
75	друг с другом	2	1
76	не только в	1	1
77	том что новая	1	1
78	от друга в	1	1
79	в сущности за	1	1
80	во всей их	1	1
81	что он позволяет	1	1
