N	2gram	Bakhtin_Pr_1	Problemy
1	и в	23	43
2	и не	34	29
3	может быть	21	23
4	как бы	28	22
5	не может	11	18
6	в пределах	9	16
7	как и	8	14
8	у достоевского	24	14
9	но и	11	14
10	в этом	25	13
11	точки зрения	21	13
12	что он	10	13
13	в нем	20	12
14	в одном	9	12
15	слова и	1	12
16	не только	13	11
17	в каждом	8	11
18	не в	6	11
19	по себе	7	11
20	чужому слову	1	11
21	и на	10	10
22	но в	4	10
23	как мы	5	10
24	в его	24	10
25	прежде всего	7	10
26	в сущности	5	9
27	авторское слово	1	9
28	еще не	5	9
29	он не	4	9
30	пределах одного	1	9
31	голосов в	3	9
32	никогда не	5	9
33	в большинстве	2	9
34	то же	10	8
35	макара девушкина	1	8
36	лишь в	3	8
37	для него	15	8
38	с точки	15	8
39	и его	13	8
40	с самим	1	8
41	большинстве случаев	2	8
42	с чужим	1	8
43	слово в	2	8
44	перед нами	4	7
45	в самом	8	7
46	к себе	2	7
47	в то	10	7
48	и сам	2	7
49	до сих	2	7
50	а не	20	7
51	о себе	9	7
52	что же	1	7
53	сих пор	2	7
54	к чужому	1	7
55	то что	18	7
56	и наконец	5	6
57	так сказать	3	6
58	при этом	3	6
59	к одному	1	6
60	не как	12	6
61	в этих	2	6
62	что я	1	6
63	здесь не	1	6
64	приводит к	3	6
65	макар девушкин	1	6
66	о нем	11	6
67	в том	11	6
68	в котором	2	6
69	у него	6	6
70	то перед	2	6
71	и все	3	6
72	самом деле	5	5
73	нам кажется	4	5
74	к другому	2	5
75	и он	1	5
76	но не	8	5
77	по отношению	11	5
78	хотя и	1	5
79	в себе	5	5
80	тон и	1	5
81	все эти	8	5
82	но ведь	1	5
83	да и	2	5
84	таким образом	11	5
85	и с	4	5
86	было бы	6	5
87	рядом с	13	5
88	это слово	1	5
89	у меня	1	5
90	самим собою	2	5
91	но здесь	1	5
92	о том	2	5
93	никак не	2	5
94	и что	1	5
95	же время	7	5
96	к нему	3	5
97	мы увидим	1	5
98	так что	1	5
99	вовсе не	8	5
100	в той	6	5
101	все это	7	5
102	бы в	3	5
103	а в	7	5
104	героя и	5	5
105	отношению к	11	5
106	достоевского в	19	4
107	и до	1	4
108	а как	6	4
109	мы не	2	4
110	слово о	2	4
111	так чтобы	1	4
112	я не	3	4
113	с его	6	4
114	во всех	5	4
115	себе и	3	4
116	отличие от	2	4
117	там где	6	4
118	вот как	1	4
119	в своем	8	4
120	своему предмету	1	4
121	героев достоевского	3	4
122	в произведении	1	4
123	если же	2	4
124	человека в	5	4
125	же не	1	4
126	может стать	1	4
127	видеть и	1	4
128	в них	3	4
129	далеко не	1	4
130	между собою	1	4
131	должно быть	1	4
132	произведениях достоевского	5	4
133	в своей	11	4
134	в отличие	2	4
135	но он	2	4
136	у тургенева	1	4
137	их в	2	4
138	как его	1	4
139	в самой	7	4
140	или как	5	4
141	достоевский в	7	4
142	с другом	3	4
143	среди них	1	4
144	к тому	1	4
145	и это	5	4
146	из одного	4	4
147	этот вопрос	2	4
148	только в	8	4
149	в стиле	1	4
150	же и	1	4
151	ни одного	2	4
152	так как	7	4
153	как раз	4	4
154	голосов и	1	4
155	точек зрения	3	4
156	с другой	2	4
157	на этот	2	4
158	до конца	5	4
