N	3gram	Voloshinov_1	Istorich
1	и т д	1	22
2	не может быть	3	7
3	тем не менее	2	6
4	до сих пор	3	5
5	мы увидим что	4	5
6	в большинстве случаев	4	4
7	с одной стороны	1	4
8	в том что	4	4
9	дело в том	1	3
10	по отношению к	9	3
11	в то время	1	3
12	о том что	1	3
13	мы не будем	1	3
14	но все же	1	3
15	но в отличие	1	2
16	оно может быть	1	2
17	в зависимости от	2	2
18	в таких случаях	2	2
19	бы то ни	1	2
20	но и в	1	2
21	на этот вопрос	1	2
22	и тем не	1	2
23	на первый взгляд	1	2
24	как будто бы	1	2
25	в отличие от	1	2
26	мы видели что	1	2
27	один и тот	2	2
28	мы не можем	1	2
29	с самого начала	5	2
30	и тот же	2	2
31	если бы он	3	1
32	к тому чтобы	3	1
33	общие для всех	1	1
34	увидим что и	1	1
35	в которой мы	1	1
36	сводится к тому	1	1
37	формы социальной жизни	2	1
38	а иногда и	1	1
39	иметь в виду	1	1
40	уже не может	1	1
41	мы никогда не	1	1
42	это означает что	1	1
43	это было бы	1	1
44	равно как и	1	1
45	но и по	1	1
46	в этом случае	1	1
47	как это делает	1	1
48	в нем и	1	1
49	они не могут	1	1
50	должны прежде всего	1	1
51	что он умер	1	1
52	в самое последнее	1	1
53	тесно связана с	1	1
54	друг на друга	1	1
55	а может быть	1	1
56	только то что	2	1
57	в какой степени	1	1
58	но никогда не	1	1
59	не чем иным	1	1
60	но в то	3	1
61	таким образом и	1	1
62	ответ на этот	1	1
63	а есть только	1	1
64	к тому кто	1	1
65	могут быть объяснены	1	1
66	так и по	1	1
67	так и с	1	1
68	он должен был	1	1
69	можно только через	1	1
70	не могут быть	3	1
71	быть не может	1	1
72	в этой работе	1	1
73	и она не	1	1
74	мы имеем один	1	1
75	на этом пути	1	1
76	часто может оказаться	1	1
77	это не совсем	1	1
78	мы должны прежде	1	1
79	если мы будем	1	1
80	мы говорили что	1	1
81	и культурной жизни	1	1
82	таким образом в	1	1
83	чем иным как	1	1
84	так как его	1	1
85	в такой форме	1	1
86	и к другим	1	1
87	мы знаем что	3	1
88	мы живем в	1	1
89	у всех народов	1	1
90	относится и к	1	1
91	не совсем так	1	1
92	оно все же	1	1
93	взять на себя	1	1
94	для того чтобы	1	1
95	самое последнее время	1	1
96	знаем что в	1	1
97	в этом отношении	2	1
98	до известной степени	1	1
