N	3gram	Tiupa_Lite_2	Problema
1	с точки зрения	3	11
2	той или иной	1	11
3	тем не менее	2	10
4	в том что	5	8
5	то же самое	1	6
6	по крайней мере	2	6
7	с другой стороны	4	6
8	то есть в	1	6
9	в данном случае	3	5
10	но даже и	1	4
11	можно было бы	1	4
12	не только не	1	4
13	мы имеем дело	1	3
14	на самом деле	1	3
15	вместе с тем	1	3
16	тех или иных	1	3
17	о том что	2	3
18	не говоря уже	2	2
19	в себе и	1	2
20	жизни и в	1	2
21	даже и не	1	2
22	в том чтобы	3	2
23	имеет ничего общего	1	2
24	и не было	1	2
25	нам представляется что	1	2
26	для того чтобы	1	2
27	это и не	1	2
28	ничего общего с	1	2
29	же самое можно	1	2
30	и прежде всего	1	2
31	в то же	9	2
32	в сравнении с	2	2
33	вовсе не является	1	2
34	не имеет ничего	1	2
35	о себе в	1	1
36	что же касается	1	1
37	и для всех	1	1
38	и не может	1	1
39	и в то	1	1
40	что он не	1	1
41	когда же в	1	1
42	самое можно сказать	1	1
43	бы то ни	1	1
44	только то что	1	1
45	говорит о себе	1	1
46	том числе и	1	1
47	за то что	2	1
48	и даже в	1	1
49	в основе своей	1	1
50	говоря уже о	2	1
51	с этой точки	1	1
52	одно и то	2	1
53	двести лет назад	1	1
54	и то что	1	1
55	эти и подобные	1	1
56	себе в третьем	1	1
57	но и его	1	1
58	то ни было	1	1
59	с одной стороны	6	1
60	в конце концов	1	1
61	для искусства в	1	1
62	что едва ли	1	1
63	на еще более	1	1
64	имеем дело с	1	1
65	не в том	1	1
66	ни к какой	1	1
67	и подобные им	1	1
68	прежде всего в	1	1
69	в том числе	2	1
70	этой точки зрения	1	1
71	а в том	1	1
72	в этом же	1	1
73	сказать и о	1	1
74	в свою очередь	1	1
75	в соединении с	1	1
76	и т п	2	1
77	том что этот	1	1
78	в третьем лице	1	1
79	уже в художественной	1	1
80	сама в себе	1	1
81	и вполне закономерно	1	1
82	к тому что	1	1
83	человека в этом	1	1
84	а не так	1	1
85	мастер и маргарита	1	1
86	это свидетельствует о	1	1
87	для этого необходимо	1	1
88	было бы представить	1	1
