N	2gram	Propp_Isto_2	DiskursI
1	в качестве	3	34
2	не только	18	28
3	в том	6	23
4	а не	5	22
5	тогда как	1	19
6	том что	7	19
7	представляет собой	5	17
8	может быть	17	17
9	как и	2	16
10	и в	15	16
11	в этом	11	15
12	еще не	9	14
13	но и	14	14
14	при этом	4	13
15	но не	2	11
16	прежде всего	5	11
17	и не	11	11
18	как в	5	10
19	далеко не	1	10
20	с другой	2	10
21	по отношению	3	9
22	в нем	7	9
23	не может	5	9
24	состоит в	2	9
25	с одной	4	9
26	одной стороны	3	9
27	в частности	1	9
28	отношению к	3	9
29	отнюдь не	1	8
30	но в	6	8
31	своего рода	1	8
32	о том	3	8
33	так и	5	8
34	а также	2	8
35	не было	2	7
36	в себе	4	7
37	то же	10	7
38	не в	7	7
39	роль в	3	7
40	со стороны	1	7
41	в его	6	7
42	только в	6	7
43	и как	1	6
44	ни к	1	6
45	и на	4	5
46	во всех	2	5
47	отличие от	1	5
48	тому же	2	5
49	в силу	2	5
50	в котором	5	5
51	в их	3	5
52	в отличие	1	5
53	в процессе	1	5
54	в себя	3	5
55	сводится к	1	5
56	а с	2	5
57	как бы	6	5
58	к тому	5	5
59	стадиально более	1	5
60	а в	12	5
61	то что	12	5
62	в своей	1	5
63	и о	1	4
64	в которых	2	4
65	с его	1	4
66	в сторону	1	4
67	в истории	1	4
68	и к	1	4
69	уже не	1	4
70	в целом	1	4
71	на его	2	4
72	в них	1	4
73	потому что	9	4
74	могут быть	2	4
75	одной из	4	4
76	что он	24	4
77	в особенности	2	4
78	что не	1	4
79	связи с	8	4
80	далеко еще	1	4
81	что в	12	4
82	и потому	1	3
83	имеет свою	1	3
84	в одной	4	3
85	с этим	5	3
86	перед нами	2	3
87	в самом	1	3
88	и сказка	1	3
89	это не	2	3
90	ведет к	1	3
91	в сказке	21	3
92	бы быть	1	3
93	по себе	1	3
94	в то	1	3
95	он мог	1	3
96	таким образом	7	3
97	они и	1	3
98	или на	4	3
99	что и	6	3
100	хотя бы	2	3
101	из них	2	3
102	тем что	4	3
103	именно в	2	3
104	при всей	1	3
105	себе не	1	3
106	по своему	1	3
107	тому как	3	3
108	того что	3	3
109	один из	8	3
110	все же	9	3
111	в свою	1	3
112	сказать что	2	3
113	другой стороны	2	3
114	например в	2	2
115	и есть	5	2
116	к сыну	1	2
117	едва ли	1	2
118	мы имеем	15	2
119	в сущности	2	2
120	на себя	1	2
121	в виду	2	2
122	но как	1	2
123	сказки и	1	2
124	каждый в	1	2
125	как к	1	2
126	когда он	3	2
127	в тех	2	2
128	в этой	4	2
129	так сказать	2	2
130	ей в	1	2
131	силу своей	1	2
132	подобно тому	3	2
133	и по	2	2
134	так например	1	2
135	человека в	2	2
136	исходя из	1	2
137	могла бы	2	2
138	об этом	11	2
139	соответствии с	1	2
140	не всегда	1	2
141	при встрече	1	2
142	наших дней	1	2
143	и герой	2	2
144	по мере	3	2
145	не менее	1	2
146	но они	4	2
147	стадии развития	1	2
148	дело не	4	2
149	в науке	1	2
150	можно усмотреть	2	2
151	в наше	1	2
152	и его	3	2
153	к себе	2	2
154	в сказках	8	2
155	и он	1	2
156	как мы	1	2
157	с ее	2	2
158	характер и	1	2
159	в пределах	1	2
160	приводит к	2	2
161	в другом	9	2
162	а по	1	2
163	о нем	4	2
164	и что	6	2
165	одного из	1	2
166	это было	1	2
167	и во	1	2
168	уходят в	1	2
169	представления о	5	2
170	и одновременно	1	2
171	в какой	1	2
172	и ее	2	2
173	уже в	2	2
174	свидетельствует о	1	2
175	слова в	2	2
176	как их	1	2
177	в одном	5	2
178	заметить что	2	2
179	никогда не	15	2
180	говорили о	1	2
181	здесь в	2	2
182	к которому	5	2
183	и др	4	2
184	а сам	1	2
185	зависит от	2	2
186	одну из	1	2
187	о чем	1	2
188	то она	1	2
189	что же	1	2
190	или в	2	2
191	о котором	1	2
192	особого рода	1	2
193	будто бы	2	2
194	указывает на	1	2
195	как показывает	1	2
196	хотя в	3	2
197	героя в	1	2
198	они не	4	2
199	к этому	1	2
200	можно говорить	1	1
201	сам по	1	1
202	и то	2	1
203	сын и	2	1
204	самом деле	2	1
205	на самом	2	1
206	это и	1	1
207	не хочет	1	1
208	более позднем	1	1
209	из его	1	1
210	и за	1	1
211	той же	2	1
212	из своих	1	1
213	говорить о	1	1
214	но она	1	1
215	принадлежит к	2	1
216	я не	2	1
217	но уже	1	1
218	в изложении	2	1
219	они были	2	1
220	форм в	1	1
221	себе а	1	1
222	он сам	1	1
223	пока они	1	1
224	могло быть	1	1
225	а только	1	1
226	не то	1	1
227	последовательности в	1	1
228	тут же	2	1
229	из важнейших	1	1
230	что они	10	1
231	как говорит	1	1
232	его на	2	1
233	из вас	1	1
234	там же	1	1
235	просто как	1	1
236	тех случаях	1	1
237	вопросом о	1	1
238	следующим образом	1	1
239	со своей	1	1
240	в которой	2	1
241	что это	6	1
242	он в	3	1
243	из этих	3	1
244	следы и	1	1
245	следующей главе	1	1
246	право на	3	1
247	что к	1	1
248	представлял собой	3	1
249	другом случае	1	1
250	но его	2	1
251	говорит не	1	1
252	на то	3	1
253	человек не	1	1
254	что она	5	1
255	хотят и	1	1
256	он не	8	1
257	всех этих	3	1
258	он вдруг	1	1
259	к одному	1	1
260	собой не	1	1
261	войти в	1	1
262	чрезвычайно сложный	1	1
263	на земле	1	1
264	что ни	1	1
265	к результату	1	1
266	мы обратимся	1	1
267	но все	5	1
268	совпадают с	1	1
269	не будет	1	1
270	более позднюю	1	1
271	и может	2	1
272	этом он	1	1
273	той последовательности	1	1
274	имелись в	1	1
275	для своей	1	1
276	с целью	1	1
277	при помощи	2	1
278	и других	1	1
279	с другими	2	1
280	отца к	1	1
281	приходит в	1	1
282	не соответствует	2	1
283	в жизни	2	1
284	сказка о	1	1
285	для них	1	1
286	с этой	1	1
287	с тем	9	1
288	которое затем	1	1
289	и вне	1	1
290	мы видели	2	1
291	мы не	3	1
292	момент зарождения	1	1
293	не мог	3	1
294	в этих	11	1
295	во время	2	1
296	бы на	1	1
297	дошли до	1	1
298	она сама	1	1
299	что такое	1	1
300	а как	1	1
301	это делает	1	1
302	не столько	2	1
303	от его	1	1
304	должны были	8	1
305	вплоть до	1	1
306	которые в	1	1
307	его к	1	1
308	что было	1	1
309	тем не	1	1
310	даже к	1	1
311	и эти	2	1
312	и более	2	1
313	сказках но	1	1
314	брат и	1	1
315	с миром	1	1
316	стоит в	3	1
317	до конца	1	1
318	сказки с	2	1
319	тем самым	2	1
320	а иногда	1	1
321	как можно	1	1
322	виду что	1	1
323	самого начала	2	1
324	то чего	3	1
325	и далеко	1	1
326	в русской	5	1
327	можно указать	1	1
328	после своего	1	1
329	образом в	1	1
330	действующие лица	2	1
331	появляется в	1	1
332	уводит от	1	1
333	не вполне	1	1
334	для всех	1	1
335	при наличии	1	1
336	этих двух	1	1
337	не все	2	1
338	во всем	1	1
339	на него	5	1
340	входят в	1	1
341	как будто	3	1
342	что на	1	1
343	в каком	1	1
344	такие же	1	1
345	и оно	1	1
346	не могут	1	1
347	встречается в	3	1
348	когда мы	2	1
349	во все	1	1
350	здесь совершенно	1	1
351	и вполне	2	1
352	он стал	2	1
353	его с	1	1
354	все еще	2	1
355	если же	1	1
356	ради чего	1	1
357	состоят в	1	1
358	в работе	3	1
359	и это	3	1
360	не делает	1	1
361	подошел к	1	1
362	но по	3	1
363	здесь не	2	1
364	с сохранением	1	1
365	более поздней	1	1
366	и стали	2	1
367	чтобы быть	1	1
368	с самого	2	1
369	мнение что	2	1
370	он говорит	1	1
371	особенно в	1	1
372	живет в	2	1
373	этого как	1	1
374	мог бы	3	1
375	особый интерес	1	1
376	том как	1	1
