N	2gram	Losev_Prob_2	Istorich
1	т е	1	29
2	что он	4	24
3	и т	6	19
4	не только	24	18
5	т д	6	18
6	может быть	18	17
7	мы имеем	1	15
8	и в	35	15
9	никогда не	1	15
10	так как	7	14
11	но и	16	14
12	так же	5	13
13	что в	11	12
14	то что	38	12
15	а в	4	12
16	в этом	17	11
17	об этом	2	11
18	в этих	4	11
19	и не	37	11
20	то же	5	10
21	что они	3	10
22	его в	3	10
23	этих случаях	1	10
24	еще не	10	9
25	все же	8	9
26	в другом	1	9
27	с тем	3	9
28	и здесь	4	9
29	потому что	13	9
30	должны были	3	8
31	он не	2	8
32	связи с	5	8
33	один из	3	8
34	мы можем	6	8
35	в нем	1	7
36	таким образом	4	7
37	том что	19	7
38	не в	2	7
39	ничего не	10	7
40	вместе с	2	7
41	сих пор	4	7
42	мы здесь	3	6
43	то это	3	6
44	но в	6	6
45	что это	1	6
46	и что	13	6
47	в его	7	6
48	что и	2	6
49	мы уже	3	6
50	так что	11	6
51	до сих	4	6
52	как бы	4	6
53	видно что	1	6
54	в том	12	6
55	только в	14	6
56	точно так	3	6
57	же как	1	5
58	и есть	4	5
59	представляет собой	2	5
60	как в	1	5
61	с этим	5	5
62	и наконец	3	5
63	имеем в	2	5
64	что она	4	5
65	но все	2	5
66	было бы	8	5
67	на него	2	5
68	что при	4	5
69	можно было	5	5
70	так и	7	5
71	говорят что	2	5
72	она не	3	5
73	к нему	2	5
74	в одном	1	5
75	прежде всего	11	5
76	а не	10	5
77	в связи	5	5
78	не может	13	5
79	этом случае	7	5
80	к тому	3	5
81	что эти	1	4
82	в ней	2	4
83	и на	5	4
84	только после	1	4
85	в себе	5	4
86	все эти	7	4
87	в этой	9	4
88	при этом	3	4
89	они должны	1	4
90	и с	10	4
91	вопрос о	3	4
92	не будем	4	4
93	но они	1	4
94	для нас	9	4
95	о нем	2	4
96	другими словами	6	4
97	или на	1	4
98	что здесь	1	4
99	с одной	5	4
100	пока не	3	4
101	тем что	4	4
102	и др	2	4
103	а потом	1	4
104	но это	6	4
105	в область	4	4
106	мы должны	3	4
107	одной из	1	4
108	к этой	1	4
109	они не	1	4
110	мы не	7	3
111	он был	1	3
112	эта связь	2	3
113	из этих	3	3
114	на то	6	3
115	всех этих	4	3
116	подобно тому	2	3
117	здесь мы	3	3
118	должен был	1	3
119	не мог	1	3
120	в их	3	3
121	выше мы	1	3
122	я буду	1	3
123	и его	1	3
124	как будто	6	3
125	или он	1	3
126	и это	5	3
127	но по	1	3
128	в каких	1	3
129	роль в	2	3
130	о том	18	3
131	а именно	6	3
132	если это	2	3
133	и она	1	3
134	того что	12	3
135	же можно	1	3
136	в качестве	2	3
137	же и	2	3
138	в состоянии	2	3
139	одной стороны	5	3
140	что мы	14	3
141	как это	1	3
142	тому как	3	3
143	все это	4	3
144	между прочим	1	3
145	уже на	1	3
146	но если	4	3
147	не обладает	1	3
148	самом деле	4	2
149	на самом	4	2
150	и ничего	2	2
151	и для	6	2
152	что иное	3	2
153	я не	1	2
154	хотя бы	12	2
155	и то	10	2
156	в которых	1	2
157	иное как	3	2
158	во всех	2	2
159	то мы	1	2
160	но не	4	2
161	не все	4	2
162	не просто	11	2
163	в поисках	2	2
164	его на	1	2
165	дает нам	1	2
166	перед нами	2	2
167	есть ли	1	2
168	это за	2	2
169	возможно что	1	2
170	одном случае	1	2
171	или его	2	2
172	не могла	1	2
173	так сказать	1	2
174	пор мы	2	2
175	в силу	1	2
176	и если	3	2
177	и по	3	2
178	могла бы	1	2
179	той же	2	2
180	на этой	2	2
181	с другими	5	2
182	это не	1	2
183	есть и	1	2
184	не соответствует	1	2
185	ни в	6	2
186	он является	2	2
187	она и	2	2
188	как и	5	2
189	такой же	1	2
190	во время	1	2
191	и ее	2	2
192	представление о	5	2
193	и более	5	2
194	их в	4	2
195	она или	1	2
196	в таких	3	2
197	тем самым	7	2
198	с которой	3	2
199	самого начала	2	2
200	не берет	1	2
201	одна из	3	2
202	и именно	1	2
203	иметь в	1	2
204	нас пока	1	2
205	можно усмотреть	1	2
206	другой стороны	5	2
207	здесь нет	1	2
208	кроме того	5	2
209	только с	2	2
210	был бы	6	2
211	же мы	2	2
212	в нее	2	2
213	мы в	3	2
214	когда мы	6	2
215	и вполне	4	2
216	того чтобы	2	2
217	с ее	1	2
218	в виду	8	2
219	здесь не	2	2
220	совершенно ясно	1	2
221	уже с	2	2
222	с самого	3	2
223	говорили что	1	2
224	и когда	1	2
225	что у	1	2
226	на нее	1	2
227	же эти	1	2
228	о связи	1	2
229	это только	3	2
230	имеется в	3	2
231	что под	2	2
232	находится в	1	2
233	мы могли	2	2
234	с другой	6	2
235	а также	2	2
236	что эта	1	2
237	тот момент	1	2
238	в свете	3	2
239	в него	2	2
240	оказывается что	3	2
241	из видов	1	2
242	но с	1	2
243	оно и	1	2
244	и так	1	2
245	уже в	3	2
246	в нашей	3	2
247	является не	2	2
248	а то	1	2
249	при помощи	8	2
250	и их	3	2
