N	3gram	Bakhtin_Fr_1	Myshleni
1	в том что	6	17
2	для того чтобы	1	7
3	в отличие от	4	6
4	в собственном смысле	1	6
5	с одной стороны	2	5
6	в связи с	1	5
7	мы уже говорили	7	5
8	друг с другом	1	5
9	во всяком случае	1	4
10	сами по себе	1	3
11	в этом отношении	3	3
12	в последнее время	1	3
13	с другой стороны	1	3
14	говорит об этом	1	2
15	это так называемая	1	2
16	мы говорили уже	1	2
17	теми или иными	1	2
18	по отношению к	1	2
19	резком противоречии с	1	2
20	на первый план	1	2
21	на этой стадии	1	2
22	уже говорили что	2	2
23	в резком противоречии	1	2
24	включает в себя	1	2
25	то что мы	1	2
26	в известном смысле	1	2
27	не может быть	1	2
28	так и в	2	2
29	точки зрения на	1	2
30	и все остальные	1	2
31	той или иной	5	2
32	как мы уже	5	2
33	в так называемой	1	1
34	по своей природе	1	1
35	в своем развитии	1	1
36	могут быть определены	1	1
37	на котором мы	1	1
38	в общей сложности	1	1
39	в том числе	10	1
40	может быть отнесена	1	1
41	котором мы остановимся	1	1
42	с точки зрения	3	1
43	в дальнейшем мы	1	1
44	идет не о	1	1
45	о которой мы	1	1
46	и единый в	1	1
47	до сих пор	4	1
48	с ним в	1	1
49	во всех этих	2	1
50	том числе и	7	1
51	к тому чтобы	1	1
52	основе его лежит	1	1
53	имеет в виду	1	1
54	несмотря на его	1	1
55	и речи нет	1	1
56	и связанные с	1	1
57	сомнению что он	1	1
58	сказать что в	1	1
59	так как он	1	1
60	не подлежит никакому	1	1
61	а как бы	1	1
62	уже говорили выше	1	1
63	в применении к	3	1
64	всей нашей работы	1	1
65	в самом начале	1	1
66	в основе его	2	1
67	все эти три	1	1
68	не потому что	1	1
69	мы наблюдаем в	1	1
70	находит свое отражение	1	1
71	один из них	1	1
72	не только в	1	1
73	подлежит никакому сомнению	1	1
74	в них как	1	1
75	в значительной степени	2	1
76	к этому типу	1	1
77	и наряду с	1	1
78	всего могут быть	1	1
79	не могут быть	1	1
80	этой стадии своего	1	1
81	всяком случае не	1	1
82	все более и	1	1
83	из них не	1	1
84	по своей сущности	1	1
85	для обозначения нового	1	1
86	том что слово	1	1
87	и в том	2	1
88	и превращается в	1	1
89	начальной и конечной	1	1
90	к частному и	1	1
91	как и всякая	1	1
92	одной стороны он	1	1
93	с ним связанное	1	1
94	лежащие в основе	1	1
95	начало и конец	1	1
96	с которыми они	1	1
97	более и более	1	1
98	мы остановимся в	2	1
99	и не является	1	1
100	выходит за пределы	3	1
101	быть определены как	1	1
102	на всех этапах	2	1
103	друг от друга	1	1
104	в самом его	1	1
105	говорили в начале	1	1
106	быть отнесена к	1	1
107	как мы говорили	1	1
108	вне связи с	1	1
