N	2gram	Vygotskiy__5	Narrotol
1	не только	16	32
2	может быть	11	25
3	но и	6	23
4	в качестве	2	21
5	и не	6	20
6	то есть	13	19
7	и в	30	19
8	в том	27	18
9	в этом	14	17
10	не в	8	14
11	в частности	4	14
12	том что	21	14
13	состоит в	3	13
14	представляет собой	1	12
15	а не	8	12
16	то что	37	11
17	а в	4	11
18	точки зрения	7	10
19	не может	9	10
20	при этом	8	9
21	так и	3	9
22	в его	4	9
23	со стороны	3	9
24	в себе	5	8
25	во времени	1	8
26	и т.п	1	8
27	с другой	9	8
28	не является	2	8
29	героя в	3	8
30	еще не	5	7
31	по отношению	2	7
32	как в	3	7
33	все же	7	7
34	времени и	3	7
35	как и	6	7
36	к тому	8	7
37	и т.д	1	7
38	с одной	12	7
39	одной стороны	12	7
40	ни для	1	7
41	с его	2	6
42	но не	7	6
43	точка зрения	1	6
44	в той	3	6
45	то в	1	6
46	на протяжении	1	6
47	в себя	2	6
48	о том	10	6
49	что он	17	6
50	именно в	6	6
51	как это	7	6
52	отношению к	1	6
53	иначе говоря	1	6
54	но в	5	6
55	не все	1	5
56	отличие от	2	5
57	и как	7	5
58	уже не	1	5
59	в этой	5	5
60	тому же	1	5
61	далеко не	1	5
62	в отличие	2	5
63	по себе	7	5
64	в основе	7	5
65	и его	6	5
66	к себе	1	5
67	к нему	1	5
68	нуждается в	1	5
69	в форме	2	5
70	себя в	1	5
71	или иной	2	5
72	в данном	3	5
73	можно сказать	2	5
74	речь идет	1	4
75	данном случае	3	4
76	все те	1	4
77	то же	7	4
78	из которых	4	4
79	здесь не	1	4
80	перед нами	2	4
81	за собой	1	4
82	за границей	1	4
83	в нем	7	4
84	в силу	3	4
85	но все	2	4
86	же не	2	4
87	и с	2	4
88	было бы	5	4
89	и тем	6	4
90	не мог	1	4
91	точку зрения	1	4
92	пока еще	1	4
93	связи с	2	4
94	той или	2	4
95	имеет место	3	4
96	о нем	1	4
97	основе своей	1	4
98	вслед за	1	4
99	только в	5	4
100	хотя бы	3	4
101	у него	3	4
102	что не	1	4
103	прежде всего	4	4
104	в рассказе	2	4
105	если не	1	4
106	как бы	19	4
107	да и	1	4
108	отличается от	2	4
109	же в	2	4
110	одной из	1	4
111	героя и	7	4
112	сказать что	9	4
113	другой стороны	5	4
114	это и	2	3
115	же как	2	3
116	в сущности	12	3
117	и он	2	3
118	в ней	4	3
119	и на	3	3
120	в ее	3	3
121	если в	1	3
122	что они	5	3
123	как говорит	4	3
124	хотя и	1	3
125	когда он	5	3
126	что это	8	3
127	уже в	6	3
128	из этих	3	3
129	не есть	4	3
130	он не	3	3
131	ни в	3	3
132	бы быть	1	3
133	не менее	1	3
134	в то	2	3
135	тем что	6	3
136	одна из	3	3
137	на него	1	3
138	никогда не	9	3
139	этом отношении	3	3
140	могут быть	8	3
141	как мы	5	3
142	с ее	1	3
143	свою очередь	1	3
144	сводится к	5	3
145	то или	1	3
146	в произведении	1	3
147	на том	2	3
148	не с	2	3
149	мог бы	2	3
150	столь же	1	3
151	в конечном	1	3
152	между тем	1	3
153	один из	5	3
154	из них	2	3
155	к содержанию	1	3
156	не о	1	3
157	из двух	3	3
158	и даже	2	3
159	не обязательно	1	3
160	в свою	3	3
161	а с	5	3
162	как будто	6	3
163	не существует	3	3
164	что в	24	3
165	будто бы	1	3
166	жизни и	6	3
167	отношения к	2	2
168	одним из	1	2
169	например в	1	2
170	и потому	5	2
171	самом деле	8	2
172	идет о	1	2
173	здесь и	1	2
174	к другому	2	2
175	и до	2	2
176	оно может	1	2
177	должна быть	2	2
178	который в	1	2
179	мы имеем	8	2
180	между собой	2	2
181	иное как	2	2
182	события в	3	2
183	действующее лицо	2	2
184	возможность иного	1	2
185	во внешнем	2	2
186	но как	1	2
187	не то	1	2
188	отношение к	1	2
189	нет и	1	2
190	или иное	1	2
191	что именно	5	2
192	как к	1	2
193	в своем	6	2
194	что касается	2	2
195	включать в	1	2
196	что по	2	2
197	не являются	1	2
198	более или	1	2
199	в противоположность	2	2
200	он идет	1	2
201	все эти	2	2
