N	2gram	Vygotskiy__2	Dialekti
1	не есть	1	40
2	и не	7	30
3	и есть	2	19
4	а не	3	18
5	ничего не	3	17
6	может быть	9	17
7	то что	20	16
8	стало быть	2	15
9	и в	15	15
10	как бы	7	14
11	точки зрения	26	14
12	не имеет	4	14
13	так как	4	14
14	что это	6	13
15	по себе	7	13
16	это есть	2	13
17	того что	17	13
18	это не	5	12
19	в этом	19	11
20	и вот	1	11
21	говорить о	2	11
22	в том	33	11
23	прежде всего	4	11
24	не может	9	11
25	и все	3	11
26	том что	27	10
27	в основе	3	10
28	потому что	7	10
29	с ее	2	10
30	личности и	1	10
31	это и	1	9
32	то же	5	9
33	мы не	10	9
34	было бы	10	9
35	с точки	18	9
36	в виду	6	9
37	и что	8	9
38	все это	4	9
39	в чем	1	8
40	не в	8	8
41	в себе	2	8
42	не только	15	8
43	ни в	2	8
44	и это	3	8
45	и о	1	8
46	и ее	3	8
47	что именно	3	7
48	и мы	2	7
49	как и	6	7
50	и вообще	2	7
51	и его	4	7
52	что оно	4	7
53	только в	4	7
54	законы природы	1	7
55	что мы	9	7
56	или в	3	7
57	что он	12	7
58	что в	14	7
59	перед нами	2	6
60	и тем	2	6
61	если бы	8	6
62	что и	2	6
63	так что	1	6
64	вовсе не	6	6
65	и даже	5	6
66	а именно	1	6
67	в результате	3	6
68	тем более	3	6
69	сказать что	6	6
70	в сфере	1	5
71	той же	2	5
72	мы имеем	3	5
73	в сущности	9	5
74	и на	1	5
75	с его	4	5
76	только тогда	2	5
77	сама по	2	5
78	в своем	9	5
79	учение о	1	5
80	на то	6	5
81	что она	3	5
82	в нем	1	5
83	есть не	1	5
84	в жизни	1	5
85	что такое	1	5
86	же это	2	5
87	в ней	1	5
88	но что	2	5
89	того чтобы	12	5
90	тогда когда	5	5
91	я не	1	5
92	таким образом	14	5
93	как только	2	5
94	о том	9	5
95	в себя	2	5
96	так и	8	5
97	другими словами	1	5
98	можно сказать	2	5
99	и можно	2	5
100	именно в	2	5
101	в свете	1	5
102	если мы	6	5
103	и чисто	1	5
104	не говорит	1	5
105	для того	10	5
106	личности в	1	5
107	в смысле	1	5
108	и для	2	5
109	но если	2	5
110	также и	2	4
111	хотя бы	4	4
112	что они	3	4
113	в этой	6	4
114	в течение	2	4
115	и как	2	4
116	с их	2	4
117	бы только	1	4
118	в силу	2	4
119	подобно тому	2	4
120	то ни	1	4
121	и с	4	4
122	этом смысле	2	4
123	с тем	1	4
124	мир и	1	4
125	она не	1	4
126	той или	2	4
127	ничего общего	1	4
128	что все	4	4
129	в его	2	4
130	мы должны	6	4
131	мы видим	4	4
132	ни с	1	4
133	в одном	2	4
134	само по	2	4
135	как раз	4	4
136	отнюдь не	2	4
137	и отношение	1	4
138	так же	4	4
139	в особенности	1	4
140	тому как	2	4
141	личность как	1	4
142	но это	1	4
143	один из	1	4
144	бы в	1	4
145	или не	1	4
146	но и	10	4
147	должны быть	1	4
148	себя как	1	3
149	и то	1	3
150	едва ли	7	3
151	что если	2	3
152	так чтобы	1	3
153	личности с	1	3
154	же что	1	3
155	то мы	1	3
156	значит объяснить	1	3
157	изменения и	1	3
158	со стороны	3	3
159	в истории	6	3
160	общего с	2	3
161	как в	4	3
162	с этим	3	3
163	когда он	3	3
164	и наконец	1	3
165	как таковое	1	3
166	но в	6	3
167	от этого	2	3
168	та же	1	3
169	бы и	3	3
170	все эти	3	3
171	и если	1	3
172	же именно	1	3
173	на этом	1	3
174	ни чисто	2	3
175	об этом	3	3
176	мы уже	6	3
177	известно что	1	3
178	не всегда	1	3
179	в данном	3	3
180	в один	2	3
181	в своей	4	3
182	в их	2	3
183	она в	1	3
184	и той	2	3
185	если угодно	1	3
186	только для	3	3
187	и притом	1	3
188	мы можем	10	3
189	или об	1	3
190	могут быть	2	3
191	лежит в	3	3
192	в собственном	3	3
193	сознания и	1	3
194	в словах	1	3
195	вот почему	3	3
196	этот момент	1	3
197	от всего	1	3
198	тотчас же	1	3
199	для всех	4	3
200	в виде	1	3
201	при помощи	4	3
202	в области	1	3
203	за пределы	2	3
204	в природе	1	3
205	что не	1	3
206	у нас	1	3
207	на основании	1	3
208	когда она	2	3
209	и потому	1	3
210	из которых	3	3
211	что здесь	2	3
212	так хорошо	1	3
213	же есть	1	3
214	или другой	1	3
215	от него	1	3
216	или нет	1	3
217	с ним	3	3
218	личность и	1	3
219	только не	1	3
220	тем самым	3	3
221	к этому	4	3
222	человека и	3	2
223	тех же	1	2
224	мы говорим	1	2
225	как чистое	2	2
226	чисто логической	1	2
227	и само	2	2
228	что уже	1	2
229	вопрос о	5	2
230	есть нечто	2	2
231	бы ни	2	2
232	из ее	1	2
233	сам по	1	2
234	во всех	2	2
235	коем случае	1	2
236	мы будем	3	2
237	но как	1	2
238	вообще как	1	2
239	себе и	1	2
240	нет и	2	2
241	чем же	1	2
242	не видно	1	2
243	данный момент	1	2
244	вот как	1	2
245	далее мы	1	2
246	все же	4	2
247	себе не	1	2
248	в самом	11	2
249	в которой	4	2
250	ни один	1	2
