N	2gram	Tiupa_Anal_2	Literetu
1	а не	10	20
2	и в	16	19
3	может быть	6	17
4	своего рода	12	13
5	то же	4	12
6	авторитарного сознания	3	12
7	и не	12	11
8	как и	14	10
9	в том	12	10
10	и т.п	8	10
11	но и	12	10
12	тогда как	19	9
13	в этом	18	9
14	состоит в	8	9
15	в то	2	9
16	в мире	6	9
17	же время	2	9
18	не может	4	9
19	такого рода	2	9
20	не только	16	8
21	в стихах	1	8
22	и даже	9	8
23	с другой	6	8
24	слова и	1	7
25	том что	12	7
26	так и	15	7
27	и т.д	3	7
28	с одной	5	7
29	я в	3	7
30	то что	7	7
31	и на	6	6
32	в себе	7	6
33	при этом	10	6
34	однако в	1	6
35	не менее	4	6
36	себя в	2	6
37	одной стороны	4	6
38	я не	1	5
39	столь же	4	5
40	но не	4	5
41	конечном счете	2	5
42	в принципе	1	5
43	он не	2	5
44	одна из	1	5
45	в конечном	3	5
46	уединенного сознания	8	5
47	в качестве	11	5
48	для всех	2	5
49	у нас	1	5
50	на фоне	3	5
51	то есть	9	5
52	того что	2	5
53	вместе с	2	5
54	я и	3	4
55	того же	4	4
56	по отношению	4	4
57	так что	3	4
58	отнюдь не	8	4
59	в рамках	3	4
60	едва ли	3	4
61	человека в	1	4
62	для него	4	4
63	точки зрения	4	4
64	не в	4	4
65	даже в	2	4
66	ли не	2	4
67	еще в	2	4
68	в его	2	4
69	один из	2	4
70	не случайно	8	4
71	каждый из	1	4
72	тем что	3	4
73	прежде всего	3	4
74	в частности	16	4
75	лирического героя	5	4
76	другой стороны	2	4
77	что в	2	4
78	речь идет	2	3
79	и то	3	3
80	идет о	1	3
81	тем же	1	3
82	в сущности	4	3
83	и он	2	3
84	во всех	4	3
85	эстетический субъект	1	3
86	как правило	4	3
87	в противовес	1	3
88	эстетической деятельности	1	3
89	поскольку в	1	3
90	в этой	9	3
91	то и	1	3
92	наш взгляд	1	3
93	в нем	1	3
94	обращаясь к	2	3
95	на наш	1	3
96	парадигмы художественности	1	3
97	в глазах	1	3
98	но лишь	1	3
99	такой же	1	3
100	в их	3	3
101	своего другого	2	3
102	с точки	2	3
103	тем самым	4	3
104	вплоть до	1	3
105	не столько	3	3
106	никогда не	3	3
107	ничего не	9	3
108	по земле	1	3
109	и его	4	3
110	личности в	1	3
111	художественное высказывание	1	3
112	данном случае	5	3
113	в себя	4	3
114	не с	4	3
115	коммуникативное событие	1	3
116	в другом	1	3
117	всего лишь	8	3
118	в художественной	1	3
119	в поэзии	2	3
120	между я	1	3
121	а в	3	3
122	так как	1	3
123	себе и	1	3
124	этом отношении	3	3
125	со стороны	3	3
126	эстетического субъекта	1	3
127	в равной	1	3
128	в данном	8	3
129	по существу	2	3
130	но это	1	3
131	в начале	1	3
132	и для	2	3
133	и как	1	3
134	о себе	2	3
135	отношению к	4	3
136	как на	1	3
137	и т	1	2
138	в ситуации	3	2
139	и до	2	2
140	и за	3	2
141	являет собой	3	2
142	той же	2	2
143	на первом	1	2
144	зависимость от	1	2
145	из своих	2	2
146	что нам	1	2
147	внешних границ	1	2
148	на себя	5	2
149	с ее	2	2
150	из того	1	2
151	к своему	2	2
152	нам представляется	1	2
153	лирический сюжет	1	2
154	очевидно что	1	2
155	в художественном	1	2
156	как уже	3	2
157	и наконец	1	2
158	и к	5	2
159	субъект не	1	2
160	но в	6	2
161	в противоположность	2	2
162	со своей	1	2
163	в целом	8	2
164	представляет собой	8	2
165	в нашем	3	2
166	как он	1	2
167	и сам	3	2
168	свое время	1	2
169	на жизнь	1	2
170	подобно тому	3	2
171	на этом	4	2
172	одно и	1	2
173	в каждом	1	2
174	а затем	2	2
175	искусство не	1	2
176	однако его	1	2
177	в жизни	1	2
178	в них	1	2
179	все равно	1	2
180	соответствии с	2	2
181	с этой	1	2
182	он и	2	2
183	как бы	10	2
184	в такой	1	2
185	с идеей	1	2
186	и читателя	3	2
187	не к	1	2
188	что я	1	2
189	случае это	1	2
190	по преимуществу	4	2
191	тем не	3	2
192	по крайней	3	2
193	но только	1	2
194	при взгляде	1	2
195	не вполне	1	2
196	могут быть	10	2
197	восходит к	1	2
198	для себя	1	2
199	в виду	1	2
200	в ее	1	2
201	коммуникативного события	4	2
202	еще не	2	2
203	ко всему	1	2
204	художественного мира	2	2
205	о том	7	2
206	и что	1	2
207	для нас	1	2
208	а также	7	2
209	путь к	1	2
210	крайней мере	3	2
211	было бы	3	2
212	и одновременно	3	2
213	тот же	1	2
214	одной из	3	2
215	в какой	1	2
216	потому что	1	2
217	уже не	4	2
218	уже в	1	2
219	с другим	1	2
220	свидетельствует о	2	2
221	как писал	2	2
222	из них	3	2
223	одно из	2	2
224	не так	4	2
225	ведь это	2	2
226	в одном	2	2
227	в конце	4	2
228	что и	3	2
229	вовсе не	2	2
230	при всей	3	2
231	власти над	1	2
232	у него	4	2
233	как раз	4	2
234	где в	1	2
235	в облике	1	2
236	себя и	1	2
237	говорит я	1	2
238	было сказано	1	2
239	произведения искусства	1	2
240	мира в	1	2
241	как это	6	2
242	в дискурсе	1	2
243	ты в	1	2
244	тому как	3	2
245	этом случае	4	2
246	не является	1	2
247	в результате	3	2
248	личной ответственности	1	2
249	хотя бы	1	2
250	с ним	2	2
251	же в	1	2
252	мне в	1	2
253	из тех	1	2
254	не знает	3	2
255	присутствия в	2	2
256	что ты	1	2
257	в свое	1	2
258	себе не	2	2
259	к этой	1	2
260	в роли	2	2
261	все что	2	2
262	ахматовой в	1	1
263	отношения к	2	1
264	с жизнью	1	1
265	эту жизнь	2	1
266	перед читателем	1	1
267	перед лицом	2	1
268	отношений в	1	1
269	здесь и	1	1
270	в первом	1	1
271	отношения между	1	1
272	смерть в	1	1
273	исходит из	1	1
274	мышления но	1	1
275	из трех	3	1
276	границы с	1	1
277	текста как	2	1
278	мы имеем	3	1
279	все той	2	1
280	и себя	1	1
281	как мы	3	1
282	к женщине	1	1
