N	3gram	Tiupa_Anal_1	TeoriaLi
1	по отношению к	5	8
2	в отличие от	6	7
3	я в мире	1	7
4	присутствия я в	1	6
5	в том что	9	6
6	то же время	6	6
7	в то же	8	6
8	присутствия в мире	1	5
9	так и не	1	5
10	в данном случае	2	5
11	не сводится к	2	5
12	того или иного	3	5
13	состоит в том	3	4
14	более или менее	1	4
15	в конечном счете	4	4
16	порядок в душе	1	3
17	с другой стороны	2	3
18	в свою очередь	1	3
19	той или иной	6	3
20	в этом смысле	1	3
21	по своей природе	1	2
22	и того же	2	2
23	организации художественного текста	2	2
24	в данный момент	1	2
25	мы имеем дело	4	2
26	в соответствии с	1	2
27	не следует смешивать	1	2
28	следует смешивать с	1	2
29	с точки зрения	4	2
30	в качестве текста	1	2
31	в противном случае	1	2
32	значении этого слова	6	2
33	с одной стороны	3	2
34	и то же	1	2
35	в равной степени	2	2
36	а с другой	1	2
37	в нашем случае	3	2
38	одно и то	1	2
39	человека к действительности	1	2
40	факторов художественного впечатления	5	2
41	или говоря иначе	1	2
42	и тем самым	1	2
43	одного и того	2	2
44	тех или иных	2	2
45	вокруг я героя	1	2
46	как и ее	1	2
47	не может быть	16	2
48	как и в	1	2
49	субъектной организации художественного	1	2
50	универсальнее вы говорите	1	1
51	художественности а не	1	1
52	одновременно универсально родственно	1	1
53	математическая задача например	1	1
54	не ее оболочек	1	1
55	кубикам то субъект	1	1
56	себя в другом	3	1
57	в присутствии эстетического	1	1
58	но прежде всего	1	1
59	и в сущности	1	1
60	из нас самих	1	1
61	познанию тайна внутреннего	1	1
62	и трагическое есть	1	1
63	чего бы то	1	1
64	присутствии эстетического субъекта	1	1
65	только перед лицом	1	1
66	место лишь в	1	1
67	как письмо дневниковая	1	1
68	какое-то утверждение о	1	1
69	являются неслиянными и	1	1
70	же время узкое	1	1
71	тем общее всем	1	1
72	наоборот созерцающий становится	1	1
73	спрашивай о ком	1	1
74	обобщения личностного опыта	1	1
75	только целостность тела	1	1
76	явлений между тем	1	1
77	запечатлевать самые разнообразные	1	1
78	в е годы	1	1
79	психологии характера социального	1	1
80	есть высшая форма	1	1
81	художественное знание по	1	1
82	художественные тексты способны	1	1
83	отдельные слова не	1	1
84	произведение оригинальнее тем	1	1
85	в той или	3	1
86	эстетическим объектом только	1	1
87	не сделав хуже	1	1
88	время узкое и	1	1
89	как уже говорилось	1	1
90	тем художественная реальность	1	1
91	творческого акта в	1	1
92	внутреннего я ядра	1	1
93	в виду не	1	1
94	тем оно универсальнее	1	1
95	прежде всего основные	1	1
96	уплотнение воображаемого мира	1	1
97	себя свою душу	1	1
98	исключительных лицах не	1	1
99	и жизни однако	1	1
100	незаместимое место в	1	1
101	этой точки зрения	1	1
102	общее всем знакомее	1	1
103	запись документ но	1	1
104	более поверхностные психологические	1	1
105	и прозрачнее чем	1	1
106	повествования а также	1	1
107	на себя внимание	1	1
108	подобно кубикам то	1	1
109	как ценностного центра	1	1
110	а не с	1	1
111	как внутреннее единство	1	1
112	знакомее и роднее	1	1
113	хемингуэя фиеста можно	1	1
114	факультативные и более	1	1
115	личностного присутствия во	1	1
116	внутренняя целостность не	1	1
117	ними могут мыслиться	1	1
118	поверхностные психологические социальные	1	1
119	могла бы послужить	1	1
120	содержание эстетической деятельности	1	1
121	этого слова как	1	1
122	ценностное уплотнение воображаемого	1	1
123	глубже зачерпнуть тем	1	1
124	но факультативные и	1	1
125	субъектом только перед	1	1
126	имеем в виду	1	1
127	по шеллингу чем	1	1
128	трагическое есть рассказ	1	1
129	единство духовного я	1	1
130	интересно всем потому	1	1
131	недоступна между тем	1	1
132	узкое и сосредоточенное	1	1
133	я героя как	1	1
134	коем случае не	2	1
135	собственному я самоопределение	1	1
136	всеохватывающей своей широте	1	1
137	подобно тому как	3	1
138	отвечая на вопрос	1	1
139	время они существенно	1	1
140	и к жизненно	1	1
141	логический субъект и	1	1
142	организатором коммуникативного события	1	1
143	может быть признано	1	1
144	в том числе	3	1
145	состав художественного содержания	1	1
146	целостности доступной человеческому	1	1
147	я уникально и	1	1
148	которой обладают некое	1	1
149	ж результат тот	1	1
150	восприятия все прочие	1	1
151	дж донна ставшие	1	1
152	внехудожественной действительности приобщение	1	1
153	описывал себя в	1	1
154	объект эстетического отношения	1	1
155	сотворивший ее художник	1	1
156	к этим моментам	1	1
157	они для искусства	1	1
158	является специфическая целостность	1	1
159	существования предметом такого	1	1
160	не было и	1	1
161	своих героях воображая	1	1
162	предпосылку эстетического отношения	1	1
163	действительности приобщение к	1	1
164	способ духовного общения	1	1
165	перефразируя строки дж	1	1
166	эстетического отношения являются	1	1
167	в таком случае	3	1
168	мыслиться раздельно и	1	1
169	фиеста можно сказать	1	1
170	знания является специфическая	1	1
171	в качестве системы	3	1
172	во времени и	3	1
173	логическому познанию тайна	1	1
174	личности а не	2	1
175	еще одна вымышленная	1	1
176	преимуществу внешнюю полноту	1	1
177	ни в коем	2	1
178	индивидуальный характер поступок	1	1
179	мира вокруг я	1	1
180	своей широте на	1	1
181	ролевому сверх-я сверхличная	1	1
182	жизни по всеохватывающей	1	1
183	строки дж донна	1	1
184	никакому логическому познанию	1	1
185	эстетического отношения выступает	1	1
186	другого межличностная данность	1	1
187	некое событие индивидуальный	1	1
188	ядра личности а	1	1
189	бы то ни	3	1
