N	2gram	Losev_Prob_1	KulturaY
1	и т	11	54
2	т п	1	41
3	т е	1	32
4	и в	32	23
5	точки зрения	3	23
6	в том	9	22
7	не только	17	17
8	в этом	19	16
9	было бы	8	16
10	с точки	3	16
11	самом деле	6	14
12	может быть	14	14
13	в области	2	14
14	в самом	6	13
15	что в	12	13
16	не менее	19	12
17	потому что	16	12
18	для того	8	12
19	вопрос о	1	11
20	том что	12	11
21	того чтобы	9	11
22	можно было	3	11
23	в его	6	11
24	того что	7	11
25	а не	15	11
26	у нас	14	10
27	и не	31	10
28	еще не	9	9
29	таким образом	6	9
30	тем не	18	9
31	хотя бы	3	9
32	так как	11	9
33	прежде всего	10	9
34	т д	10	8
35	лишь в	1	8
36	если бы	4	8
37	в виду	6	8
38	уже не	3	8
39	до сих	3	8
40	сих пор	3	8
41	между прочим	2	8
42	как на	1	8
43	как это	6	7
44	все эти	8	7
45	должно быть	2	7
46	того как	3	7
47	если мы	11	7
48	и что	9	7
49	с другой	3	7
50	в языке	1	7
51	или иной	5	7
52	в данном	9	7
53	слова и	1	7
54	сказать что	13	7
55	то же	10	6
56	говорить о	6	6
57	в общем	1	6
58	в силу	1	6
59	только в	7	6
60	так и	12	6
61	при этом	6	6
62	и тем	13	6
63	с тем	5	6
64	в их	4	6
65	ничего не	10	6
66	связи с	5	6
67	не может	8	6
68	могут быть	2	6
69	по себе	15	6
70	о том	11	6
71	тот же	1	6
72	что он	7	6
73	для этого	3	6
74	также и	11	5
75	и есть	6	5
76	в первом	2	5
77	как мы	7	5
78	я не	1	5
79	в чем	3	5
80	все же	1	5
81	хотя и	6	5
82	из этих	2	5
83	как бы	14	5
84	что она	5	5
85	как и	3	5
86	не значит	2	5
87	не в	4	5
88	вовсе не	35	5
89	во внимание	2	5
90	от того	1	5
91	не могут	2	5
92	той или	5	5
93	и должно	2	5
94	всякого рода	1	5
95	тем что	7	5
96	далеко не	5	5
97	в связи	4	5
98	что же	9	5
99	не будем	2	5
100	тем более	5	5
101	но это	8	5
102	а в	4	5
103	совершенно не	6	5
104	того же	3	4
105	отношения между	1	4
106	в сущности	2	4
107	как в	4	4
108	в своем	5	4
109	только тогда	1	4
110	вопросом о	1	4
111	ясно что	3	4
112	что значит	3	4
113	в своей	8	4
114	что такое	6	4
115	которые в	2	4
116	том чтобы	1	4
117	же мы	2	4
118	тому что	4	4
119	тем самым	4	4
120	тогда когда	1	4
121	о них	1	4
122	учения о	2	4
123	как раз	13	4
124	и о	8	4
125	в ее	3	4
126	данном случае	8	4
127	для нас	5	4
128	а также	4	4
129	заключается в	1	4
130	между тем	2	4
131	один из	4	4
132	в нашей	1	4
133	что не	3	4
134	не случайно	1	4
135	не было	4	4
136	мы говорим	3	4
137	этом случае	2	4
138	то что	42	4
139	только как	1	4
140	в таком	9	4
141	я и	2	3
142	на самом	6	3
143	то в	5	3
144	по преимуществу	2	3
145	той же	1	3
146	есть не	6	3
147	мы не	2	3
148	сам по	7	3
149	только после	2	3
150	то мы	1	3
151	но не	9	3
152	то он	2	3
153	но как	6	3
154	отнюдь не	10	3
155	и к	1	3
156	бы и	1	3
157	что это	3	3
158	бы не	1	3
159	тому же	1	3
160	но на	1	3
161	он не	3	3
162	в первую	1	3
163	и с	2	3
164	с этой	1	3
165	мы видели	1	3
166	не так	1	3
167	но если	2	3
168	в которых	3	3
169	имеет смысл	1	3
170	что сам	1	3
171	в отношении	3	3
172	она не	2	3
173	в то	6	3
174	как о	1	3
175	не имеет	2	3
176	в процессе	1	3
177	должна быть	1	3
178	которые и	1	3
179	говорить и	1	3
180	что на	1	3
181	в каком	3	3
182	не потому	2	3
183	в газете	1	3
184	не есть	29	3
185	только то	4	3
186	в результате	2	3
187	но и	9	3
188	нас в	2	3
189	это не	6	3
190	и только	4	3
191	вообще и	4	3
192	может иметь	2	3
193	этот вопрос	1	3
194	как же	3	3
195	уже в	3	3
196	вопроса о	2	3
197	в данной	1	3
198	ни в	7	3
199	могло бы	1	3
200	мы находим	2	3
201	то это	1	3
202	именно в	4	3
203	а именно	12	3
204	естественно что	2	3
205	и пр	4	3
206	первую очередь	1	3
207	смысл который	1	3
208	xix века	1	3
