N	2gram	Bakhtin_Pr_3	Problemy
1	и в	34	53
2	и на	6	18
3	у достоевского	13	17
4	прежде всего	15	15
5	и не	29	15
6	в том	3	14
7	как бы	27	14
8	во всех	2	12
9	может быть	19	12
10	а не	9	11
11	как и	18	11
12	и все	19	10
13	в сущности	11	10
14	в нем	19	10
15	и его	16	10
16	сказать что	2	10
17	жизни и	3	9
18	то что	11	9
19	все эти	4	9
20	со всеми	2	8
21	в его	22	8
22	все это	16	8
23	в этом	16	8
24	в творчестве	3	8
25	в жизни	2	8
26	если б	2	7
27	но и	12	7
28	как в	4	7
29	и у	5	7
30	в ней	3	7
31	так как	4	7
32	по своему	3	6
33	это не	5	6
34	себе самому	18	6
35	отношение к	6	6
36	один из	2	6
37	так и	6	6
38	в форме	2	6
39	достоевского и	3	6
40	и прежде	4	6
41	таким образом	5	6
42	то же	14	6
43	более того	2	6
44	к себе	17	6
45	и ее	2	6
46	ничего не	4	6
47	и с	15	6
48	и к	12	5
49	в себе	6	5
50	в мире	4	5
51	том что	3	5
52	с самим	14	5
53	в то	12	5
54	но не	4	5
55	и потому	2	5
56	же время	12	5
57	еще не	4	5
58	было бы	2	5
59	например в	2	5
60	из подполья	36	5
61	мы уже	6	5
62	еще более	2	5
63	как мы	7	5
64	той же	2	5
65	потому что	12	5
66	на протяжении	5	5
67	творчестве достоевского	5	5
68	но в	16	5
69	так сказать	2	5
70	я не	7	4
71	он сам	5	4
72	самим собою	9	4
73	и во	3	4
74	что он	23	4
75	в большинстве	2	4
76	ивана карамазова	3	4
77	и для	8	4
78	хотя и	3	4
79	не только	10	4
80	в каждом	3	4
81	из них	5	4
82	к самому	3	4
83	особенно в	2	4
84	все равно	4	4
85	большинстве случаев	3	4
86	здесь и	2	4
87	точки зрения	8	4
88	не знает	6	4
89	только в	6	4
90	мы должны	5	4
91	самого начала	8	4
92	не было	2	4
93	конечно не	2	4
94	не менее	3	3
95	и без	2	3
96	и так	5	3
97	и от	5	3
98	и это	4	3
99	с другими	4	3
100	вовсе не	11	3
101	в ее	3	3
102	и создает	2	3
103	с самого	8	3
104	но это	4	3
105	от него	6	3
106	при этом	4	3
107	и если	2	3
108	своего рода	2	3
109	на его	4	3
110	не могу	3	3
111	достоевского в	3	3
112	что и	5	3
113	в своей	3	3
114	себя самого	11	3
115	он не	15	3
116	для достоевского	4	3
117	и вообще	2	3
118	слова и	10	3
119	в конце	5	3
120	произведениях достоевского	2	3
121	не то	2	3
122	это было	3	3
123	уже в	3	2
124	с его	6	2
125	что в	7	2
126	никогда не	8	2
127	смысле этого	2	2
128	себя и	8	2
129	мысли о	2	2
130	в них	2	2
131	и тон	3	2
132	с другой	4	2
133	в одной	3	2
134	о себе	18	2
135	и почти	2	2
136	его в	4	2
137	конечно в	2	2
138	а я	10	2
139	мне все	3	2
140	в преступлении	2	2
141	тем не	2	2
142	тому же	2	2
143	мы видели	3	2
144	по отношению	5	2
145	что я	15	2
146	уже говорили	3	2
147	того же	2	2
148	в диалог	2	2
149	тот же	2	2
150	и пусть	2	2
151	при всей	2	2
152	в заключение	2	2
153	к другим	2	2
154	не о	4	2
155	все позволено	2	2
156	именно тем	2	2
157	и мысли	2	2
158	как он	3	2
159	говорит о	2	2
160	быть и	2	2
161	а между	3	2
162	него он	2	2
163	не может	19	2
164	в братьях	3	2
165	в самом	8	2
166	к одному	3	2
167	слово в	2	2
168	в той	2	2
169	диалога с	4	2
170	братьях карамазовых	3	2
171	мы остановимся	4	2
172	особый тип	2	2
173	над собой	4	2
174	и наконец	5	2
175	да и	4	2
176	и даже	7	2
177	с точки	4	2
178	не в	9	2
179	хотя бы	5	2
180	настасьи филипповны	7	2
181	наконец в	3	2
182	для других	3	2
183	мы и	2	2
184	их в	3	2
185	между тем	3	2
186	тем что	4	2
187	он в	4	2
188	с этим	2	2
189	даже и	4	2
190	но он	3	2
191	всей своей	2	2
192	говорить о	3	2
193	в начале	4	2
194	вместе с	4	2
195	во всем	3	2
196	как будто	7	2
197	а в	5	2
198	мире и	2	2
199	далеко не	3	2
200	о том	2	2
201	героев достоевского	4	2
202	что это	5	2
203	мне не	2	2
204	в последующем	3	2
205	в которой	2	2
206	с ним	8	2
207	человек и	2	2
208	нет ни	2	2
209	все его	2	2
