N	2gram	Vygotskiy__5	FransuaR
1	и в	16	29
2	таким образом	19	20
3	и не	12	16
4	в этой	6	13
5	как и	8	12
6	но в	6	12
7	так и	7	11
8	и на	6	11
9	в этом	25	11
10	то же	8	10
11	как мы	10	10
12	в то	5	10
13	не только	16	10
14	вовсе не	2	9
15	но и	6	9
16	все эти	4	9
17	и с	3	9
18	его в	2	9
19	прежде всего	3	8
20	в его	11	8
21	и его	3	8
22	как бы	5	8
23	в них	2	7
24	мы видели	3	7
25	еще и	3	7
26	так же	15	7
27	в том	18	7
28	так как	16	7
29	из них	2	6
30	в сущности	13	6
31	но он	7	6
32	у него	6	5
33	это не	4	5
34	это и	3	5
35	того же	7	5
36	до конца	3	5
37	в нем	7	5
38	в своей	2	5
39	и по	4	5
40	сказать что	13	5
41	только для	2	4
42	но они	2	4
43	что он	25	4
44	но это	3	4
45	по своему	3	4
46	связанные с	6	4
47	еще не	4	4
48	и есть	7	4
49	то что	26	4
50	жизни и	2	4
51	все это	2	4
52	с помощью	10	4
53	с другой	4	4
54	в результате	4	4
55	тем что	5	4
56	точки зрения	18	4
57	в которой	5	4
58	тому как	4	3
59	в частности	3	3
60	в качестве	4	3
61	в своем	5	3
62	самого начала	5	3
63	и здесь	2	3
64	что у	2	3
65	все же	3	3
66	но как	3	3
67	с самого	5	3
68	том что	15	3
69	и как	3	3
70	мы видим	4	3
71	то в	3	3
72	такой же	4	3
73	мы можем	6	3
74	слов и	2	3
75	тот же	5	3
76	того что	16	3
77	той же	4	3
78	и их	4	3
79	он не	8	3
80	к нему	3	3
81	другой стороны	2	3
82	в известной	3	3
83	при этом	4	3
84	образом в	2	3
85	того чтобы	17	3
86	для того	14	3
87	и даже	2	3
88	что значит	3	3
89	в ней	2	3
90	подобно тому	4	3
91	по своей	3	3
92	в чем	3	3
93	связи с	3	2
94	и другие	2	2
95	к этому	3	2
96	в этих	3	2
97	форм и	2	2
98	в жизни	2	2
99	но мы	5	2
100	в различных	2	2
101	к тому	6	2
102	и к	2	2
103	одной из	3	2
104	но только	2	2
105	из этого	2	2
106	и тот	3	2
107	что я	2	2
108	что они	5	2
109	именно в	4	2
110	на этом	3	2
111	но не	10	2
112	в себя	3	2
113	как известно	4	2
114	то время	4	2
115	одной стороны	3	2
116	не может	18	2
117	о чем	2	2
118	на его	2	2
119	может быть	9	2
120	в ряде	2	2
121	два момента	2	2
122	никогда не	5	2
123	в виду	2	2
124	в котором	2	2
125	если в	3	2
126	связи и	2	2
127	с таким	3	2
128	его и	3	2
129	как в	5	2
130	в их	3	2
131	которых он	2	2
132	не на	3	2
133	с одной	3	2
134	во второй	2	2
135	в той	6	2
136	они не	3	2
137	на их	2	2
138	с точки	9	2
139	как на	3	2
140	в своих	2	2
141	и то	4	2
142	их в	2	2
143	в основе	8	2
144	как будто	2	2
145	только в	10	2
146	один и	3	2
147	но этот	2	2
148	о том	8	2
149	как он	6	2
150	с ним	5	2
151	учения о	2	2
152	к которому	4	2
