N	2gram	Bakhtin_Pr_3	Myshleni
1	в том	3	42
2	том что	3	35
3	таким образом	5	25
4	точки зрения	8	24
5	в этом	16	24
6	и в	34	20
7	что в	7	19
8	то же	14	16
9	то что	11	15
10	не только	10	15
11	что они	6	14
12	как мы	7	13
13	с другой	4	12
14	при этом	4	12
15	потому что	12	12
16	может быть	19	12
17	в целом	5	11
18	так же	8	11
19	в его	22	11
20	мы должны	5	11
21	с точки	4	11
22	этого слова	7	11
23	того что	5	10
24	так как	4	10
25	в отношении	9	10
26	и то	3	10
27	в себе	6	10
28	только в	6	10
29	слова в	7	9
30	и как	3	9
31	но и	12	9
32	другой стороны	3	9
33	между тем	3	9
34	как и	18	9
35	того же	2	9
36	тот же	2	9
37	что и	5	9
38	и не	29	8
39	и что	5	8
40	этом смысле	4	8
41	было бы	2	8
42	вместе с	4	8
43	друг с	2	7
44	как бы	27	7
45	смысле этого	2	7
46	с другом	2	7
47	в своей	3	7
48	самом деле	13	7
49	а не	9	7
50	тем что	4	7
51	уже в	3	6
52	к одному	3	6
53	к тому	5	6
54	тому же	2	6
55	мы видели	3	6
56	в самом	8	6
57	не может	19	6
58	те же	2	6
59	и на	6	6
60	сказать что	2	6
61	его в	4	6
62	слово в	2	6
63	с тем	5	6
64	что он	23	6
65	той же	2	6
66	никогда не	8	5
67	это не	5	5
68	что такое	2	5
69	на друга	2	5
70	увидим что	2	5
71	друг на	2	5
72	говорит он	3	5
73	не является	2	5
74	если бы	4	5
75	и его	16	5
76	с этим	2	5
77	и к	12	5
78	все же	7	5
79	и того	2	5
80	о том	2	5
81	мы уже	6	5
82	так и	6	5
83	как в	4	5
84	все эти	4	5
85	слова и	10	5
86	все время	5	4
87	тому что	2	4
88	в своем	2	4
89	словом и	3	4
90	что с	3	4
91	из них	5	4
92	и только	2	4
93	что оно	2	4
94	друг друга	2	4
95	с этой	2	4
96	как он	3	4
97	и с	15	4
98	его к	3	4
99	по своему	3	4
100	в сущности	11	4
101	только что	3	4
102	не в	9	4
103	и для	8	4
104	во всяком	5	4
105	которые в	2	4
106	на этом	4	3
107	не менее	3	3
108	и от	5	3
109	что все	4	3
110	слова мы	2	3
111	так что	5	3
112	знает что	3	3
113	себе и	5	3
114	в виду	3	3
115	всяком случае	5	3
116	один из	2	3
117	столь же	2	3
118	должно быть	3	3
119	на его	4	3
120	к которому	2	3
121	но в	16	3
122	отнюдь не	2	3
123	и во	3	3
124	этом случае	2	3
125	бы в	3	3
126	во всем	3	3
127	но не	4	3
128	со всеми	2	3
129	с таким	4	3
130	слова не	2	3
131	когда он	2	3
132	ни в	4	3
133	в виде	4	3
134	в чем	5	3
135	в которой	2	3
136	такой же	3	2
137	в другой	2	2
138	понятно что	2	2
139	но так	3	2
140	в каждом	3	2
141	прежде всего	15	2
142	очень часто	2	2
143	мы и	2	2
144	же слова	2	2
145	высшей степени	3	2
146	собой и	2	2
147	для него	13	2
148	что это	5	2
149	и у	5	2
150	в реальном	3	2
151	но для	3	2
152	в ней	3	2
153	в него	3	2
154	в нем	19	2
155	к нему	14	2
156	уже говорили	3	2
157	отличается от	2	2
158	в отличие	2	2
159	а в	5	2
160	вообще не	2	2
161	для других	3	2
162	не знает	6	2
163	но как	4	2
164	в начале	4	2
165	самого себя	2	2
166	их в	3	2
167	под влиянием	3	2
168	между двумя	2	2
169	нисколько не	2	2
170	это в	2	2
171	у него	4	2
172	это слово	5	2
173	с которым	7	2
174	со словом	3	2
175	еще не	4	2
176	не бывает	2	2
177	далеко не	3	2
178	даже в	5	2
179	раз в	2	2
180	они действительно	2	2
181	только на	4	2
182	входит в	2	2
183	а с	3	2
184	если не	3	2
185	в той	2	2
186	и он	2	2
187	по которому	2	2
188	в слове	5	2
189	в высшей	3	2
190	тому как	2	2
191	на одном	2	2
192	подобно тому	2	2
193	и это	4	2
194	этими двумя	2	2
195	отличие от	2	2
196	же не	2	2
