N	2gram	Bakhtin_Pr_2	Istorich
1	и в	45	28
2	может быть	18	25
3	не может	24	15
4	а не	10	15
5	никогда не	17	14
6	мы должны	4	13
7	мы имеем	2	13
8	что в	6	12
9	то же	5	12
10	не только	16	12
11	мы видим	2	11
12	только в	9	11
13	что он	7	10
14	все же	4	10
15	прежде всего	11	10
16	но и	15	10
17	и что	2	10
18	в том	8	9
19	о том	3	9
20	то что	5	9
21	и не	42	9
22	не в	8	9
23	так и	3	9
24	если бы	2	8
25	таким образом	11	8
26	в этом	20	8
27	но в	6	8
28	в этих	4	7
29	это не	3	7
30	том что	7	7
31	еще не	9	7
32	было бы	4	7
33	в ней	7	7
34	и др	4	7
35	а в	3	7
36	этот вопрос	4	7
37	так же	5	7
38	и здесь	2	7
39	не менее	2	6
40	ни один	3	6
41	что и	5	6
42	его в	3	6
43	так как	5	6
44	должна быть	3	5
45	не знает	4	5
46	в одном	6	5
47	в дальнейшем	2	5
48	что они	3	5
49	но не	6	5
50	до сих	2	5
51	например в	2	5
52	что она	4	5
53	ее в	2	5
54	сих пор	2	5
55	в своем	5	5
56	можно было	2	5
57	на основе	2	5
58	или в	2	5
59	их в	7	5
60	сказать что	5	5
61	героя в	5	5
62	в его	22	5
63	все это	5	4
64	и другие	4	4
65	там где	6	4
66	превращается в	4	4
67	в пределах	4	4
68	на то	2	4
69	об этом	3	4
70	так что	2	4
71	но все	4	4
72	но это	2	4
73	в большинстве	2	4
74	и пр	2	4
75	друг с	2	4
76	даже в	6	4
77	один из	2	4
78	другими словами	2	4
79	на него	2	4
80	связь с	2	4
81	а именно	3	4
82	как и	14	4
83	того что	3	4
84	и даже	3	4
85	хотя бы	5	4
86	и для	2	4
87	и с	7	4
88	и на	7	4
89	к ним	3	4
90	потому что	8	4
91	в основе	2	4
92	могут быть	4	4
93	находится в	2	4
94	они не	2	4
95	все эти	4	4
96	здесь не	2	4
97	большинстве случаев	2	4
98	я не	6	3
99	не знают	2	3
100	точку зрения	5	3
101	не как	6	3
102	в образе	3	3
103	перед нами	4	3
104	по себе	8	3
105	именно в	3	3
106	в начале	2	3
107	для этого	3	3
108	при этом	2	3
109	не совсем	2	3
110	у меня	3	3
111	и их	6	3
112	в котором	7	3
113	и по	2	3
114	отношению к	8	3
115	из них	9	3
116	того как	3	3
117	в форме	2	3
118	в их	4	3
119	что же	4	3
120	уже не	6	3
121	и его	8	3
122	как мы	8	3
123	из которых	2	3
124	и он	3	3
125	есть только	4	3
126	как это	2	3
127	по отношению	8	3
128	тем что	2	3
129	в то	5	3
130	с другом	2	3
131	бы быть	2	3
132	за собой	2	2
133	только для	2	2
134	а с	3	2
135	к этому	4	2
136	были бы	2	2
137	его и	3	2
138	и от	3	2
139	и потому	6	2
140	между ними	4	2
141	была бы	3	2
142	вовсе не	7	2
143	здесь в	2	2
144	у вас	2	2
145	в ее	3	2
146	мы видели	3	2
147	в зависимости	3	2
148	и как	2	2
149	зависимости от	3	2
150	так чтобы	2	2
151	одна из	3	2
152	само по	2	2
153	для него	9	2
154	тот же	2	2
155	что не	5	2
156	одной из	2	2
157	с героем	2	2
158	с ним	8	2
159	не по	3	2
160	же как	4	2
161	как бы	15	2
162	о нем	6	2
163	относится к	2	2
164	подчеркнуть что	3	2
165	точка зрения	7	2
166	в нем	20	2
167	это было	2	2
168	не есть	2	2
169	но уже	2	2
170	себя в	2	2
171	в целом	5	2
172	во всех	4	2
173	в некоторых	2	2
174	в русской	2	2
175	конечно не	6	2
176	со стороны	4	2
177	как в	4	2
178	как раз	6	2
179	не на	4	2
180	в особенности	2	2
181	отношения к	2	2
182	он не	9	2
183	на них	2	2
184	и вот	2	2
185	а только	2	2
186	стороны его	2	2
187	не так	2	2
188	одним из	3	2
189	должно быть	4	2
190	ничего не	3	2
191	вступает в	4	2
192	в себе	5	2
193	бы в	5	2
194	его но	3	2
195	что если	3	2
196	как он	4	2
197	которые в	2	2
198	ведет к	2	2
199	в области	2	2
200	тоже не	2	2
