N	2gram	Bakhtin_Fr_8	Narrotol
1	не только	8	31
2	но и	9	27
3	и не	9	23
4	при этом	4	19
5	может быть	3	15
6	в частности	7	14
7	в качестве	4	14
8	как и	5	13
9	а не	2	13
10	а в	2	13
11	только в	9	12
12	в этом	14	12
13	и в	56	11
14	в данном	2	11
15	своего рода	5	10
16	и его	12	10
17	времени и	4	9
18	то что	3	9
19	то есть	24	9
20	то же	11	8
21	в том	13	8
22	данном случае	2	8
23	и т.п	11	8
24	не может	2	8
25	уже не	3	8
26	если бы	2	7
27	у него	7	7
28	том что	8	7
29	но в	6	7
30	и т.д	3	6
31	а также	3	6
32	не в	3	6
33	в самом	9	6
34	не мог	3	6
35	как бы	11	6
36	один из	5	6
37	как раз	2	6
38	в себе	4	6
39	в его	18	6
40	в этой	6	6
41	действующих лиц	2	5
42	перед нами	3	5
43	можно сказать	2	5
44	той или	2	5
45	точка зрения	2	5
46	в своей	2	5
47	так и	13	5
48	и на	7	5
49	потому что	6	5
50	точки зрения	6	5
51	с его	5	4
52	никогда не	5	4
53	в литературе	3	4
54	что на	2	4
55	все же	2	4
56	для него	2	4
57	но не	5	4
58	же время	10	4
59	прежде всего	6	4
60	еще не	10	4
61	к нему	2	4
62	в ней	4	4
63	в нем	8	4
64	в мире	2	4
65	из них	2	4
66	того чтобы	4	4
67	в речи	2	4
68	хотя и	2	4
69	в то	12	4
70	о том	4	4
71	в эпизоде	4	4
72	одна из	4	4
73	в одном	2	4
74	что в	5	3
75	в нашем	2	3
76	в своем	3	3
77	это не	2	3
78	что он	2	3
79	и как	2	3
80	когда в	2	3
81	самом деле	2	3
82	для того	2	3
83	картины мира	2	3
84	и о	3	3
85	он не	5	3
86	его жизни	2	3
87	начала и	4	3
88	в центре	2	3
89	начиная с	2	3
90	не было	5	3
91	о них	2	3
92	в слове	2	3
93	мы не	2	3
94	и то	2	3
95	также и	2	3
96	их в	4	3
97	и с	8	3
98	и ее	4	3
99	и все	6	3
100	между тем	3	3
101	в известном	2	2
102	в едином	3	2
103	казалось бы	3	2
104	в этих	11	2
105	большей или	3	2
106	сливаются в	3	2
107	не подлежит	3	2
108	национального языка	3	2
109	а на	2	2
110	в сущности	8	2
111	к его	3	2
112	как мы	7	2
113	в романе	21	2
114	с ее	5	2
115	по своему	8	2
116	между ними	2	2
117	до конца	11	2
118	до сих	8	2
119	в пределах	5	2
120	в первой	3	2
121	ни о	2	2
122	меньшей степени	3	2
123	к ним	2	2
124	точек зрения	2	2
125	на две	2	2
126	вместе с	2	2
127	дело не	2	2
128	сих пор	8	2
129	в форме	3	2
130	только на	2	2
131	другой стороны	2	2
132	в связи	3	2
133	в особенности	4	2
134	в году	3	2
135	в той	6	2
136	и даже	8	2
137	времени в	3	2
138	с другой	2	2
139	и для	2	2
140	роль в	5	2
141	это была	3	2
142	в результате	5	2
143	сказать что	3	2
144	он и	2	2
145	и еще	2	2
146	связи с	6	2
147	дело в	2	2
148	так сказать	5	2
149	с ним	2	2
150	в области	5	2
