N	2gram	Tiupa_Narr_2	Hudozhes
1	том что	13	16
2	и в	13	14
3	так и	9	13
4	у чехова	9	13
5	а не	17	12
6	в том	14	12
7	не только	26	12
8	при этом	14	12
9	о том	5	12
10	прежде всего	6	11
11	и т	2	11
12	в этом	13	11
13	в себе	8	11
14	в рассказе	4	11
15	для него	4	10
16	в своей	4	10
17	у него	6	9
18	что он	5	9
19	как и	4	9
20	в качестве	14	9
21	то же	4	9
22	как в	5	8
23	то что	8	8
24	же время	3	8
25	отношению к	5	8
26	по отношению	5	8
27	т п	2	8
28	между тем	3	8
29	в этой	4	8
30	в то	5	8
31	в его	6	8
32	с собачкой	10	8
33	ничего не	6	8
34	быть может	2	7
35	это не	3	7
36	личности в	2	7
37	к тому	9	7
38	уже не	4	7
39	не в	8	7
40	еще не	2	7
41	своего рода	9	7
42	как бы	6	7
43	не может	8	7
44	именно в	2	7
45	а в	9	7
46	не случайно	2	7
47	тогда как	15	7
48	никогда не	6	6
49	в ялте	2	6
50	что в	4	6
51	читателя в	4	6
52	было бы	2	6
53	жизни в	6	6
54	в концовке	2	6
55	в глазах	4	6
56	как правило	3	6
57	не менее	4	5
58	перед нами	4	5
59	с его	3	5
60	в частности	11	5
61	к себе	7	5
62	интерес к	2	5
63	об этом	4	5
64	может быть	10	5
65	только в	11	5
66	и он	2	5
67	в аспекте	3	5
68	но и	15	5
69	во второй	2	5
70	жизни и	4	5
71	самом деле	3	5
72	и его	3	5
73	можно было	2	5
74	потому что	2	5
75	точки зрения	5	5
76	героя и	2	5
77	но в	6	5
78	тому что	3	4
79	в своем	6	4
80	столь же	2	4
81	к другому	2	4
82	и все	4	4
83	на то	2	4
84	можно сказать	6	4
85	и к	6	4
86	тем не	5	4
87	чеховского творчества	2	4
88	мы узнаем	2	4
89	картины мира	2	4
90	несмотря на	2	4
91	в самом	2	4
92	в ней	2	4
93	один из	3	4
94	что она	2	4
95	картина мира	8	4
96	себя в	2	4
97	xix в	2	4
98	как раз	3	4
99	в центре	2	4
100	того что	6	4
101	только что	2	4
102	дамы с	7	4
103	человеческого я	5	4
104	он не	5	4
105	по своей	3	4
106	в конце	4	4
107	всего лишь	6	4
108	с ним	4	4
109	и читателя	2	4
110	но не	3	3
111	но одновременно	2	3
112	если бы	4	3
113	отнюдь не	4	3
114	что у	2	3
115	превращается в	2	3
116	но он	2	3
117	же в	4	3
118	себе самому	5	3
119	в литературе	4	3
120	глазах автора	2	3
121	в мире	4	3
122	в ее	4	3
123	говорить о	2	3
124	по своему	2	3
125	такого рода	12	3
126	и когда	3	3
127	о нем	3	3
128	для себя	3	3
129	в нем	5	3
130	все же	6	3
131	встрече с	4	3
132	своего я	2	3
133	со стороны	6	3
134	в чеховском	2	3
135	в тексте	8	3
136	то и	3	3
137	и для	3	3
138	этом отношении	3	3
139	все эти	3	3
140	того чтобы	3	3
141	и даже	3	3
142	с точки	2	3
143	и по	3	3
144	в таком	3	3
145	в своих	2	3
146	как субъекта	2	3
147	чеховских героев	2	3
148	как к	3	3
149	в равной	2	3
150	картину мира	2	3
151	а также	6	3
152	едва ли	3	3
153	видит в	2	3
154	том как	2	3
155	личность же	2	2
156	в рамках	6	2
157	жизни на	2	2
158	в ответ	3	2
159	личного опыта	2	2
160	человек в	3	2
161	к читателю	2	2
162	однако в	2	2
163	конечном счете	3	2
164	не столько	5	2
165	своих героев	2	2
166	уже говорилось	4	2
167	на фоне	2	2
168	в себя	4	2
169	или иного	3	2
170	характеры действующих	2	2
171	художественного письма	2	2
172	зрелого чеховского	2	2
173	личность не	3	2
174	в конечном	3	2
175	к своему	2	2
176	состоит в	12	2
177	да и	3	2
178	случайно в	2	2
179	жизни так	3	2
180	в другом	4	2
181	же как	2	2
182	одна из	3	2
183	и что	2	2
184	стороне лиды	2	2
185	а то	2	2
186	в целом	3	2
187	участие в	2	2
188	у нее	4	2
189	центральное событие	2	2
190	благодаря которым	2	2
191	раз в	2	2
192	со своим	2	2
193	себе и	2	2
194	только на	2	2
195	в начале	2	2
196	и дело	2	2
197	в произведениях	3	2
198	было видно	2	2
199	никак не	3	2
200	хотя и	5	2
201	для других	3	2
202	в него	2	2
203	чеховского человека	2	2
204	на стороне	2	2
205	своей природе	2	2
206	характера и	3	2
207	как он	2	2
208	его жизни	2	2
209	на том	3	2
210	и личность	2	2
211	на него	5	2
212	в форме	5	2
213	как по	3	2
214	внимание на	3	2
215	думать о	2	2
216	а с	2	2
217	иначе говоря	7	2
218	от нормы	2	2
219	и не	14	2
220	жизнью и	2	2
221	при всей	4	2
222	на самом	2	2
223	и мисюсь	2	2
224	этой своей	2	2
225	они не	2	2
226	при встрече	3	2
227	героя в	6	2
228	того или	3	2
229	вся жизнь	2	2
230	не имеет	2	2
231	бы на	2	2
232	своей собственной	2	2
233	той же	2	2
234	или иначе	2	2
235	когда все	2	2
236	с ними	3	2
237	с этой	3	2
238	в результате	2	2
239	пока еще	3	2
240	действующих лиц	3	2
241	футляром личности	2	2
242	характер и	3	2
243	героя на	2	2
244	что я	3	2
245	с мезонином	3	2
246	с другим	2	2
247	о котором	3	2
248	видно что	2	2
249	его характер	2	2
250	не следует	3	2
251	представляют собой	2	2
252	здесь не	2	2
253	так сказать	3	2
254	которая не	2	2
255	субъекта самоопределения	3	2
256	то чтобы	2	2
257	мы не	2	2
