N	2gram	Ircho_Kome_3	Psycholo
1	то что	4	32
2	и в	22	31
3	в том	12	30
4	и т	4	26
5	что в	5	23
6	может быть	6	22
7	таким образом	12	20
8	ясно что	6	19
9	при этом	7	19
10	так как	11	18
11	не может	3	17
12	как и	3	16
13	том что	13	16
14	и не	21	16
15	т п	4	16
16	точки зрения	4	15
17	а не	4	13
18	не только	5	13
19	что и	8	13
20	так же	4	12
21	если мы	2	12
22	мы не	2	12
23	в этом	8	12
24	в самом	9	11
25	не в	4	11
26	в области	2	11
27	на то	3	10
28	в сущности	2	10
29	потому что	10	10
30	ни в	10	9
31	как в	2	9
32	самом деле	6	9
33	никогда не	3	8
34	вместе с	9	8
35	все это	5	8
36	и что	6	8
37	во всяком	3	8
38	что мы	2	8
39	что он	8	7
40	на основании	2	7
41	и его	6	7
42	того чтобы	6	7
43	о том	8	7
44	вовсе не	4	6
45	одной стороны	3	6
46	до конца	4	6
47	было бы	3	6
48	если бы	8	6
49	всяком случае	3	6
50	отнюдь не	4	6
51	целый ряд	2	6
52	а в	7	6
53	что она	4	6
54	для того	6	6
55	и даже	3	6
56	в его	8	6
57	и все	2	5
58	не является	4	5
59	в ее	3	5
60	все же	4	5
61	так что	6	5
62	х годов	2	5
63	с одной	3	5
64	то время	2	5
65	она не	2	5
66	несмотря на	4	5
67	совершенно не	2	5
68	в какой	3	5
69	как бы	3	5
70	был бы	2	5
71	в целом	3	5
72	другой стороны	2	5
73	и для	4	5
74	то же	7	5
75	с другой	4	5
76	время как	2	5
77	в то	6	5
78	к тому	6	4
79	в которой	3	4
80	в котором	2	4
81	все время	2	4
82	в виду	2	4
83	прежде всего	5	4
84	тому что	2	4
85	столь же	3	4
86	в себе	4	4
87	отличие от	2	4
88	по существу	2	4
89	у него	4	4
90	и если	2	4
91	и о	2	4
92	один из	3	4
93	со стороны	11	4
94	к этому	6	4
95	в своих	2	4
96	с этой	3	4
97	в результате	2	4
98	мы можем	3	4
99	между тем	2	4
100	как это	5	4
101	дело с	3	3
102	под влиянием	2	3
103	уже в	2	3
104	не могут	2	3
105	с тем	4	3
106	состоит в	2	3
107	в частности	3	3
108	конечном счете	2	3
109	в своем	8	3
110	по тому	2	3
111	представление о	2	3
112	стороны и	2	3
113	и к	3	3
114	мы знаем	2	3
115	тому же	6	3
116	в силу	2	3
117	не будет	2	3
118	все что	3	3
119	из его	2	3
120	до сих	9	3
121	из которых	2	3
122	в этой	3	3
123	хотя и	5	3
124	он не	5	3
125	в конечном	2	3
126	речь идет	5	3
127	сих пор	9	3
128	человека не	2	3
129	в своей	5	3
130	так и	4	3
131	который в	3	3
132	не было	2	3
133	от того	2	3
134	это обстоятельство	3	3
135	тем же	3	3
136	какой мере	2	3
137	роль в	2	3
138	в таком	2	3
139	в которых	5	3
140	с этим	3	3
141	нуждается в	2	3
142	исходя из	2	3
143	в конце	7	3
144	и это	2	3
145	что эта	2	3
146	конце концов	2	3
147	но в	5	3
148	т е	16	3
149	в основе	2	2
150	не менее	5	2
151	на вопрос	2	2
152	до тех	3	2
153	и без	2	2
154	в них	3	2
155	и во	2	2
156	на долю	3	2
157	человека и	2	2
158	это в	2	2
159	с ним	5	2
160	и здесь	4	2
161	тем не	3	2
162	из всех	2	2
163	себя и	2	2
164	представляет собой	3	2
165	что они	2	2
166	в качестве	2	2
167	того же	6	2
168	не дает	4	2
169	что с	2	2
170	тот же	2	2
171	и тот	3	2
172	о чем	7	2
173	далеко не	3	2
174	в нем	3	2
175	совпадают с	4	2
176	отношение к	5	2
177	из них	5	2
178	когда он	4	2
179	но и	4	2
180	без всякого	2	2
181	приводит к	3	2
182	как мы	2	2
183	только что	7	2
184	как раз	6	2
185	в связи	4	2
186	по мнению	2	2
187	этом отношении	2	2
188	же самое	3	2
189	идет о	3	2
190	к нему	5	2
191	с точки	3	2
192	его не	2	2
193	что для	2	2
194	отказаться от	2	2
195	ничего не	3	2
196	к ним	3	2
197	их в	3	2
198	и с	4	2
199	бы в	4	2
200	на это	3	2
201	если же	2	2
202	его в	8	2
203	как он	3	2
204	этих слов	2	2
205	из этого	2	2
206	к этой	2	2
207	в одном	2	2
208	и поэтому	4	2
