N	2gram	Vinokur_Ku_1	Myslijsy
1	потому что	23	33
2	то что	9	29
3	может быть	13	26
4	таким образом	12	24
5	в том	30	23
6	и в	24	23
7	в этом	14	23
8	в слове	2	22
9	и не	12	18
10	что в	17	17
11	в языке	8	16
12	при этом	6	15
13	только в	11	15
14	для нас	2	14
15	как и	2	14
16	в себе	3	14
17	то же	8	14
18	того что	9	14
19	так как	9	14
20	если бы	9	13
21	том что	21	12
22	не было	3	12
23	а не	8	12
24	по себе	2	11
25	что я	2	11
26	но и	6	11
27	не в	11	11
28	не может	7	11
29	и потому	4	10
30	по отношению	8	10
31	не только	10	10
32	что слово	3	10
33	тем что	8	10
34	не есть	4	9
35	между тем	5	9
36	в своем	3	8
37	было бы	15	8
38	тогда когда	6	8
39	то это	3	8
40	отношению к	9	8
41	о том	9	8
42	но в	2	8
43	с тем	5	7
44	по мере	3	7
45	что это	5	7
46	это не	7	7
47	на то	4	7
48	в нем	4	7
49	что и	4	7
50	что язык	7	7
51	в силу	10	7
52	и что	5	7
53	очевидно что	3	7
54	вовсе не	10	7
55	язык есть	6	7
56	и т	33	7
57	как в	4	7
58	мы говорим	2	7
59	с этим	4	7
60	что такое	6	7
61	этого слова	3	7
62	что если	2	6
63	для того	16	6
64	вместе с	7	6
65	того как	4	6
66	что не	5	6
67	слово с	2	6
68	когда мы	2	6
69	в которой	6	6
70	так и	7	6
71	уже в	3	5
72	значение слова	3	5
73	по крайней	5	5
74	только тогда	3	5
75	так что	4	5
76	и мы	2	5
77	хотя и	3	5
78	в его	12	5
79	как бы	7	5
80	крайней мере	5	5
81	этом случае	2	5
82	бы и	2	5
83	что же	6	5
84	все это	6	5
85	не менее	7	5
86	должно быть	3	5
87	внимание на	4	5
88	а в	5	5
89	с ним	5	5
90	во всяком	5	5
91	тем более	2	5
92	и то	3	5
93	слова и	4	5
94	есть в	4	5
95	так сказать	5	5
96	не имеет	2	5
97	и более	2	4
98	и все	2	4
99	что все	2	4
100	что он	6	4
101	тем не	4	4
102	тогда как	2	4
103	мере того	3	4
104	до сих	4	4
105	можно сказать	3	4
106	и может	3	4
107	в одном	3	4
108	если б	2	4
109	в котором	3	4
110	и тем	2	4
111	между ними	2	4
112	сих пор	4	4
113	а именно	2	4
114	то и	2	4
115	в истории	3	4
116	в той	5	4
117	только потому	6	4
118	тем самым	4	4
119	того чтобы	17	4
120	хотя бы	10	4
121	так же	4	4
122	слов в	2	4
123	в таком	3	4
124	между собою	2	4
125	точки зрения	14	4
126	в каком	2	4
127	в данном	4	4
128	т п	18	4
129	в то	2	4
130	видно что	2	4
131	могли бы	2	4
132	мы имеем	6	4
133	есть средство	2	4
134	и с	5	4
135	это слово	3	4
136	до того	2	3
137	себе в	3	3
138	и есть	2	3
139	никогда не	2	3
140	связи с	7	3
141	в этих	4	3
142	в них	7	3
143	из одного	3	3
144	не всегда	2	3
145	в смысле	2	3
146	формы в	2	3
147	именно в	6	3
148	переход от	4	3
149	со словом	3	3
150	же время	2	3
151	еще не	5	3
152	было в	2	3
153	и если	3	3
154	к тому	5	3
155	например в	5	3
156	на его	3	3
157	в самом	10	3
158	между прочим	2	3
159	в виду	5	3
160	всяком случае	5	3
161	на себе	6	3
162	в каждом	2	3
163	но уже	5	3
164	со стороны	4	3
165	языка и	8	3
166	т д	14	3
167	той же	3	3
168	в разных	2	3
169	все эти	6	3
170	все равно	2	3
171	на самом	2	3
172	уже не	8	3
173	лишь в	2	3
174	самом деле	9	3
175	должны быть	2	3
176	в речи	3	3
177	в науке	4	3
178	которое в	2	3
179	с ними	4	3
180	и на	4	3
181	это есть	2	3
182	и значение	2	3
183	в которых	6	3
184	то мы	3	3
185	даже и	3	3
186	связанная с	2	3
187	с точки	9	3
188	что эти	4	3
189	в первом	3	3
190	там где	4	3
191	в значении	2	3
192	что так	3	2
193	я не	2	2
194	не могут	2	2
195	иное как	2	2
196	состоит в	3	2
197	том же	2	2
198	и как	2	2
199	тому что	3	2
200	превращается в	2	2
201	в состоянии	2	2
202	с другой	7	2
203	оно не	3	2
204	из этих	4	2
205	когда оно	2	2
206	языка в	12	2
207	вопрос о	2	2
208	значение и	2	2
209	том и	2	2
210	и здесь	3	2
211	в самой	4	2
212	у нас	10	2
213	несколько слов	3	2
214	уже и	3	2
215	в большинстве	2	2
216	в свою	3	2
217	тот же	2	2
218	внутренняя форма	2	2
219	в это	2	2
220	языка то	2	2
221	рано или	2	2
222	в сущности	3	2
223	или поздно	2	2
224	обратить внимание	2	2
225	в ней	6	2
226	он не	2	2
227	этих случаях	2	2
228	так или	2	2
229	даже в	3	2
230	один из	4	2
231	не с	3	2
232	и мысли	2	2
233	на том	3	2
234	и сами	2	2
235	конечно не	2	2
236	что она	3	2
237	и для	2	2
238	если мы	2	2
239	дело не	2	2
240	что его	2	2
241	мысли а	2	2
242	на этот	2	2
243	и даже	3	2
244	о языке	8	2
245	и его	5	2
246	во многих	2	2
247	есть лишь	3	2
248	можно было	6	2
249	или иначе	2	2
250	в более	2	2
251	может иметь	2	2
252	то нам	2	2
253	с языком	2	2
254	и при	2	2
255	есть наука	2	2
256	бы в	7	2
257	его к	3	2
258	в таких	4	2
259	а если	3	2
260	в области	7	2
261	это было	2	2
