N	2gram	Bakhtin_Fr_3	Myshleni
1	в этом	15	29
2	точки зрения	2	28
3	и в	40	26
4	не только	13	24
5	то что	5	24
6	таким образом	10	23
7	того чтобы	4	19
8	в том	8	18
9	и не	13	18
10	для того	3	18
11	том что	4	17
12	потому что	2	16
13	как и	11	15
14	так как	4	14
15	как мы	10	14
16	с помощью	2	13
17	что в	12	12
18	вместе с	3	12
19	и его	17	12
20	в которой	2	11
21	но и	11	11
22	не может	3	11
23	слова и	2	10
24	в самом	6	9
25	по сравнению	2	9
26	в сущности	9	9
27	тем что	3	9
28	в себе	3	9
29	то же	7	8
30	сказать что	3	8
31	сравнению с	2	8
32	что он	2	8
33	той же	8	8
34	только в	3	8
35	представление о	2	7
36	прежде всего	16	7
37	может быть	9	7
38	и к	3	7
39	мы не	2	7
40	по отношению	3	6
41	именно в	2	6
42	как бы	3	6
43	в ее	3	6
44	все что	2	6
45	было бы	4	6
46	во всех	6	6
47	все эти	8	6
48	все же	2	6
49	связь между	3	6
50	самом деле	3	6
51	а не	5	6
52	выражение в	2	6
53	слова в	2	5
54	можно сказать	2	5
55	до конца	6	5
56	если бы	3	5
57	и следовательно	3	5
58	в виду	7	5
59	в целом	2	5
60	данном случае	2	5
61	никак не	3	5
62	и с	8	5
63	одно из	3	5
64	в начале	3	5
65	из всех	4	5
66	отношению к	2	5
67	тем же	2	5
68	и для	5	5
69	в данном	4	5
70	не менее	2	4
71	в нашем	4	4
72	с другой	2	4
73	и от	3	4
74	в конце	3	4
75	перехода от	2	4
76	в котором	2	4
77	в свете	3	4
78	и наконец	3	4
79	и во	4	4
80	в его	13	4
81	о том	4	4
82	но в	8	4
83	о чем	2	4
84	связи с	6	4
85	еще не	3	4
86	одной из	2	4
87	как в	3	4
88	это и	2	4
89	в той	6	4
90	должны быть	2	4
91	это есть	2	4
92	в области	4	4
93	связана с	2	3
94	представляется нам	2	3
95	для этого	3	3
96	все это	4	3
97	это не	2	3
98	из этих	2	3
99	но это	3	3
100	момент в	2	3
101	для него	5	3
102	из важнейших	2	3
103	речи так	2	3
104	в ней	4	3
105	в основе	5	3
106	между ними	3	3
107	мы видели	3	3
108	в первой	2	3
109	этом отношении	2	3
110	мы находим	3	3
111	имеет в	2	3
112	он не	9	3
113	нуждается в	3	3
114	мы уже	13	3
115	об этом	3	3
116	мы остановимся	2	3
117	во всем	3	3
118	в то	6	3
119	но не	2	3
120	до сих	4	3
121	и о	4	3
122	в основном	4	3
123	и потому	4	3
124	этого слова	2	3
125	в этот	2	3
126	что и	3	3
127	в своей	6	3
128	сих пор	4	3
129	так и	3	3
130	только на	4	3
131	как раз	5	3
132	на самом	3	3
133	к нему	2	3
134	мы видим	5	3
135	в этой	3	3
136	уже в	2	2
137	в этих	6	2
138	одного из	2	2
139	как известно	2	2
140	его к	2	2
141	мы знаем	2	2
142	ни в	4	2
143	на его	2	2
144	и той	2	2
145	одним из	2	2
146	один из	4	2
147	в нем	5	2
148	то понимание	2	2
149	отношение к	8	2
150	в их	4	2
151	одновременно и	2	2
152	и других	6	2
153	образом в	2	2
154	лишь в	2	2
155	а в	3	2
156	что для	2	2
157	в своих	5	2
158	также и	4	2
159	но он	2	2
160	и есть	3	2
161	к этой	3	2
162	во время	8	2
163	с этим	2	2
164	к этому	6	2
165	вовсе не	12	2
166	что было	2	2
167	и здесь	4	2
168	раз в	2	2
169	у нас	4	2
170	но именно	3	2
171	со всеми	5	2
172	том же	2	2
173	гораздо больше	2	2
174	даже в	4	2
175	и до	8	2
176	из этого	2	2
177	во всей	3	2
178	в отличие	3	2
179	одной и	2	2
180	ко всему	2	2
181	ко всем	3	2
182	можно было	3	2
183	нас в	2	2
184	и ее	2	2
185	не раз	2	2
186	отличие от	3	2
