N	2gram	Vygotskiy__4	Dialekti
1	и не	13	30
2	и есть	4	19
3	а не	6	18
4	может быть	22	17
5	и т	6	17
6	ничего не	2	17
7	то что	44	16
8	и в	33	15
9	т д	2	15
10	как бы	25	14
11	не имеет	2	14
12	так как	12	14
13	точки зрения	6	14
14	что это	13	13
15	того что	4	13
16	по себе	9	13
17	это не	6	12
18	прежде всего	2	11
19	и вот	6	11
20	в том	21	11
21	не может	10	11
22	говорить о	3	11
23	ясно что	5	11
24	и все	12	11
25	в этом	28	11
26	с ее	3	10
27	она есть	2	10
28	в основе	3	10
29	потому что	24	10
30	том что	22	10
31	было бы	12	9
32	в виду	2	9
33	все это	13	9
34	мы не	5	9
35	и что	25	9
36	это и	5	9
37	то же	9	9
38	с точки	4	9
39	ни в	3	8
40	не в	2	8
41	в себе	6	8
42	и о	4	8
43	не только	7	8
44	и ее	2	8
45	и это	5	8
46	что в	21	7
47	что именно	3	7
48	и мы	15	7
49	что оно	3	7
50	не просто	4	7
51	что мы	6	7
52	что он	20	7
53	как и	5	7
54	и его	5	7
55	только в	4	7
56	перед нами	6	6
57	так что	7	6
58	же время	2	6
59	в результате	2	6
60	сказать что	13	6
61	вовсе не	5	6
62	ни на	2	6
63	если бы	10	6
64	в то	3	6
65	что и	3	6
66	как только	2	5
67	я не	4	5
68	сама по	3	5
69	так и	3	5
70	в своем	7	5
71	на то	10	5
72	можно сказать	2	5
73	того чтобы	22	5
74	в ней	6	5
75	но если	3	5
76	в нем	7	5
77	что она	10	5
78	таким образом	13	5
79	именно в	2	5
80	и на	5	5
81	о том	20	5
82	мы имеем	2	5
83	с его	2	5
84	в жизни	4	5
85	в сущности	6	5
86	если мы	12	5
87	для того	23	5
88	и для	3	5
89	той же	4	5
90	в каком	8	5
91	оказывается что	2	4
92	что все	11	4
93	и как	5	4
94	в этой	9	4
95	что они	6	4
96	один из	2	4
97	и уже	4	4
98	жизни и	4	4
99	но и	3	4
100	так же	13	4
101	также и	2	4
102	и с	2	4
103	мы должны	6	4
104	в одном	3	4
105	с тем	4	4
106	видим что	2	4
107	мы видим	6	4
108	она не	3	4
109	как раз	9	4
110	хотя бы	2	4
111	тому как	2	4
112	в его	10	4
113	что если	3	3
114	смысла и	4	3
115	та же	3	3
116	на этом	3	3
117	тем самым	3	3
118	и если	9	3
119	и той	2	3
120	совершенно не	4	3
121	в словах	2	3
122	в их	2	3
123	смысл и	4	3
124	все эти	6	3
125	есть только	2	3
126	и наконец	2	3
127	с этим	5	3
128	с ним	5	3
129	нет ни	3	3
130	но в	2	3
131	от этого	3	3
132	только не	2	3
133	и та	2	3
134	к этому	4	3
135	лежит в	2	3
136	об этом	4	3
137	надо было	2	3
138	у нас	4	3
139	так чтобы	2	3
140	мы уже	5	3
141	в своей	4	3
142	и потому	2	3
143	со стороны	2	3
144	говорит о	4	3
145	при помощи	4	3
146	когда он	7	3
147	бы и	2	3
148	как в	3	3
149	одной и	2	3
150	что не	4	3
151	из которых	3	3
152	и то	2	3
153	мы можем	5	3
154	в виде	3	3
155	едва ли	2	3
156	мы будем	5	2
157	в частности	4	2
158	с этой	4	2
159	из этих	2	2
160	точно так	3	2
161	на все	2	2
162	вопрос о	2	2
163	без всякого	2	2
164	да и	3	2
165	но все	2	2
166	совершенно ясно	8	2
167	заключается в	5	2
168	такое понимание	2	2
169	и может	5	2
170	в нашей	2	2
171	при этом	2	2
172	в самом	12	2
173	себе и	2	2
174	никогда не	5	2
175	в котором	2	2
176	был бы	3	2
177	но мы	2	2
178	с той	2	2
179	из них	4	2
180	вот как	3	2
181	не по	2	2
182	другой стороны	2	2
183	для этого	8	2
184	и только	7	2
185	быть не	2	2
186	не было	3	2
187	должно быть	3	2
188	только после	5	2
189	самое что	2	2
190	воли и	2	2
191	о ней	2	2
192	и так	4	2
193	и когда	2	2
194	во всем	2	2
195	не понимает	2	2
196	показать как	2	2
197	как это	14	2
198	том как	3	2
199	сам по	2	2
200	а как	2	2
201	нисколько не	5	2
202	при таком	3	2
203	в них	2	2
204	этой жизни	4	2
205	думать что	2	2
206	в ее	2	2
207	все же	5	2
208	со всей	2	2
209	не будет	4	2
210	и из	3	2
211	никто не	4	2
212	конечно не	3	2
213	никак не	6	2
214	о нем	4	2
215	себя в	4	2
216	нем нет	2	2
217	во всех	2	2
218	и именно	2	2
219	вместе с	8	2
220	ее в	4	2
221	сделать это	3	2
222	даже не	2	2
223	во всей	3	2
224	бы не	2	2
225	допустим что	2	2
226	только что	15	2
227	жизнь и	4	2
228	что этот	3	2
229	во всяком	3	2
230	тем что	3	2
231	как будто	8	2
232	и другое	2	2
233	от этих	4	2
234	что эта	6	2
235	в которой	4	2
236	это было	4	2
