N	2gram	Bakhtin_Pr_4	Problema
1	и в	46	30
2	в своей	3	22
3	то есть	40	21
4	то что	4	18
5	не только	14	18
6	том что	4	17
7	в этом	16	17
8	и даже	3	14
9	но и	12	13
10	таким образом	4	13
11	людей и	4	13
12	потому что	4	13
13	в том	9	12
14	в его	9	12
15	и не	27	12
16	также и	3	12
17	о том	5	12
18	в своем	3	11
19	у него	5	11
20	так что	2	11
21	для нас	2	10
22	точки зрения	11	10
23	в этой	3	10
24	все же	4	9
25	сказать что	2	9
26	но в	6	9
27	только в	6	9
28	и все	9	9
29	в конце	3	8
30	вовсе не	9	8
31	никак не	3	8
32	хотя и	6	8
33	с точки	9	8
34	никогда не	6	7
35	что он	6	7
36	у нас	2	7
37	как и	12	7
38	но не	4	7
39	может быть	23	7
40	вместе с	2	7
41	так и	4	7
42	мы находим	5	7
43	не в	10	7
44	здесь не	4	7
45	в результате	2	7
46	с другой	3	6
47	прежде всего	9	6
48	можно сказать	4	6
49	уже не	4	6
50	и как	2	6
51	и для	3	6
52	как бы	19	6
53	в нем	17	6
54	что и	3	6
55	другой стороны	3	6
56	и что	3	6
57	а в	2	6
58	и его	6	6
59	и на	11	6
60	так как	5	6
61	не менее	2	5
62	что в	4	5
63	людей в	2	5
64	так же	3	5
65	в самом	9	5
66	и их	3	5
67	и о	3	5
68	не может	19	5
69	а не	11	5
70	но он	3	5
71	он и	4	5
72	как раз	7	5
73	того как	2	5
74	и с	7	5
75	мы можем	4	5
76	еще и	4	4
77	человека и	3	4
78	ни в	6	4
79	об этом	2	4
80	но все	2	4
81	при этом	5	4
82	того же	3	4
83	было бы	3	4
84	и сам	5	4
85	и к	9	4
86	и он	6	4
87	или в	8	4
88	в себе	7	4
89	в то	5	4
90	далеко не	3	4
91	в самой	5	3
92	он сам	2	3
93	все время	2	3
94	и другие	3	3
95	еще более	3	3
96	в отношении	3	3
97	в духе	2	3
98	о котором	2	3
99	все в	2	3
100	смысле слова	2	3
101	указывает на	2	3
102	еще не	7	3
103	он не	4	3
104	и тем	2	3
105	бы не	2	3
106	только и	2	3
107	жизнь в	3	3
108	тем же	3	3
109	к нему	5	3
110	в других	2	3
111	жизнь и	3	3
112	от этого	2	3
113	в другом	2	3
114	этом смысле	2	3
115	с ним	2	3
116	в одном	11	3
117	в виду	4	3
118	если только	2	2
119	поэтому и	2	2
120	не могут	3	2
121	находим в	2	2
122	мы будем	2	2
123	том числе	4	2
124	хотя бы	2	2
125	как в	4	2
126	это не	5	2
127	уже в	4	2
128	раз и	4	2
129	по себе	7	2
130	здесь в	2	2
131	на то	3	2
132	от них	2	2
133	к тому	2	2
134	то же	6	2
135	как мы	12	2
136	без всякого	2	2
137	да и	4	2
138	раз в	2	2
139	себе а	2	2
140	по существу	3	2
141	мы и	3	2
142	в античной	2	2
143	и нет	4	2
144	кроме того	4	2
145	до сих	8	2
146	в большей	2	2
147	жизни и	5	2
148	в данном	2	2
149	мы имеем	3	2
150	конечно не	8	2
151	в заключение	2	2
152	но для	3	2
153	и является	2	2
154	преступления и	3	2
155	в котором	5	2
156	отношению к	5	2
157	не к	3	2
158	в первой	2	2
159	когда он	2	2
160	на него	3	2
161	и до	3	2
162	все что	2	2
163	отношение к	3	2
164	при всем	2	2
165	по отношению	5	2
166	то и	2	2
167	здесь конечно	2	2
168	и только	3	2
169	в атмосфере	2	2
170	все эти	4	2
171	или к	2	2
172	и они	2	2
173	с помощью	3	2
174	мы не	4	2
175	они не	2	2
176	самом деле	4	2
177	не входит	2	2
178	можно было	2	2
179	во всяком	2	2
180	между тем	2	2
181	тем что	3	2
182	в одной	2	2
183	о себе	5	2
184	по своей	3	2
185	дело в	3	2
186	тем как	2	2
187	есть в	6	2
188	остается на	2	2
189	ничего не	2	2
190	сих пор	8	2
