N	2gram	Vygotskiy__1	Vladivir
1	и в	23	31
2	не только	16	24
3	но и	14	19
4	то что	17	18
5	и не	9	17
6	и даже	2	15
7	том что	21	14
8	что в	14	14
9	в этом	17	14
10	и с	9	14
11	что он	7	12
12	в его	14	12
13	но в	5	12
14	с его	4	11
15	в том	24	11
16	потому что	6	11
17	о том	6	11
18	и то	3	10
19	он не	5	10
20	никогда не	2	9
21	как мы	5	9
22	а в	2	9
23	в течение	2	9
24	только в	6	9
25	в конце	2	9
26	в то	7	8
27	так как	7	8
28	уже в	3	7
29	для него	2	7
30	об этом	3	7
31	как раз	4	7
32	и его	6	7
33	как это	2	7
34	сказать что	11	7
35	к этому	4	6
36	и к	4	6
37	можно сказать	5	6
38	в качестве	9	6
39	и потому	2	6
40	может быть	14	6
41	в котором	4	6
42	так и	5	6
43	не может	12	6
44	то же	8	6
45	и что	5	6
46	на этот	3	6
47	а с	4	5
48	все это	6	5
49	вовсе не	3	5
50	на то	5	5
51	не в	4	5
52	и если	3	5
53	и от	3	5
54	жизни и	2	5
55	когда он	2	5
56	в своих	5	5
57	я не	3	4
58	же время	2	4
59	в своем	3	4
60	что у	2	4
61	и все	5	4
62	главным образом	2	4
63	в себе	6	4
64	что его	2	4
65	как и	14	4
66	и как	5	4
67	мы и	3	4
68	в этой	7	4
69	по своей	5	4
70	хотя и	2	4
71	один из	2	4
72	в нашем	2	4
73	в своей	4	4
74	мысли и	6	4
75	говорит что	4	4
76	что для	5	4
77	несмотря на	2	4
78	во всем	3	4
79	как он	3	4
80	дело в	2	4
81	в которой	3	4
82	под влиянием	2	3
83	в общем	3	3
84	к тому	4	3
85	в виде	2	3
86	в лет	4	3
87	с другой	10	3
88	он как	2	3
89	как в	4	3
90	настоящей работы	3	3
91	но не	4	3
92	что они	3	3
93	ничего не	3	3
94	за пределы	2	3
95	все же	3	3
96	в целом	20	3
97	вместе с	9	3
98	на него	2	3
99	другой стороны	9	3
100	в отношении	10	3
101	мы хотели	3	3
102	и речи	38	3
103	таким образом	26	3
104	все эти	4	3
105	и вот	2	3
106	если не	3	3
107	уже не	2	3
108	едва ли	2	3
109	что этот	2	3
110	и на	8	3
111	он в	3	3
112	хотели бы	3	3
113	к его	2	3
114	но этот	2	3
115	тем что	6	2
116	с тем	7	2
117	первый план	2	2
118	в частности	2	2
119	в них	2	2
120	к изучению	2	2
121	хотя бы	4	2
122	по существу	4	2
123	не столько	4	2
124	указывает на	2	2
125	что все	4	2
126	на все	3	2
127	и я	2	2
128	ясно что	2	2
129	всей этой	2	2
130	на первый	2	2
131	ни в	4	2
132	тем более	5	2
133	на этом	2	2
134	учение о	3	2
135	и постоянно	2	2
136	то время	5	2
137	что с	2	2
138	при этом	4	2
139	того что	15	2
140	было бы	4	2
141	и мы	3	2
142	в самом	7	2
143	том чтобы	3	2
144	всяком случае	3	2
145	виде в	2	2
146	даже в	2	2
147	сам с	2	2
148	для себя	4	2
149	и до	2	2
150	речи с	2	2
151	всей его	3	2
152	из этого	5	2
153	что она	4	2
154	и который	3	2
155	только что	4	2
156	то и	3	2
157	начиная с	2	2
158	и других	3	2
159	на основании	5	2
160	лишь в	6	2
161	тем самым	5	2
162	того чтобы	17	2
163	для того	15	2
164	что мы	5	2
165	как на	4	2
166	той же	2	2
167	существу дела	2	2
168	в результате	4	2
169	во всяком	3	2
170	точки зрения	26	2
171	в каком	3	2
172	из этих	3	2
173	о котором	2	2
174	мы должны	5	2
175	его на	2	2
176	и это	3	2
177	тех же	2	2
178	ответ на	3	2
179	в чем	4	2
180	еще на	3	2
