N	2gram	Bakhtin_Pr_1	formyVre
1	и в	23	46
2	в этом	25	22
3	прежде всего	7	14
4	вовсе не	8	13
5	в романе	11	13
6	и его	13	12
7	только в	8	11
8	не только	13	11
9	во всех	5	11
10	в том	11	10
11	как бы	28	10
12	точки зрения	21	10
13	то есть	24	10
14	но в	4	10
15	у него	6	9
16	не в	6	9
17	мы уже	2	9
18	мира и	7	9
19	вместе с	2	9
20	но и	11	9
21	и не	34	9
22	и для	3	9
23	как и	8	8
24	в его	24	8
25	жизни и	6	8
26	то же	10	8
27	того чтобы	4	8
28	для того	2	8
29	с точки	15	8
30	потому что	12	8
31	из них	2	8
32	в основном	2	8
33	всех этих	3	7
34	в них	3	7
35	в одном	9	7
36	может быть	21	7
37	то что	18	7
38	так и	10	7
39	и на	10	7
40	так сказать	3	7
41	никогда не	5	6
42	и во	2	6
43	и все	3	6
44	при этом	3	6
45	как мы	5	6
46	еще не	5	6
47	его в	4	6
48	все же	5	6
49	все это	7	6
50	человека в	5	6
51	и наконец	5	6
52	в основе	5	6
53	так как	7	6
54	и с	4	6
55	в своем	8	5
56	в пространстве	3	5
57	по существу	4	5
58	в пределах	9	5
59	в то	10	5
60	но не	8	5
61	он не	4	5
62	в нем	20	5
63	что в	8	5
64	все эти	8	5
65	в смысле	2	5
66	и у	4	5
67	в разрезе	5	5
68	уже в	5	4
69	из этих	2	4
70	же время	7	4
71	с ним	6	4
72	же в	2	4
73	том что	9	4
74	с другом	3	4
75	друг с	3	4
76	в котором	2	4
77	в мире	7	4
78	и их	2	4
79	как в	6	4
80	мир в	2	4
81	отношения к	2	4
82	человеческой жизни	2	4
83	а не	20	4
84	их в	2	4
85	к себе	2	4
86	в себе	5	4
87	в истории	2	4
88	героев и	6	4
89	о том	2	4
90	и самое	2	4
91	не было	3	3
92	себя и	2	3
93	к этому	2	3
94	что было	3	3
95	что он	10	3
96	следовательно и	2	3
97	и как	8	3
98	как у	2	3
99	в большинстве	2	3
100	для него	15	3
101	кроме того	3	3
102	себе самому	3	3
103	тот же	2	3
104	в этот	2	3
105	точка зрения	7	3
106	как можно	2	3
107	что и	5	3
108	но эти	2	3
109	в форме	6	3
110	во времени	3	3
111	не на	3	3
112	и другие	2	3
113	таким образом	11	3
114	в совершенно	2	3
115	в их	3	3
116	уже не	8	3
117	здесь мы	2	3
118	того что	2	3
119	и даже	3	3
120	и по	2	3
121	а в	7	3
122	роль в	2	3
123	для других	2	3
124	в которых	2	3
125	тем что	3	3
126	в этих	2	3
127	большинстве случаев	2	3
128	не могли	2	3
129	мира в	6	3
130	и есть	5	2
131	дано в	2	2
132	друг другу	2	2
133	говорить о	2	2
134	на котором	2	2
135	с другой	2	2
136	и других	5	2
137	это не	10	2
138	роман в	2	2
139	в одной	4	2
140	романа в	4	2
141	что все	3	2
142	в духе	3	2
143	одном из	2	2
144	по себе	7	2
145	дело идет	6	2
146	можно сказать	2	2
147	но эта	4	2
148	в отношении	2	2
149	все в	6	2
150	в самой	7	2
151	именно в	6	2
152	мы видим	3	2
153	в этой	4	2
154	во все	3	2
155	все что	3	2
156	между ними	2	2
157	до конца	5	2
158	она не	5	2
159	в плоскости	4	2
160	было бы	6	2
161	и к	4	2
162	жизни а	2	2
163	в сущности	5	2
164	рядом и	2	2
165	и о	3	2
166	наконец в	2	2
167	этого мира	4	2
168	и потому	3	2
169	разрезе одного	2	2
170	один из	2	2
171	сих пор	2	2
172	и т.п	3	2
173	не может	11	2
174	этом отношении	5	2
175	в себя	3	2
176	и вот	2	2
177	в той	6	2
178	лишь в	3	2
179	так же	6	2
180	как на	2	2
181	рядом с	13	2
182	сами по	3	2
183	в данном	2	2
184	но это	5	2
185	пределах отдельных	2	2
186	автора и	5	2
187	но он	2	2
188	самим собою	2	2
189	в литературе	3	2
190	этот мир	3	2
191	видения и	8	2
192	в конце	5	2
193	как он	2	2
194	и это	5	2
195	там где	6	2
196	во всяком	4	2
197	до сих	2	2
