N	2gram	Losev_Dial_4	FransuaR
1	и в	15	41
2	мы уже	3	18
3	во всех	2	17
4	таким образом	5	17
5	в нем	5	16
6	и с	4	16
7	и его	7	13
8	но и	4	13
9	в этом	11	12
10	все это	9	11
11	все эти	3	11
12	прежде всего	11	10
13	в самом	2	10
14	не только	8	10
15	так как	14	10
16	то что	16	10
17	кроме того	2	9
18	и на	5	9
19	и все	11	9
20	о том	5	9
21	никогда не	2	8
22	в сущности	5	8
23	в этой	4	8
24	но в	3	8
25	в них	2	7
26	вовсе не	6	7
27	том что	10	7
28	как бы	14	7
29	в особенности	4	7
30	как и	7	7
31	что в	7	7
32	в его	4	7
33	что он	7	6
34	мы видим	4	6
35	один из	4	6
36	вместе с	2	6
37	или в	7	6
38	также и	4	6
39	сказать что	6	6
40	в то	6	6
41	то же	9	5
42	с его	5	5
43	в одном	4	5
44	в ее	2	5
45	так же	4	5
46	же время	6	5
47	между собою	2	5
48	из них	2	5
49	так и	5	5
50	в своем	5	5
51	и что	9	5
52	той же	5	5
53	тем что	2	5
54	в себе	8	5
55	во всем	2	5
56	что это	13	5
57	та же	3	4
58	но они	2	4
59	именно в	5	4
60	у нас	3	4
61	и как	4	4
62	не в	8	4
63	и вообще	7	4
64	все что	2	4
65	в ней	5	4
66	в котором	2	4
67	все же	2	4
68	не может	11	4
69	как в	3	4
70	того чтобы	5	4
71	и наконец	3	4
72	и даже	6	4
73	в результате	6	4
74	в основе	10	4
75	с ним	3	4
76	перед нами	6	3
77	с этой	2	3
78	с этим	3	3
79	на все	2	3
80	одной из	2	3
81	мы будем	2	3
82	но это	4	3
83	есть в	4	3
84	было бы	9	3
85	в целях	2	3
86	конечно не	2	3
87	и их	2	3
88	не мог	2	3
89	никак не	2	3
90	жизни и	4	3
91	и для	5	3
92	при этом	2	3
93	и не	30	3
94	того что	13	3
95	что не	3	3
96	есть только	3	3
97	в данном	3	3
98	только в	7	3
99	весь мир	2	3
100	в чем	8	3
101	потому что	10	3
102	не могут	2	2
103	что если	3	2
104	в частности	2	2
105	мы еще	2	2
106	для этого	2	2
107	и во	2	2
108	человека и	2	2
109	что все	4	2
110	представление о	2	2
111	что именно	7	2
112	если мы	5	2
113	что человек	2	2
114	в том	11	2
115	это и	9	2
116	так что	6	2
117	ведь и	2	2
118	тем более	6	2
119	что они	4	2
120	сила и	2	2
121	от него	3	2
122	на этом	3	2
123	есть и	3	2
124	должна быть	7	2
125	и часто	2	2
126	никто не	2	2
127	может быть	17	2
128	за пределы	3	2
129	в своей	3	2
130	только его	2	2
131	хотя и	6	2
132	и когда	2	2
133	но если	5	2
134	и потому	3	2
135	был бы	2	2
136	себя в	2	2
137	природы и	2	2
138	а именно	6	2
139	есть нечто	2	2
140	другой стороны	2	2
141	как раз	4	2
142	что даже	2	2
143	да еще	2	2
144	это все	2	2
145	как это	2	2
146	мы находим	2	2
147	в истории	3	2
148	лишь в	2	2
149	заключается в	2	2
150	а не	18	2
151	с точки	9	2
152	мы не	9	2
153	и то	3	2
154	точки зрения	14	2
155	солнца и	2	2
156	и само	2	2
157	из этих	2	2
158	говорить о	11	2
159	что мы	7	2
160	тех же	2	2
161	бы в	4	2
162	в области	3	2
163	тогда когда	5	2
164	это было	2	2
165	как о	2	2
