N	4gram	Bakhtin_Pr_5	Problemy
1	в то же время	10	12
2	и в то же	2	5
3	себе и своему предмету	5	4
4	себе самому и к	4	4
5	бы то ни было	3	4
6	но на самом деле	4	4
7	к себе самому и	4	4
8	вы думаете что я	3	3
9	и для себя самого	3	3
10	исповеди человека из подполья	3	3
11	самому и к другому	3	3
12	но в то же	4	3
13	в отношении к другому	3	3
14	пошло и подло выводить	2	2
15	ни было в вашей	2	2
16	теперь не герой каким	2	2
17	с другим на тему	2	2
18	я злой человек непривлекательный	2	2
19	не обращает на них	2	2
20	господа что я теперь	2	2
21	не герой каким прежде	2	2
22	к тому же поверьте	2	2
23	упоений и слез в	2	2
24	я вам сейчас еще	2	2
25	слез в которых я	2	2
26	признался отчего же подло-с?	2	2
27	у меня кой-что было	2	2
28	стольких упоений и слез	2	2
29	прежде хотел казаться а	2	2
30	между тем совсем другое	2	2
31	вам сейчас еще скверней	2	2
32	мне все равно если	2	2
33	а между тем совсем	2	2
34	глупее хотя чего бы	2	2
35	ты сам знаешь кто	2	2
36	пробиться к себе самому	2	2
37	скажете что пошло и	2	2
38	все это было глупее	2	2
39	у человека из подполья	2	2
40	совпадает с ними а	2	2
41	ними а между тем	2	2
42	по замыслу достоевского и	2	2
43	тому же поверьте что	2	2
44	еще скверней руладу сделаю	2	2
45	в его внутреннюю речь	2	2
46	от себя то что	2	2
47	ну так пусть скверно	2	2
48	уверяю вас мне все	2	2
49	хотел казаться а просто	2	2
50	стыжусь всего этого и	2	2
51	сейчас еще скверней руладу	2	2
52	почти совпадает с ними	2	2
53	и слез в которых	2	2
54	его отношение к себе	2	2
55	то же время не	3	2
56	так пусть скверно вот	2	2
57	это было глупее хотя	2	2
58	что вам это кажется	2	2
59	стоны? ну так пусть	2	2
60	которых я сам признался	2	2
61	было глупее хотя чего	2	2
62	вас уж теперь не	2	2
63	этого и что все	2	2
64	скверно вот я вам	2	2
65	в которых я сам	2	2
66	подло-с? неужели вы думаете	2	2
67	кажется а впрочем уверяю	2	2
68	с ними а между	2	2
69	всего этого и что	2	2
70	в его внутренней речи	2	2
71	думаете что я стыжусь	2	2
72	рынок после стольких упоений	2	2
73	впрочем уверяю вас мне	2	2
74	и сам знаю что	2	2
75	же поверьте что у	2	2
76	вам скверно слушать мои	2	2
77	кой-что было вовсе не	2	2
78	свое слово о себе	2	2
79	было вовсе не дурно	2	2
80	казаться а просто гаденький	2	2
81	что у достоевского нет	2	2
82	кажется ли вам господа	2	2
83	идет лишь о выборе	2	2
84	человек непривлекательный я человек	2	2
85	теперь на рынок после	2	2
86	ли вам господа что	2	2
87	гимнами почти совпадает с	2	2
88	что он в сущности	2	2
89	того что он в	2	2
90	было в вашей господа	2	2
91	диалогическим отношением к себе	2	2
92	каким прежде хотел казаться	2	2
93	поверьте что у меня	2	2
94	слова в отношении к	2	2
95	хотя чего бы то	2	2
96	чего бы то ни	2	2
97	мои подленькие стоны? ну	2	2
98	вот я вам сейчас	2	2
99	все равно если и	2	2
100	исповедь ставрогина как и	2	2
101	просто гаденький человек шенапан	2	2
102	это кажется а впрочем	2	2
103	убил отца не ты	2	2
104	что все это было	2	2
105	довлеющее себе и своему	2	2
106	сам признался отчего же	2	2
107	рядом с гимнами вместе	2	2
108	равно если и кажется	2	2
109	подло выводить все это	2	2
110	то ни было в	2	2
111	герой скрывает от себя	2	2
112	к запискам из подполья	2	2
113	не кажется ли вам	2	2
114	дело идет лишь о	2	2
115	вам это кажется а	2	2
116	а впрочем уверяю вас	2	2
117	я уверен что вам	2	2
118	лишь обращаться к нему	2	2
119	что у меня кой-что	2	2
120	я стыжусь всего этого	2	2
121	герой каким прежде хотел	2	2
122	человек и прежде всего	2	2
123	что я стыжусь всего	2	2
124	меня кой-что было вовсе	2	2
125	вы скажете что пошло	2	2
126	скверно слушать мои подленькие	2	2
127	я сам признался отчего	2	2
128	же подло-с? неужели вы	2	2
129	отчего же подло-с? неужели	2	2
130	слушать мои подленькие стоны?	2	2
131	пусть скверно вот я	2	2
132	в той или иной	4	2
133	для вас уж теперь	2	2
134	уж не кажется ли	2	2
135	и к тому же	2	2
136	на протяжении всего романа	2	2
137	и в слове о	2	2
138	слово героя и слово	2	2
139	вам господа что я	2	2
140	отношением к себе самому	2	2
141	из подполья не только	2	2
142	вас мне все равно	2	2
143	а просто гаденький человек	2	2
144	вовсе не дурно составлено	2	2
145	не может до конца	2	2
146	и подло выводить все	2	2
147	сводится к тому чтобы	2	2
148	другим на тему о	2	2
149	я для вас уж	2	2
150	уверен что вам это	2	2
151	неужели вы думаете что	2	2
152	и что все это	2	2
153	в такой же степени	2	2
154	после стольких упоений и	2	2
155	диалога с самим собой	2	2
156	уж теперь не герой	2	2
157	что пошло и подло	2	2
158	во внутренний диалог ивана	2	2
159	делает свое слово о	2	2
160	злой человек непривлекательный я	2	2
161	на рынок после стольких	2	2
162	мы уже говорили что	3	2
163	подполья не только слово	2	2
164	подленькие стоны? ну так	2	2
