N	2gram	Bakhtin_Fr_1	StatiiOP
1	и в	65	29
2	том что	6	27
3	в том	16	27
4	в этом	15	21
5	но и	10	19
6	что в	3	19
7	не только	10	19
8	о том	2	17
9	что он	3	13
10	в его	9	13
11	между прочим	2	12
12	то что	3	11
13	все это	9	11
14	к тому	2	10
15	в своем	8	9
16	так и	10	9
17	этом отношении	3	9
18	и не	22	9
19	потому что	5	9
20	он не	2	9
21	и пр	5	8
22	как раз	3	8
23	но в	14	8
24	но все	3	7
25	так например	2	7
26	в самом	4	7
27	в ней	6	7
28	в виду	3	7
29	в своей	5	7
30	в одном	5	6
31	вовсе не	18	6
32	до сих	4	6
33	одним из	2	6
34	все же	6	6
35	и его	10	6
36	и на	11	6
37	прежде всего	11	5
38	в той	5	5
39	как бы	22	5
40	сих пор	4	5
41	того что	2	5
42	между тем	5	5
43	точки зрения	7	5
44	времени и	6	4
45	в частности	5	4
46	у шекспира	3	4
47	с другой	3	4
48	но с	2	4
49	в романе	2	4
50	не в	4	4
51	для него	5	4
52	кроме того	2	4
53	и к	4	4
54	хотя и	2	4
55	в нем	13	4
56	дело в	2	4
57	еще более	5	4
58	ничего не	3	4
59	связи с	4	4
60	и с	3	4
61	в общем	4	3
62	в этих	2	3
63	не является	3	3
64	но это	3	3
65	но не	2	3
66	до конца	2	3
67	например в	2	3
68	и именно	2	3
69	никогда не	6	3
70	и даже	8	3
71	из них	4	3
72	по его	3	3
73	самом деле	3	3
74	подчеркнуть что	2	3
75	как в	5	3
76	в их	4	3
77	еще и	5	3
78	на самом	6	3
79	в году	6	3
80	и он	2	3
81	и по	2	3
82	связан с	3	3
83	и здесь	3	3
84	xix века	5	3
85	во многом	2	2
86	в отношении	6	2
87	во время	4	2
88	с его	5	2
89	и другие	8	2
90	и др	24	2
91	в них	5	2
92	для своего	2	2
93	в чисто	2	2
94	в духе	8	2
95	связь с	5	2
96	конечно в	2	2
97	в тех	3	2
98	бы ни	2	2
99	он был	2	2
100	в ее	3	2
101	а затем	2	2
102	xviii века	2	2
103	как и	5	2
104	в этой	4	2
105	по своему	8	2
106	в это	2	2
107	несмотря на	2	2
108	на его	2	2
109	может быть	6	2
110	значительной степени	2	2
111	и потому	10	2
112	искусства и	6	2
113	даже в	3	2
114	нет и	2	2
115	только в	7	2
116	не к	2	2
117	в некоторых	2	2
118	ни с	2	2
119	в процессе	2	2
120	века и	6	2
121	взглянуть на	3	2
122	совершенно не	4	2
123	и самый	2	2
124	не может	3	2
125	в особенности	2	2
126	истории и	2	2
127	все эти	10	2
128	при этом	6	2
129	в отличие	4	2
130	в значительной	6	2
131	на этот	2	2
132	с точки	3	2
133	особенно в	2	2
134	конечно и	3	2
135	сказать что	6	2
136	это время	2	2
137	в себе	3	2
138	этот вопрос	2	2
139	и вообще	3	2
140	его в	7	2
141	и это	2	2
142	так как	6	2
143	отличие от	5	2
144	отметить что	2	2
145	в области	7	2
146	это очень	2	2
147	это было	2	2
