N	2gram	Vinokur_Ku_2	Myshleni
1	письменной речи	21	39
2	то что	9	26
3	что он	5	25
4	в этом	18	25
5	потому что	25	21
6	таким образом	5	19
7	в том	19	18
8	не может	9	18
9	точки зрения	14	18
10	того чтобы	11	17
11	что в	10	16
12	и в	23	16
13	того что	3	16
14	так как	15	16
15	не только	20	16
16	так же	4	15
17	том что	11	15
18	для того	9	14
19	в сущности	9	13
20	сказать что	4	13
21	в процессе	3	13
22	вопрос о	9	12
23	и не	16	12
24	и что	8	12
25	в области	11	12
26	в его	5	11
27	но не	6	10
28	с помощью	7	10
29	было бы	15	10
30	как мы	3	10
31	а не	10	10
32	в силу	7	10
33	только в	5	10
34	в отношении	2	9
35	может быть	15	9
36	с точки	8	9
37	должно быть	4	8
38	как это	5	8
39	если бы	12	8
40	как и	2	8
41	мы должны	2	8
42	он не	3	8
43	то же	6	8
44	тем самым	2	8
45	же как	2	7
46	и есть	2	7
47	мы могли	2	7
48	письменной речью	2	7
49	в нем	4	7
50	того же	3	7
51	так и	4	7
52	по себе	10	7
53	приводит к	5	7
54	если мы	4	7
55	что все	5	6
56	не в	8	6
57	в этой	6	6
58	и следовательно	2	6
59	но и	7	6
60	что оно	3	6
61	и на	6	6
62	речи в	6	6
63	могли бы	2	6
64	но в	11	6
65	у него	3	6
66	состоит в	2	6
67	связанные с	2	6
68	языка и	8	6
69	к тому	4	6
70	в той	2	6
71	этот вопрос	6	6
72	речи и	5	6
73	в другом	2	6
74	должна быть	5	5
75	никогда не	2	5
76	в своем	2	5
77	на все	2	5
78	что они	2	5
79	как бы	4	5
80	в сфере	3	5
81	хотя бы	9	5
82	этом отношении	3	5
83	заключается в	2	5
84	не знает	3	5
85	в то	4	5
86	по сравнению	2	5
87	можно сказать	4	5
88	тот же	5	5
89	как в	3	5
90	того как	2	5
91	можно было	9	5
92	тем что	3	5
93	ничего не	4	5
94	не могут	5	4
95	что если	2	4
96	казалось бы	3	4
97	что между	2	4
98	все эти	12	4
99	с другой	8	4
100	это не	6	4
101	с этой	2	4
102	а только	3	4
103	в свою	2	4
104	в пределах	4	4
105	при этом	2	4
106	в самом	12	4
107	на этот	2	4
108	именно в	3	4
109	стоит в	2	4
110	не имеет	4	4
111	и по	3	4
112	речи не	3	4
113	что мы	6	4
114	в результате	4	4
115	отношений в	2	4
116	в качестве	8	4
117	лучшем случае	3	4
118	еще не	5	4
119	вместе с	5	4
120	той же	2	4
121	и то	5	4
122	могут быть	4	4
123	не то	2	4
124	этой точки	2	4
125	не менее	7	3
126	в частности	2	3
127	прежде всего	8	3
128	мы знаем	4	3
129	но это	3	3
130	самом деле	9	3
131	свою очередь	2	3
132	но что	2	3
133	до конца	3	3
134	этого вопроса	3	3
135	к нему	2	3
136	и тем	5	3
137	мы видели	2	3
138	от того	4	3
139	в их	2	3
140	еще и	2	3
141	с одной	2	3
142	а в	3	3
143	и с	7	3
144	говорить о	4	3
145	к этой	3	3
146	между тем	6	3
147	и более	2	3
148	с тем	2	3
149	с этим	3	3
150	к этому	4	3
151	речи мы	2	3
152	таким же	2	3
153	этом случае	2	3
154	все же	7	3
155	по существу	5	3
156	это и	3	3
157	чем в	3	3
158	устной и	2	3
159	внимание и	2	3
160	никак не	3	3
161	что и	3	3
162	не на	2	3
163	на примере	2	3
164	на этом	3	3
165	из которых	3	3
166	речь в	5	3
167	вот почему	3	3
168	что значит	2	3
169	и его	3	3
170	в лучшем	3	3
171	связи с	3	3
172	вопроса о	6	3
173	что эта	2	3
174	ответ на	2	3
175	только для	2	2
176	я не	5	2
177	мы будем	2	2
178	что у	2	2
179	и от	2	2
180	но все	4	2
181	не говорит	2	2
182	очевидно что	2	2
183	по поводу	2	2
184	в плоскости	2	2
185	в ней	3	2
186	в виду	3	2
187	совершенно не	3	2
188	в своей	2	2
189	в отличие	2	2
190	речи с	2	2
191	что она	3	2
192	все это	5	2
193	другой стороны	7	2
194	то и	3	2
195	язык и	2	2
196	отношения к	2	2
197	то обстоятельство	7	2
198	те же	3	2
199	образом в	2	2
200	но только	4	2
201	свое время	2	2
202	говорим о	2	2
203	и даже	2	2
204	который мы	2	2
205	что для	2	2
206	в своих	2	2
207	все равно	2	2
208	обстоятельство что	7	2
209	и здесь	5	2
210	эта фраза	2	2
211	сознания и	2	2
212	речи но	2	2
213	в зависимости	4	2
214	в них	4	2
215	вовсе не	9	2
216	на который	2	2
217	же в	3	2
218	отличие от	2	2
219	у нас	12	2
220	чтобы понять	2	2
221	что я	4	2
222	зависимости от	5	2
223	бы сказать	2	2
224	что само	2	2
225	слов и	2	2
226	в корне	2	2
227	в свое	2	2
228	и потому	2	2
229	все дело	2	2
230	должны быть	2	2
231	языка не	2	2
232	во всяком	5	2
233	ни на	2	2
234	само по	5	2
235	понять что	2	2
236	ту же	6	2
237	как будто	2	2
238	мы говорим	2	2
239	знает что	3	2
