N	2gram	Vygotskiy__3	FransuaR
1	и в	38	56
2	то есть	15	24
3	в его	5	18
4	таким образом	12	17
5	все эти	4	15
6	в этом	13	14
7	в том	25	13
8	и его	6	12
9	он был	3	12
10	в то	3	12
11	в этих	2	11
12	до конца	2	11
13	как бы	14	11
14	в них	3	11
15	то же	10	11
16	мы уже	7	10
17	только в	4	9
18	в самом	25	9
19	но и	5	9
20	и не	10	9
21	том что	14	8
22	по своему	4	8
23	в сущности	10	8
24	не только	12	8
25	в нем	4	8
26	во всех	4	8
27	сих пор	5	8
28	все это	3	8
29	и даже	4	8
30	до сих	6	8
31	у него	4	7
32	уже говорили	3	7
33	как мы	7	7
34	и на	6	7
35	все они	2	6
36	вовсе не	8	6
37	в ее	7	6
38	мы видим	12	6
39	в этой	13	6
40	в той	5	6
41	той же	2	6
42	потому что	14	6
43	точки зрения	16	6
44	и все	10	6
45	но в	3	6
46	никогда не	4	5
47	с ее	2	5
48	как и	8	5
49	и другие	2	5
50	он не	6	5
51	один из	6	5
52	мы видели	6	5
53	что в	20	5
54	такой же	2	5
55	они не	2	5
56	так сказать	5	5
57	что все	3	4
58	и более	2	4
59	что это	10	4
60	и ее	2	4
61	в себе	4	4
62	в качестве	2	4
63	например в	2	4
64	и к	3	4
65	конечно не	4	4
66	в ней	15	4
67	в совершенно	2	4
68	с одной	6	4
69	при этом	4	4
70	того чтобы	9	4
71	в основе	3	4
72	в своих	4	4
73	их в	2	4
74	о том	6	4
75	так как	6	4
76	одна из	4	4
77	в которой	5	4
78	и которые	3	4
79	перед нами	8	3
80	всех этих	2	3
81	видели что	2	3
82	казалось бы	5	3
83	в своем	5	3
84	главным образом	3	3
85	и здесь	6	3
86	так что	8	3
87	слов и	2	3
88	здесь в	2	3
89	в первой	2	3
90	может быть	19	3
91	не мог	4	3
92	и о	3	3
93	был бы	3	3
94	что и	4	3
95	то что	35	3
96	время в	5	3
97	образом и	2	3
98	еще и	2	3
99	не просто	2	3
100	там где	6	3
101	здесь мы	4	3
102	уже не	2	3
103	и наконец	2	3
104	не в	12	3
105	здесь с	2	3
106	сказать что	4	3
107	между тем	7	3
108	но он	2	3
109	к его	2	3
110	в другом	5	3
111	его к	2	3
112	бы в	3	3
113	если бы	14	2
114	в виде	2	2
115	видим что	8	2
116	друг другу	2	2
117	из нее	2	2
118	в речи	3	2
119	с другой	7	2
120	и во	2	2
121	в одном	8	2
122	на самом	2	2
123	к этому	3	2
124	что он	11	2
125	конечно в	3	2
126	так например	2	2
127	и эти	2	2
128	ни в	3	2
129	мы найдем	2	2
130	и конечно	3	2
131	говорит о	2	2
132	и как	8	2
133	но это	3	2
134	к концу	3	2
135	из всех	3	2
136	совсем не	3	2
137	то время	2	2
138	для него	2	2
139	когда в	4	2
140	второй план	6	2
141	одной стороны	5	2
142	было бы	12	2
143	из них	6	2
144	несмотря на	5	2
145	а в	7	2
146	по преимуществу	2	2
147	к ним	3	2
148	все те	2	2
149	в котором	6	2
150	все же	8	2
151	действующих лиц	5	2
152	в своей	5	2
153	благодаря этому	2	2
154	когда он	4	2
155	вместе с	5	2
156	самом деле	21	2
157	дело не	2	2
158	данном случае	2	2
159	что она	16	2
160	другой стороны	5	2
161	целый ряд	2	2
162	так же	2	2
163	как раз	8	2
164	не может	7	2
165	как к	2	2
166	того как	3	2
167	у всех	4	2
168	а не	7	2
169	весь этот	3	2
170	для того	8	2
171	из которых	4	2
172	и для	4	2
173	с точки	9	2
174	его в	3	2
175	мы не	5	2
176	в данном	2	2
177	и то	8	2
178	с этой	2	2
179	и совершенно	4	2
180	в которых	6	2
181	что они	4	2
182	далеко не	3	2
183	что эти	4	2
184	с тем	8	2
185	с ним	2	2
186	не могли	4	2
187	в эту	2	2
188	он говорит	6	2
