N	2gram	Bakhtin_Pr_2	Problema
1	и не	29	28
2	то есть	4	27
3	не только	11	24
4	только в	4	23
5	в виде	3	22
6	вовсе не	5	21
7	в том	6	20
8	и в	43	20
9	ни в	2	17
10	все эти	5	16
11	то что	7	15
12	у нас	2	14
13	было бы	5	14
14	той или	3	14
15	но и	14	14
16	точки зрения	13	14
17	перед нами	7	13
18	или иной	3	13
19	не в	11	13
20	также и	3	13
21	не есть	2	12
22	в себе	5	12
23	том что	2	12
24	прежде всего	10	11
25	по себе	11	11
26	с точки	8	11
27	не менее	3	10
28	тем не	2	10
29	так и	3	10
30	и его	8	10
31	может быть	23	9
32	все это	5	9
33	и даже	3	9
34	в этом	13	9
35	если бы	3	8
36	что он	13	8
37	таким образом	5	8
38	в той	5	8
39	в результате	4	8
40	во всяком	2	8
41	и все	6	8
42	но в	10	8
43	с другой	4	7
44	это не	3	7
45	есть в	3	7
46	еще не	9	7
47	мы не	4	7
48	то же	8	7
49	а не	7	7
50	сказать что	2	7
51	и с	5	7
52	здесь не	6	7
53	хотя бы	2	7
54	об этом	2	6
55	и без	2	6
56	так что	5	6
57	для нас	2	6
58	как и	14	6
59	но это	4	6
60	по своему	2	6
61	при этом	6	6
62	в виду	3	6
63	другой стороны	3	6
64	в одно	3	6
65	в таком	2	6
66	сам по	5	6
67	но не	5	5
68	хотя и	5	5
69	в нем	12	5
70	здесь в	3	5
71	да и	5	5
72	и о	2	5
73	как в	2	5
74	так же	2	5
75	то и	2	5
76	не может	18	5
77	в них	4	5
78	так как	4	5
79	если мы	2	5
80	уже не	3	5
81	и очень	2	5
82	или в	8	5
83	в этих	6	5
84	о том	5	5
85	уже в	2	4
86	времени и	2	4
87	у достоевского	14	4
88	в отношении	3	4
89	и для	3	4
90	в одном	12	4
91	и ее	3	4
92	в самой	4	4
93	указывает на	2	4
94	кроме того	3	4
95	в своей	4	4
96	никак не	5	4
97	как бы	22	4
98	и т	13	4
99	во всех	4	4
100	без всякого	2	4
101	отличается от	2	4
102	и только	3	4
103	с этим	2	4
104	а в	5	4
105	что не	2	4
106	и наконец	6	4
107	можно было	3	4
108	как раз	4	4
109	в то	7	4
110	в художественном	3	4
111	с ним	3	4
112	человека в	4	3
113	к тому	4	3
114	уже и	2	3
115	о себе	7	3
116	в жизни	3	3
117	ни на	3	3
118	этом смысле	2	3
119	с собой	4	3
120	и к	3	3
121	слова но	2	3
122	как мы	10	3
123	он был	3	3
124	для него	8	3
125	здесь мы	2	3
126	и как	2	3
127	но все	2	3
128	том или	3	3
129	сознания и	3	3
130	себе и	4	3
131	на себе	2	3
132	совершенно не	4	3
133	конечно не	2	3
134	же и	4	3
135	и является	2	3
136	в его	10	3
137	здесь нет	3	3
138	то это	2	3
139	что и	3	3
140	что в	4	3
141	сказать о	2	3
142	бы и	2	3
143	в своем	4	3
144	т д	4	3
145	самом деле	5	3
146	к нему	5	3
147	и на	10	3
148	тем что	3	3
149	из них	2	3
150	в другом	7	3
151	в каждой	2	3
152	мы можем	2	3
153	между собой	2	2
154	для этого	2	2
155	но так	2	2
156	в конце	2	2
157	он с	3	2
158	была бы	2	2
159	для себя	2	2
160	стороны и	3	2
161	с его	4	2
162	сама по	4	2
163	как же	2	2
164	тому же	3	2
165	обойтись без	3	2
166	так чтобы	4	2
167	то время	2	2
168	в пределах	16	2
169	тот же	3	2
170	со всеми	3	2
171	кажется что	3	2
172	что это	2	2
173	в самом	7	2
174	за пределы	3	2
175	между собою	4	2
176	они могут	2	2
177	он не	9	2
178	время как	2	2
179	в котором	6	2
180	нам кажется	5	2
181	все же	3	2
182	себя в	3	2
183	если оно	2	2
184	он тоже	3	2
185	то перед	6	2
186	или менее	3	2
187	только на	3	2
188	но эта	2	2
189	чтобы не	2	2
190	и что	5	2
191	мы здесь	2	2
192	ни было	2	2
193	и он	5	2
194	только так	2	2
195	почти всегда	2	2
196	с ними	2	2
197	а то	2	2
198	у меня	5	2
199	и то	2	2
200	во всем	3	2
201	далеко не	4	2
202	но этот	2	2
203	его в	3	2
204	и это	4	2
205	дело в	2	2
206	это все	3	2
207	того же	3	2
208	более или	3	2
209	еще более	2	2
210	в романах	3	2
