N	2gram	Vygotskiy__6	Istorich
1	и в	28	24
2	что он	18	21
3	не только	16	21
4	может быть	13	14
5	не может	19	14
6	в этих	2	13
7	что в	17	13
8	мы имеем	4	12
9	как в	3	12
10	в этом	27	12
11	в ином	3	12
12	и здесь	3	12
13	но и	10	11
14	это не	5	10
15	у него	2	10
16	том что	19	10
17	а в	2	10
18	и что	6	10
19	мы видим	7	10
20	и другие	2	9
21	с другой	2	9
22	не в	4	9
23	все же	2	9
24	потому что	22	9
25	показывает что	7	8
26	еще не	8	8
27	что и	4	8
28	все это	2	8
29	другой стороны	2	8
30	то же	7	8
31	а не	3	8
32	так как	10	8
33	один из	3	7
34	в том	28	7
35	мы видели	8	7
36	в первую	3	7
37	во всех	4	7
38	то что	28	7
39	вместе с	7	7
40	таким образом	18	7
41	тем что	8	6
42	с этой	2	6
43	для нас	2	6
44	как и	6	6
45	так же	15	6
46	но не	10	6
47	в нем	7	6
48	он не	7	6
49	и все	5	6
50	того что	24	6
51	только в	18	6
52	не менее	2	5
53	представляют собой	3	5
54	отношение к	7	5
55	так и	6	5
56	в чем	6	5
57	с ним	2	5
58	там где	7	5
59	но в	5	5
60	на вопрос	2	4
61	никогда не	8	4
62	что у	2	4
63	в состоянии	4	4
64	представления о	2	4
65	он может	2	4
66	по существу	2	4
67	представляет собой	3	4
68	при этом	3	4
69	мы уже	2	4
70	же как	6	4
71	с того	3	4
72	как бы	11	4
73	в их	3	4
74	и не	11	4
75	не имеет	6	4
76	в других	2	4
77	мы не	6	4
78	начинается с	3	4
79	точки зрения	13	4
80	в данном	2	4
81	мы должны	3	4
82	мы можем	9	4
83	с его	3	3
84	в другой	3	3
85	в качестве	4	3
86	в них	3	3
87	тогда когда	6	3
88	раньше чем	2	3
89	если он	2	3
90	вопрос о	5	3
91	на то	4	3
92	так что	6	3
93	что они	2	3
94	для объяснения	2	3
95	например в	4	3
96	себе и	2	3
97	его в	6	3
98	связано с	3	3
99	когда он	2	3
100	с ней	3	3
101	сих пор	3	3
102	ее в	2	3
103	в свете	5	3
104	как мы	10	3
105	на ней	2	3
106	и наконец	2	3
107	и по	3	3
108	и его	3	3
109	приходит к	2	3
110	но это	2	3
111	хотя и	3	3
112	знаем что	4	3
113	из этих	3	3
114	от него	2	3
115	связи с	3	3
116	что мы	11	3
117	в конце	2	3
118	того как	5	3
119	как только	2	2
120	и там	2	2
121	тому что	11	2
122	того же	7	2
123	вообще не	6	2
124	и от	2	2
125	лежит в	3	2
126	прежде всего	2	2
127	совершенно очевидно	3	2
128	не могут	5	2
129	к которой	2	2
130	это означает	3	2
131	раз он	2	2
132	в то	6	2
133	мы знаем	4	2
134	в силу	17	2
135	стоят в	2	2
136	связанные с	3	2
137	то время	6	2
138	что при	4	2
139	она не	2	2
140	было бы	9	2
141	на его	3	2
142	в самом	8	2
143	нас к	4	2
144	в котором	2	2
145	и др	2	2
146	и тем	5	2
147	на том	2	2
148	отличается от	3	2
149	не по	3	2
150	в связи	2	2
151	нами в	2	2
152	образом мы	2	2
153	при переходе	6	2
154	что такое	3	2
155	на этот	4	2
156	в которой	7	2
157	друг друга	4	2
158	как это	3	2
159	время как	5	2
160	в иной	2	2
161	сказать что	13	2
162	в основе	3	2
163	из них	2	2
164	в одной	4	2
165	с этим	4	2
166	но он	2	2
167	известно что	2	2
168	и на	5	2
169	они не	4	2
170	этот вопрос	3	2
171	и другое	2	2
172	только на	2	2
173	все эти	2	2
174	нами выше	2	2
175	должен был	3	2
176	до сих	3	2
