N	2gram	Vygotskiy__5	Istorich
1	и в	30	26
2	так как	9	18
3	мы имеем	8	14
4	никогда не	9	13
5	потому что	23	13
6	что в	24	12
7	таким образом	20	12
8	в том	27	12
9	и на	3	12
10	в этом	14	12
11	может быть	11	11
12	с другой	9	10
13	том что	21	10
14	и т	7	10
15	и не	6	10
16	не только	16	10
17	что он	17	9
18	еще не	5	9
19	но и	6	9
20	о смерти	5	9
21	в нем	7	8
22	все же	7	8
23	на том	2	8
24	вместе с	12	8
25	другой стороны	5	8
26	т д	3	8
27	все эти	2	8
28	и это	8	8
29	с одной	12	7
30	мы можем	7	7
31	одной стороны	12	7
32	и его	6	7
33	у него	3	7
34	о том	10	7
35	но в	5	7
36	этом случае	2	6
37	то что	37	6
38	мы уже	6	6
39	как в	3	6
40	так в	3	6
41	не может	9	6
42	и с	2	6
43	как он	2	6
44	мы не	3	6
45	у нас	4	5
46	как и	6	5
47	мы видим	8	5
48	в ней	4	5
49	в его	4	5
50	то это	4	5
51	так и	3	5
52	то же	7	5
53	и что	23	5
54	как это	7	5
55	тем что	6	5
56	в то	2	5
57	только в	5	5
58	там где	4	5
59	с тем	8	4
60	что между	2	4
61	это не	3	4
62	из этих	3	4
63	прежде всего	4	4
64	с его	2	4
65	до сих	5	4
66	на его	3	4
67	как бы	19	4
68	и тем	6	4
69	что и	3	4
70	сих пор	5	4
71	что оно	6	4
72	как мы	5	4
73	совершенно ясно	7	4
74	и он	2	4
75	как только	4	3
76	и другие	3	3
77	если бы	11	3
78	в частности	4	3
79	могут быть	8	3
80	в них	4	3
81	в одном	2	3
82	должна быть	2	3
83	к этому	3	3
84	вопрос о	3	3
85	на первый	2	3
86	так что	3	3
87	не в	8	3
88	от него	4	3
89	же как	2	3
90	в качестве	2	3
91	так например	3	3
92	нет в	2	3
93	стороны он	2	3
94	показывает что	3	3
95	и эта	2	3
96	от того	4	3
97	эти три	2	3
98	в него	4	3
99	еще в	2	3
100	его с	2	3
101	что здесь	3	3
102	один из	5	3
103	когда он	5	3
104	в своей	4	3
105	из этого	2	3
106	данном случае	3	3
107	что она	6	3
108	со стороны	3	3
109	а в	4	3
110	при этом	8	3
111	и вот	2	3
112	из которых	4	3
113	и наконец	3	3
114	как на	11	3
115	время как	2	3
116	или в	6	3
117	в своих	5	3
118	в данном	3	3
119	и то	9	3
120	сказать что	9	3
121	и только	3	3
122	в себе	5	3
123	как будто	6	3
124	и под	2	3
125	предположить что	2	3
126	того как	2	3
127	с этой	2	2
128	перед нами	2	2
129	что герой	3	2
130	все время	20	2
131	о чем	4	2
132	и как	7	2
133	в этих	3	2
134	в своем	6	2
135	что у	3	2
136	но он	3	2
137	того же	2	2
138	отличается от	2	2
139	влечет за	2	2
140	в одной	2	2
141	с этим	2	2
142	первый план	3	2
143	вовсе не	3	2
144	стороны и	4	2
145	на то	17	2
146	можно сказать	2	2
147	к тому	8	2
148	сводится к	5	2
149	мы знаем	2	2
150	для нас	3	2
151	он был	2	2
152	что иное	2	2
153	которых он	2	2
154	по отношению	2	2
155	но все	2	2
156	эти два	3	2
157	что они	5	2
158	одна из	3	2
159	но не	7	2
160	так же	13	2
161	и хотя	2	2
162	такое понимание	2	2
163	что при	3	2
164	смерти в	2	2
165	что мы	11	2
166	уже давно	4	2
167	когда в	2	2
168	героя в	3	2
169	было бы	5	2
170	что эти	2	2
171	но мы	2	2
172	не есть	4	2
173	нам кажется	2	2
174	жизни и	6	2
175	это означает	2	2
176	ни в	3	2
177	мы найдем	4	2
178	и до	2	2
179	что когда	2	2
180	образом и	2	2
181	в форме	2	2
182	целый ряд	3	2
183	он не	3	2
184	только что	4	2
185	а с	5	2
186	увидим что	9	2
187	человека в	3	2
188	мы находим	2	2
189	и сейчас	3	2
190	именно на	5	2
191	и другое	2	2
192	а не	8	2
193	того что	8	2
194	можно было	3	2
195	говорит он	2	2
196	знаем что	2	2
197	что касается	2	2
198	в которых	2	2
199	о котором	6	2
200	ту же	2	2
201	мы должны	3	2
202	зависимости от	7	2
203	в этой	5	2
204	что это	8	2
205	когда мы	6	2
206	этим он	3	2
207	ничего не	2	2
208	нет ни	2	2
209	же не	2	2
