N	2gram	Propp_Isto_7	StatiiOP
1	и в	24	25
2	в этом	12	24
3	в том	7	20
4	что в	13	19
5	что он	21	19
6	может быть	14	19
7	тем что	6	19
8	что это	6	16
9	том что	10	15
10	то что	7	12
11	не только	21	12
12	в этих	13	11
13	так что	3	11
14	прежде всего	2	10
15	таким образом	7	10
16	и не	4	10
17	у него	10	9
18	но и	11	9
19	и т	17	8
20	все это	8	8
21	т е	16	8
22	о том	9	8
23	это не	10	7
24	было бы	2	7
25	с этим	2	7
26	не может	14	7
27	что такое	2	7
28	точки зрения	4	7
29	в то	2	7
30	из этих	3	6
31	в конце	3	6
32	не в	9	6
33	только в	6	6
34	как бы	4	6
35	как в	12	6
36	а в	10	6
37	и на	2	6
38	в русской	5	6
39	то же	8	5
40	в них	3	5
41	потому что	9	5
42	с другой	9	5
43	на то	3	5
44	ни в	2	5
45	об этом	6	5
46	в котором	2	5
47	связано с	3	5
48	и это	2	5
49	ответ на	6	5
50	а не	8	5
51	того что	6	5
52	другой стороны	8	5
53	он не	6	5
54	так и	5	5
55	мы имеем	12	5
56	но в	5	5
57	и др	2	4
58	как и	6	4
59	мы видим	10	4
60	но это	3	4
61	что здесь	7	4
62	в качестве	3	4
63	например в	3	4
64	на его	2	4
65	он говорит	2	4
66	к ней	2	4
67	и тем	2	4
68	отношение к	5	4
69	связь с	2	4
70	отличается от	2	4
71	в особенности	2	4
72	в чем	5	4
73	к нему	7	4
74	время как	2	4
75	сказать что	2	4
76	все же	9	4
77	в которой	2	4
78	что эти	2	4
79	то время	2	4
80	ничего не	5	4
81	на вопрос	4	3
82	уже в	3	3
83	с его	3	3
84	тому что	2	3
85	во время	6	3
86	раньше чем	3	3
87	к этому	2	3
88	показывает что	8	3
89	и здесь	12	3
90	всех этих	6	3
91	с этой	6	3
92	тем более	2	3
93	и что	10	3
94	кроме того	3	3
95	одной стороны	5	3
96	и если	3	3
97	между прочим	3	3
98	и наконец	3	3
99	обращается к	3	3
100	все эти	2	3
101	царь и	2	3
102	своего рода	4	3
103	со стороны	2	3
104	по этому	2	3
105	в их	4	3
106	в связи	2	3
107	что этот	2	3
108	уже не	2	3
109	что мы	3	3
110	не так	2	3
111	и его	3	3
112	попадает в	2	3
113	но он	2	3
114	связи с	3	3
115	так как	8	3
116	что по	2	3
117	сам он	2	2
118	при помощи	3	2
119	не менее	5	2
120	должен был	2	2
121	никогда не	4	2
122	он может	4	2
123	и у	2	2
124	что у	4	2
125	не столько	3	2
126	но они	3	2
127	в одной	2	2
128	тогда когда	3	2
129	вовсе не	4	2
130	и ее	2	2
131	близок к	2	2
132	как мы	3	2
133	им в	2	2
134	без всякого	2	2
135	что его	2	2
136	такое же	2	2
137	но все	4	2
138	что они	3	2
139	но не	6	2
140	того же	2	2
141	до сих	2	2
142	еще не	8	2
143	одной из	4	2
144	в самом	2	2
145	во всех	7	2
146	одна из	7	2
147	том чтобы	3	2
148	нас к	2	2
149	не совсем	2	2
150	что из	2	2
151	если в	2	2
152	и такие	2	2
153	вот тебе	3	2
154	один из	7	2
155	здесь нет	3	2
156	тем не	4	2
157	вместе с	7	2
158	дело не	5	2
159	сих пор	3	2
160	ее в	3	2
161	в форме	2	2
162	нас не	2	2
163	т д	16	2
164	с одной	5	2
165	не просто	2	2
166	него есть	2	2
167	что не	2	2
168	и по	3	2
169	его не	2	2
170	пришли к	3	2
171	во многих	2	2
172	мы не	4	2
173	или в	8	2
174	можно найти	2	2
175	то и	4	2
176	но есть	3	2
177	имеем в	5	2
178	известно что	2	2
179	не имеет	4	2
180	и тот	2	2
